region_id,timestamp,val_O3_mean,extra_rings_O3_mean
SE,2017-09-28,40.0,0
SG,2017-09-28,44.0,1
SK,2017-09-28,37.857142857142854,1
SL,2017-09-28,38.5,1
SM,2017-09-28,39.333333333333336,2
SN,2017-09-28,43.0,1
SO,2017-09-28,49.5,0
SP,2017-09-28,50.0,1
SR,2017-09-28,44.0,0
SS,2017-09-28,51.0,0
ST,2017-09-28,35.0,0
SW,2017-09-28,39.333333333333336,1
SY,2017-09-28,51.0,1
TA,2017-09-28,41.5,1
TD,2017-09-28,52.33333333333334,1
TF,2017-09-28,35.0,1
TN,2017-09-28,58.25,1
TQ,2017-09-28,62.0,0
TR,2017-09-28,47.0,1
TS,2017-09-28,50.0,0
TW,2017-09-28,30.33333333333333,1
UB,2017-09-28,23.5,0
W,2017-09-28,44.0,0
WA,2017-09-28,37.0,0
WC,2017-09-28,34.0,0
WD,2017-09-28,30.5,1
WF,2017-09-28,44.2,1
WN,2017-09-28,38.0,0
WR,2017-09-28,35.75,1
WS,2017-09-28,45.0,0
WV,2017-09-28,40.0,1
YO,2017-09-28,57.0,0
ZE,2017-09-28,73.0,0
AB,2017-09-29,37.0,0
AL,2017-09-29,64.0,1
B,2017-09-29,39.5,0
BA,2017-09-29,48.0,1
BB,2017-09-29,45.0,1
BD,2017-09-29,21.0,1
BH,2017-09-29,57.0,0
BL,2017-09-29,42.66666666666666,1
BN,2017-09-29,47.0,0
BR,2017-09-29,28.0,1
BS,2017-09-29,48.0,0
BT,2017-09-29,56.0,0
CA,2017-09-29,45.0,1
CB,2017-09-29,43.0,0
CF,2017-09-29,49.0,0
CH,2017-09-29,53.0,0
CM,2017-09-29,34.75,1
CO,2017-09-29,40.0,0
CR,2017-09-29,28.0,1
CT,2017-09-29,37.0,0
CV,2017-09-29,42.5,0
CW,2017-09-29,46.0,1
DA,2017-09-29,30.66666666666667,1
DD,2017-09-29,51.5,1
DE,2017-09-29,41.25,1
DG,2017-09-29,61.0,0
DH,2017-09-29,41.333333333333336,1
DL,2017-09-29,39.66666666666666,1
DN,2017-09-29,39.66666666666666,1
DT,2017-09-29,45.5,1
DY,2017-09-29,42.66666666666666,1
E,2017-09-29,25.5,1
EC,2017-09-29,23.0,1
EH,2017-09-29,57.25,0
EN,2017-09-29,14.0,1
EX,2017-09-29,34.0,0
FK,2017-09-29,57.0,1
FY,2017-09-29,58.0,0
G,2017-09-29,47.0,0
GL,2017-09-29,46.5,1
GU,2017-09-29,41.6,1
GY,2017-09-29,,2
HA,2017-09-29,13.0,1
HD,2017-09-29,42.333333333333336,1
HG,2017-09-29,32.5,1
HP,2017-09-29,64.0,0
HR,2017-09-29,53.0,1
HS,2017-09-29,,2
HU,2017-09-29,34.0,0
HX,2017-09-29,39.0,2
IG,2017-09-29,25.5,1
IM,2017-09-29,,2
IP,2017-09-29,43.0,0
IV,2017-09-29,63.0,0
JE,2017-09-29,,2
KA,2017-09-29,54.0,1
KT,2017-09-29,32.0,2
KW,2017-09-29,63.0,1
KY,2017-09-29,59.0,1
L,2017-09-29,53.0,0
LA,2017-09-29,51.5,1
LD,2017-09-29,55.25,1
LE,2017-09-29,42.0,0
LL,2017-09-29,53.0,1
LN,2017-09-29,33.0,1
LS,2017-09-29,21.0,0
LU,2017-09-29,64.0,1
M,2017-09-29,41.0,0
ME,2017-09-29,41.0,0
MK,2017-09-29,64.0,1
ML,2017-09-29,56.16666666666666,1
N,2017-09-29,23.0,0
NE,2017-09-29,29.0,0
NG,2017-09-29,33.0,0
NN,2017-09-29,42.25,1
NP,2017-09-29,53.0,0
NR,2017-09-29,41.0,0
NW,2017-09-29,5.0,0
OL,2017-09-29,41.0,1
OX,2017-09-29,45.5,1
PA,2017-09-29,56.5,1
PE,2017-09-29,40.714285714285715,1
PH,2017-09-29,66.0,0
PL,2017-09-29,56.0,0
PO,2017-09-29,43.75,1
PR,2017-09-29,45.0,0
RG,2017-09-29,33.0,0
RH,2017-09-29,47.0,1
RM,2017-09-29,23.0,0
S,2017-09-29,42.333333333333336,0
SA,2017-09-29,59.5,0
SE,2017-09-29,28.0,0
SG,2017-09-29,43.0,1
SK,2017-09-29,42.16666666666666,1
SL,2017-09-29,34.666666666666664,1
SM,2017-09-29,24.33333333333333,2
SN,2017-09-29,40.5,1
SO,2017-09-29,40.5,0
SP,2017-09-29,42.75,1
SR,2017-09-29,49.0,0
SS,2017-09-29,33.0,0
ST,2017-09-29,38.0,0
SW,2017-09-29,24.33333333333333,1
SY,2017-09-29,57.33333333333334,1
TA,2017-09-29,41.0,1
TD,2017-09-29,53.16666666666666,1
TF,2017-09-29,38.0,1
TN,2017-09-29,43.0,1
TQ,2017-09-29,45.0,1
TR,2017-09-29,56.0,1
TS,2017-09-29,46.0,0
TW,2017-09-29,17.0,1
UB,2017-09-29,7.0,0
W,2017-09-29,27.0,0
WA,2017-09-29,47.0,0
WC,2017-09-29,18.0,0
WD,2017-09-29,25.33333333333333,1
WF,2017-09-29,38.4,1
WN,2017-09-29,42.0,0
WR,2017-09-29,41.0,1
WS,2017-09-29,49.0,0
WV,2017-09-29,43.5,1
YO,2017-09-29,44.0,0
ZE,2017-09-29,76.0,0
AB,2017-09-30,41.0,0
AL,2017-09-30,59.0,1
B,2017-09-30,33.0,0
BA,2017-09-30,50.0,1
BB,2017-09-30,34.0,1
BD,2017-09-30,19.0,1
BH,2017-09-30,66.0,0
BL,2017-09-30,27.25,1
BN,2017-09-30,57.5,0
BR,2017-09-30,41.0,1
BS,2017-09-30,50.0,0
BT,2017-09-30,36.0,0
CA,2017-09-30,33.0,1
CB,2017-09-30,46.0,0
CF,2017-09-30,49.0,0
CH,2017-09-30,42.0,0
CM,2017-09-30,45.75,1
CO,2017-09-30,54.0,0
CR,2017-09-30,41.0,1
CT,2017-09-30,44.0,0
CV,2017-09-30,40.5,0
CW,2017-09-30,36.0,1
DA,2017-09-30,44.0,1
DD,2017-09-30,46.0,1
DE,2017-09-30,37.833333333333336,1
DG,2017-09-30,44.0,0
DH,2017-09-30,31.33333333333333,1
DL,2017-09-30,32.333333333333336,1
DN,2017-09-30,37.0,1
DT,2017-09-30,50.5,1
DY,2017-09-30,35.666666666666664,1
E,2017-09-30,40.0,1
EC,2017-09-30,37.66666666666666,1
EH,2017-09-30,46.5,0
EN,2017-09-30,24.0,1
EX,2017-09-30,35.0,0
FK,2017-09-30,45.66666666666666,1
FY,2017-09-30,38.0,0
G,2017-09-30,37.0,0
GL,2017-09-30,45.0,1
GU,2017-09-30,50.6,1
GY,2017-09-30,,2
HA,2017-09-30,20.0,1
HD,2017-09-30,37.66666666666666,1
HG,2017-09-30,29.5,1
HP,2017-09-30,59.0,0
HR,2017-09-30,49.0,1
HS,2017-09-30,,2
HU,2017-09-30,37.0,0
HX,2017-09-30,30.57142857142857,2
IG,2017-09-30,40.5,1
IM,2017-09-30,,2
IP,2017-09-30,57.0,0
IV,2017-09-30,61.0,0
JE,2017-09-30,,2
KA,2017-09-30,40.5,1
KT,2017-09-30,42.0,2
KW,2017-09-30,61.0,1
KY,2017-09-30,47.4,1
L,2017-09-30,43.0,0
LA,2017-09-30,36.0,1
LD,2017-09-30,52.75,1
LE,2017-09-30,45.5,0
LL,2017-09-30,42.0,1
LN,2017-09-30,32.0,1
LS,2017-09-30,19.0,0
LU,2017-09-30,59.0,1
M,2017-09-30,24.0,0
ME,2017-09-30,51.0,0
MK,2017-09-30,60.0,1
ML,2017-09-30,44.5,1
N,2017-09-30,39.0,0
NE,2017-09-30,22.0,0
NG,2017-09-30,32.0,0
NN,2017-09-30,61.0,0
NP,2017-09-30,49.0,0
NR,2017-09-30,45.5,0
NW,2017-09-30,9.0,0
OL,2017-09-30,24.0,1
OX,2017-09-30,48.4,1
PA,2017-09-30,44.0,1
PE,2017-09-30,47.25,1
PH,2017-09-30,51.0,0
PL,2017-09-30,67.0,0
PO,2017-09-30,53.0,1
PR,2017-09-30,34.0,0
RG,2017-09-30,41.0,0
RH,2017-09-30,57.5,1
RM,2017-09-30,40.0,0
S,2017-09-30,37.66666666666666,0
SA,2017-09-30,56.5,0
SE,2017-09-30,41.0,0
SG,2017-09-30,46.0,1
SK,2017-09-30,32.42857142857143,1
SL,2017-09-30,36.66666666666666,1
SM,2017-09-30,38.333333333333336,2
SN,2017-09-30,45.5,1
SO,2017-09-30,48.5,0
SP,2017-09-30,51.0,1
SR,2017-09-30,37.0,0
SS,2017-09-30,43.0,0
ST,2017-09-30,30.0,0
SW,2017-09-30,38.333333333333336,1
SY,2017-09-30,51.66666666666666,1
TA,2017-09-30,42.5,1
TD,2017-09-30,42.0,1
TF,2017-09-30,30.0,1
TN,2017-09-30,52.5,1
TQ,2017-09-30,51.0,1
TR,2017-09-30,67.0,1
TS,2017-09-30,35.0,0
TW,2017-09-30,25.5,1
UB,2017-09-30,10.0,0
W,2017-09-30,41.0,0
WA,2017-09-30,36.0,0
WC,2017-09-30,33.0,0
WD,2017-09-30,26.0,1
WF,2017-09-30,34.4,1
WN,2017-09-30,27.0,0
WR,2017-09-30,36.75,1
WS,2017-09-30,41.0,0
WV,2017-09-30,35.5,1
YO,2017-09-30,40.0,0
ZE,2017-09-30,66.0,0
AB,2017-10-01,38.0,0
AL,2017-10-01,54.0,1
B,2017-10-01,39.5,0
BA,2017-10-01,42.0,1
BB,2017-10-01,39.0,1
BD,2017-10-01,29.0,1
BH,2017-10-01,55.0,0
BL,2017-10-01,33.25,1
BN,2017-10-01,56.0,0
BR,2017-10-01,47.0,1
BS,2017-10-01,42.0,0
BT,2017-10-01,51.66666666666666,0
CA,2017-10-01,34.5,1
CB,2017-10-01,48.0,0
CF,2017-10-01,46.0,0
CH,2017-10-01,44.0,0
CM,2017-10-01,51.0,1
CO,2017-10-01,58.0,0
CR,2017-10-01,47.0,1
CT,2017-10-01,58.0,0
CV,2017-10-01,43.0,0
CW,2017-10-01,39.66666666666666,1
DA,2017-10-01,50.0,1
DD,2017-10-01,45.5,1
DE,2017-10-01,40.25,1
DG,2017-10-01,47.0,0
DH,2017-10-01,32.666666666666664,1
DL,2017-10-01,34.666666666666664,1
DN,2017-10-01,39.66666666666666,1
DT,2017-10-01,43.0,1
DY,2017-10-01,41.66666666666666,1
E,2017-10-01,46.0,1
EC,2017-10-01,43.33333333333334,1
EH,2017-10-01,43.0,0
EN,2017-10-01,29.5,1
EX,2017-10-01,31.0,0
FK,2017-10-01,43.0,1
FY,2017-10-01,44.0,0
G,2017-10-01,33.0,0
GL,2017-10-01,45.0,1
GU,2017-10-01,48.2,1
GY,2017-10-01,,2
HA,2017-10-01,26.0,1
HD,2017-10-01,38.0,1
HG,2017-10-01,36.5,1
HP,2017-10-01,54.0,0
HR,2017-10-01,52.0,1
HS,2017-10-01,,2
HU,2017-10-01,43.0,0
HX,2017-10-01,33.857142857142854,2
IG,2017-10-01,47.0,1
IM,2017-10-01,,2
IP,2017-10-01,61.0,0
IV,2017-10-01,60.0,0
JE,2017-10-01,,2
KA,2017-10-01,40.0,1
KT,2017-10-01,43.33333333333334,2
KW,2017-10-01,60.0,1
KY,2017-10-01,45.0,1
L,2017-10-01,41.0,0
LA,2017-10-01,41.5,1
LD,2017-10-01,49.5,1
LE,2017-10-01,42.5,0
LL,2017-10-01,44.0,1
LN,2017-10-01,37.0,1
LS,2017-10-01,29.0,0
LU,2017-10-01,54.0,1
M,2017-10-01,27.5,0
ME,2017-10-01,56.0,0
MK,2017-10-01,53.5,1
ML,2017-10-01,42.0,1
N,2017-10-01,45.0,0
NE,2017-10-01,22.0,0
NG,2017-10-01,37.0,0
NN,2017-10-01,53.0,0
NP,2017-10-01,52.0,0
NR,2017-10-01,51.0,0
NW,2017-10-01,14.0,0
OL,2017-10-01,27.5,1
OX,2017-10-01,46.0,1
PA,2017-10-01,43.0,1
PE,2017-10-01,48.25,1
PH,2017-10-01,53.0,0
PL,2017-10-01,51.0,0
PO,2017-10-01,51.0,1
PR,2017-10-01,39.0,0
RG,2017-10-01,37.0,0
RH,2017-10-01,56.0,1
RM,2017-10-01,47.0,0
S,2017-10-01,38.0,0
SA,2017-10-01,50.0,0
SE,2017-10-01,47.0,0
SG,2017-10-01,48.0,1
SK,2017-10-01,34.857142857142854,1
SL,2017-10-01,35.666666666666664,1
SM,2017-10-01,44.33333333333334,2
SN,2017-10-01,39.5,1
SO,2017-10-01,46.0,0
SP,2017-10-01,46.0,1
SR,2017-10-01,38.0,0
SS,2017-10-01,51.0,0
ST,2017-10-01,36.0,0
SW,2017-10-01,44.33333333333334,1
SY,2017-10-01,48.0,1
TA,2017-10-01,36.5,1
TD,2017-10-01,40.16666666666666,1
TF,2017-10-01,36.0,1
TN,2017-10-01,56.5,1
TQ,2017-10-01,41.0,1
TR,2017-10-01,51.0,1
TS,2017-10-01,38.0,0
TW,2017-10-01,32.0,1
UB,2017-10-01,16.0,0
W,2017-10-01,48.0,0
WA,2017-10-01,39.0,0
WC,2017-10-01,38.0,0
WD,2017-10-01,28.0,1
WF,2017-10-01,37.4,1
WN,2017-10-01,39.0,0
WR,2017-10-01,41.25,1
WS,2017-10-01,46.0,0
WV,2017-10-01,41.0,1
YO,2017-10-01,44.0,0
ZE,2017-10-01,69.0,0
AB,2017-10-02,62.0,0
AL,2017-10-02,71.0,1
B,2017-10-02,51.5,0
BA,2017-10-02,62.0,1
BB,2017-10-02,63.0,1
BD,2017-10-02,54.0,1
BH,2017-10-02,56.0,0
BL,2017-10-02,59.25,1
BN,2017-10-02,59.0,0
BR,2017-10-02,47.0,1
BS,2017-10-02,62.0,0
BT,2017-10-02,70.66666666666667,0
CA,2017-10-02,66.0,1
CB,2017-10-02,59.0,0
CF,2017-10-02,54.0,0
CH,2017-10-02,71.0,0
CM,2017-10-02,53.5,1
CO,2017-10-02,62.0,0
CR,2017-10-02,47.0,1
CT,2017-10-02,54.0,0
CV,2017-10-02,55.0,0
CW,2017-10-02,66.33333333333333,1
DA,2017-10-02,48.66666666666666,1
DD,2017-10-02,71.5,1
DE,2017-10-02,55.75,1
DG,2017-10-02,73.0,0
DH,2017-10-02,64.0,1
DL,2017-10-02,64.33333333333333,1
DN,2017-10-02,61.0,1
DT,2017-10-02,52.5,1
DY,2017-10-02,54.66666666666666,1
E,2017-10-02,51.5,1
EC,2017-10-02,47.33333333333334,1
EH,2017-10-02,66.5,0
EN,2017-10-02,34.5,1
EX,2017-10-02,49.0,0
FK,2017-10-02,67.66666666666667,1
FY,2017-10-02,75.0,0
G,2017-10-02,59.0,0
GL,2017-10-02,60.0,1
GU,2017-10-02,52.2,1
GY,2017-10-02,,2
HA,2017-10-02,29.66666666666667,1
HD,2017-10-02,61.66666666666666,1
HG,2017-10-02,62.0,1
HP,2017-10-02,71.0,0
HR,2017-10-02,68.0,1
HS,2017-10-02,,2
HU,2017-10-02,58.0,0
HX,2017-10-02,58.14285714285714,2
IG,2017-10-02,44.5,1
IM,2017-10-02,,2
IP,2017-10-02,65.0,0
IV,2017-10-02,78.0,0
JE,2017-10-02,,2
KA,2017-10-02,66.0,1
KT,2017-10-02,47.0,2
KW,2017-10-02,78.0,1
KY,2017-10-02,69.4,1
L,2017-10-02,69.0,0
LA,2017-10-02,69.0,1
LD,2017-10-02,61.0,1
LE,2017-10-02,50.0,0
LL,2017-10-02,71.0,1
LN,2017-10-02,53.0,1
LS,2017-10-02,54.0,0
LU,2017-10-02,71.0,1
M,2017-10-02,52.5,0
ME,2017-10-02,57.0,0
MK,2017-10-02,68.5,1
ML,2017-10-02,66.33333333333333,1
N,2017-10-02,56.0,0
NE,2017-10-02,59.0,0
NG,2017-10-02,53.0,0
NN,2017-10-02,66.0,0
NP,2017-10-02,68.0,0
NR,2017-10-02,58.5,0
NW,2017-10-02,13.0,0
OL,2017-10-02,52.5,1
OX,2017-10-02,59.2,1
PA,2017-10-02,70.0,1
PE,2017-10-02,57.5,1
PH,2017-10-02,81.0,0
PL,2017-10-02,58.0,0
PO,2017-10-02,53.0,1
PR,2017-10-02,63.0,0
RG,2017-10-02,49.0,0
RH,2017-10-02,59.0,1
RM,2017-10-02,42.0,0
S,2017-10-02,61.66666666666666,0
SA,2017-10-02,61.0,0
SE,2017-10-02,47.0,0
SG,2017-10-02,59.0,1
SK,2017-10-02,59.714285714285715,1
SL,2017-10-02,47.66666666666666,1
SM,2017-10-02,46.33333333333334,2
SN,2017-10-02,55.5,1
SO,2017-10-02,47.0,0
SP,2017-10-02,49.75,1
SR,2017-10-02,69.0,0
SS,2017-10-02,51.0,0
ST,2017-10-02,57.0,0
SW,2017-10-02,46.33333333333334,1
SY,2017-10-02,64.33333333333333,1
TA,2017-10-02,55.5,1
TD,2017-10-02,66.33333333333333,1
TF,2017-10-02,57.0,1
TN,2017-10-02,57.25,1
TQ,2017-10-02,53.5,1
TR,2017-10-02,58.0,1
TS,2017-10-02,64.0,0
TW,2017-10-02,38.0,1
UB,2017-10-02,23.0,0
W,2017-10-02,53.0,0
WA,2017-10-02,71.0,0
WC,2017-10-02,39.0,0
WD,2017-10-02,35.666666666666664,1
WF,2017-10-02,61.8,1
WN,2017-10-02,69.0,0
WR,2017-10-02,53.25,1
WS,2017-10-02,61.0,0
WV,2017-10-02,59.0,1
YO,2017-10-02,70.0,0
ZE,2017-10-02,79.0,0
AB,2017-10-03,58.0,0
AL,2017-10-03,68.0,1
B,2017-10-03,45.0,0
BA,2017-10-03,48.0,1
BB,2017-10-03,58.0,1
BD,2017-10-03,46.0,1
BH,2017-10-03,54.0,0
BL,2017-10-03,55.0,1
BN,2017-10-03,47.5,0
BR,2017-10-03,27.0,1
BS,2017-10-03,48.0,0
BT,2017-10-03,61.33333333333334,0
CA,2017-10-03,59.5,1
CB,2017-10-03,48.0,0
CF,2017-10-03,40.0,0
CH,2017-10-03,67.0,0
CM,2017-10-03,42.75,1
CO,2017-10-03,56.0,0
CR,2017-10-03,27.0,1
CT,2017-10-03,37.0,0
CV,2017-10-03,48.0,0
CW,2017-10-03,61.0,1
DA,2017-10-03,32.666666666666664,1
DD,2017-10-03,67.5,1
DE,2017-10-03,50.5,1
DG,2017-10-03,69.0,0
DH,2017-10-03,56.33333333333334,1
DL,2017-10-03,58.0,1
DN,2017-10-03,56.83333333333334,1
DT,2017-10-03,41.5,1
DY,2017-10-03,49.0,1
E,2017-10-03,33.5,1
EC,2017-10-03,29.33333333333333,1
EH,2017-10-03,63.25,0
EN,2017-10-03,27.0,1
EX,2017-10-03,29.0,0
FK,2017-10-03,64.0,1
FY,2017-10-03,72.0,0
G,2017-10-03,54.0,0
GL,2017-10-03,49.0,1
GU,2017-10-03,42.6,1
GY,2017-10-03,,2
HA,2017-10-03,23.66666666666667,1
HD,2017-10-03,58.33333333333334,1
HG,2017-10-03,56.5,1
HP,2017-10-03,68.0,0
HR,2017-10-03,52.0,1
HS,2017-10-03,,2
HU,2017-10-03,54.0,0
HX,2017-10-03,53.28571428571429,2
IG,2017-10-03,27.0,1
IM,2017-10-03,,2
IP,2017-10-03,61.0,0
IV,2017-10-03,76.0,0
JE,2017-10-03,,2
KA,2017-10-03,61.5,1
KT,2017-10-03,35.333333333333336,2
KW,2017-10-03,76.0,1
KY,2017-10-03,66.0,1
L,2017-10-03,62.0,0
LA,2017-10-03,65.0,1
LD,2017-10-03,49.0,1
LE,2017-10-03,46.5,0
LL,2017-10-03,67.0,1
LN,2017-10-03,45.0,1
LS,2017-10-03,46.0,0
LU,2017-10-03,68.0,1
M,2017-10-03,47.0,0
ME,2017-10-03,44.0,0
MK,2017-10-03,63.0,1
ML,2017-10-03,62.66666666666666,1
N,2017-10-03,40.0,0
NE,2017-10-03,50.0,0
NG,2017-10-03,45.0,0
NN,2017-10-03,58.0,0
NP,2017-10-03,52.0,0
NR,2017-10-03,59.5,0
NW,2017-10-03,14.0,0
OL,2017-10-03,47.0,1
OX,2017-10-03,51.2,1
PA,2017-10-03,65.5,1
PE,2017-10-03,53.0,1
PH,2017-10-03,77.0,0
PL,2017-10-03,35.0,0
PO,2017-10-03,44.75,1
PR,2017-10-03,58.0,0
RG,2017-10-03,34.0,0
RH,2017-10-03,47.5,1
RM,2017-10-03,27.0,0
S,2017-10-03,58.33333333333334,0
SA,2017-10-03,52.0,0
SE,2017-10-03,27.0,0
SG,2017-10-03,48.0,1
SK,2017-10-03,55.0,1
SL,2017-10-03,41.66666666666666,1
SM,2017-10-03,27.33333333333333,2
SN,2017-10-03,41.0,1
SO,2017-10-03,42.0,0
SP,2017-10-03,43.0,1
SR,2017-10-03,62.0,0
SS,2017-10-03,40.0,0
ST,2017-10-03,50.0,0
SW,2017-10-03,27.33333333333333,1
SY,2017-10-03,57.0,1
TA,2017-10-03,38.5,1
TD,2017-10-03,62.0,1
TF,2017-10-03,50.0,1
TN,2017-10-03,44.0,1
TQ,2017-10-03,58.0,0
TR,2017-10-03,35.0,1
TS,2017-10-03,57.0,0
TW,2017-10-03,28.5,1
UB,2017-10-03,23.0,0
W,2017-10-03,34.0,0
WA,2017-10-03,66.0,0
WC,2017-10-03,21.0,0
WD,2017-10-03,35.0,1
WF,2017-10-03,57.6,1
WN,2017-10-03,68.0,0
WR,2017-10-03,46.5,1
WS,2017-10-03,57.0,0
WV,2017-10-03,53.5,1
YO,2017-10-03,67.0,0
ZE,2017-10-03,79.0,0
AB,2017-10-04,45.0,0
AL,2017-10-04,73.0,1
B,2017-10-04,46.5,0
BA,2017-10-04,59.0,1
BB,2017-10-04,55.0,1
BD,2017-10-04,39.0,1
BH,2017-10-04,61.0,0
BL,2017-10-04,46.75,1
BN,2017-10-04,62.0,0
BR,2017-10-04,34.0,1
BS,2017-10-04,59.0,0
BT,2017-10-04,54.66666666666666,0
CA,2017-10-04,51.5,1
CB,2017-10-04,55.0,0
CF,2017-10-04,49.0,0
CH,2017-10-04,61.0,0
CM,2017-10-04,45.0,1
CO,2017-10-04,52.0,0
CR,2017-10-04,34.0,1
CT,2017-10-04,50.0,0
CV,2017-10-04,53.5,0
CW,2017-10-04,56.66666666666666,1
DA,2017-10-04,39.333333333333336,1
DD,2017-10-04,52.5,1
DE,2017-10-04,51.16666666666666,1
DG,2017-10-04,63.0,0
DH,2017-10-04,50.0,1
DL,2017-10-04,52.0,1
DN,2017-10-04,52.33333333333334,1
DT,2017-10-04,51.5,1
DY,2017-10-04,49.33333333333334,1
E,2017-10-04,39.0,1
EC,2017-10-04,36.66666666666666,1
EH,2017-10-04,57.25,0
EN,2017-10-04,25.5,1
EX,2017-10-04,42.0,0
FK,2017-10-04,54.66666666666666,1
FY,2017-10-04,69.0,0
G,2017-10-04,39.0,0
GL,2017-10-04,57.5,1
GU,2017-10-04,49.4,1
GY,2017-10-04,,2
HA,2017-10-04,21.33333333333333,1
HD,2017-10-04,54.66666666666666,1
HG,2017-10-04,50.0,1
HP,2017-10-04,73.0,0
HR,2017-10-04,64.0,1
HS,2017-10-04,,2
HU,2017-10-04,43.0,0
HX,2017-10-04,47.57142857142857,2
IG,2017-10-04,34.0,1
IM,2017-10-04,,2
IP,2017-10-04,61.0,0
IV,2017-10-04,66.0,0
JE,2017-10-04,,2
KA,2017-10-04,51.0,1
KT,2017-10-04,41.111111111111114,2
KW,2017-10-04,66.0,1
KY,2017-10-04,57.8,1
L,2017-10-04,61.0,0
LA,2017-10-04,62.0,1
LD,2017-10-04,59.25,1
LE,2017-10-04,48.5,0
LL,2017-10-04,61.0,1
LN,2017-10-04,46.0,1
LS,2017-10-04,39.0,0
LU,2017-10-04,73.0,1
M,2017-10-04,37.5,0
ME,2017-10-04,50.0,0
MK,2017-10-04,69.0,1
ML,2017-10-04,55.16666666666666,1
N,2017-10-04,44.0,0
NE,2017-10-04,40.0,0
NG,2017-10-04,46.0,0
NN,2017-10-04,65.0,0
NP,2017-10-04,64.0,0
NR,2017-10-04,54.0,0
NW,2017-10-04,7.0,0
OL,2017-10-04,37.5,1
OX,2017-10-04,57.2,1
PA,2017-10-04,49.5,1
PE,2017-10-04,54.0,1
PH,2017-10-04,60.0,0
PL,2017-10-04,50.0,0
PO,2017-10-04,51.5,1
PR,2017-10-04,55.0,0
RG,2017-10-04,41.0,0
RH,2017-10-04,62.0,1
RM,2017-10-04,34.0,0
S,2017-10-04,54.66666666666666,0
SA,2017-10-04,62.0,0
SE,2017-10-04,34.0,0
SG,2017-10-04,55.0,1
SK,2017-10-04,49.714285714285715,1
SL,2017-10-04,43.66666666666666,1
SM,2017-10-04,35.333333333333336,2
SN,2017-10-04,50.0,1
SO,2017-10-04,41.0,0
SP,2017-10-04,46.0,1
SR,2017-10-04,55.0,0
SS,2017-10-04,39.0,0
ST,2017-10-04,52.0,0
SW,2017-10-04,35.333333333333336,1
SY,2017-10-04,61.66666666666666,1
TA,2017-10-04,50.5,1
TD,2017-10-04,55.33333333333334,1
TF,2017-10-04,52.0,1
TN,2017-10-04,56.0,1
TQ,2017-10-04,63.0,0
TR,2017-10-04,50.0,1
TS,2017-10-04,55.0,0
TW,2017-10-04,28.5,1
UB,2017-10-04,17.0,0
W,2017-10-04,40.0,0
WA,2017-10-04,57.0,0
WC,2017-10-04,32.0,0
WD,2017-10-04,32.333333333333336,1
WF,2017-10-04,52.8,1
WN,2017-10-04,57.0,0
WR,2017-10-04,50.0,1
WS,2017-10-04,55.0,0
WV,2017-10-04,53.5,1
YO,2017-10-04,61.0,0
ZE,2017-10-04,73.0,0
AB,2017-10-05,60.0,0
AL,2017-10-05,68.0,1
B,2017-10-05,51.5,0
BA,2017-10-05,56.0,1
BB,2017-10-05,53.0,1
BD,2017-10-05,46.0,1
BH,2017-10-05,61.0,0
BL,2017-10-05,52.0,1
BN,2017-10-05,59.0,0
BR,2017-10-05,47.0,1
BS,2017-10-05,56.0,0
BT,2017-10-05,56.33333333333334,0
CA,2017-10-05,53.5,1
CB,2017-10-05,58.0,0
CF,2017-10-05,51.0,0
CH,2017-10-05,66.0,0
CM,2017-10-05,55.25,1
CO,2017-10-05,62.0,0
CR,2017-10-05,47.0,1
CT,2017-10-05,58.0,0
CV,2017-10-05,57.0,0
CW,2017-10-05,59.66666666666666,1
DA,2017-10-05,50.66666666666666,1
DD,2017-10-05,59.0,1
DE,2017-10-05,54.33333333333334,1
DG,2017-10-05,67.0,0
DH,2017-10-05,48.0,1
DL,2017-10-05,50.66666666666666,1
DN,2017-10-05,56.83333333333334,1
DT,2017-10-05,48.5,1
DY,2017-10-05,54.33333333333334,1
E,2017-10-05,51.5,1
EC,2017-10-05,44.0,1
EH,2017-10-05,54.75,0
EN,2017-10-05,41.0,1
EX,2017-10-05,36.0,0
FK,2017-10-05,53.16666666666666,1
FY,2017-10-05,69.0,0
G,2017-10-05,42.0,0
GL,2017-10-05,58.0,1
GU,2017-10-05,54.4,1
GY,2017-10-05,,2
HA,2017-10-05,37.333333333333336,1
HD,2017-10-05,58.33333333333334,1
HG,2017-10-05,54.0,1
HP,2017-10-05,68.0,0
HR,2017-10-05,62.0,1
HS,2017-10-05,,2
HU,2017-10-05,59.0,0
HX,2017-10-05,52.28571428571429,2
IG,2017-10-05,46.5,1
IM,2017-10-05,,2
IP,2017-10-05,64.0,0
IV,2017-10-05,77.0,0
JE,2017-10-05,,2
KA,2017-10-05,54.5,1
KT,2017-10-05,48.22222222222222,2
KW,2017-10-05,77.0,1
KY,2017-10-05,55.4,1
L,2017-10-05,60.0,0
LA,2017-10-05,61.0,1
LD,2017-10-05,56.75,1
LE,2017-10-05,52.0,0
LL,2017-10-05,66.0,1
LN,2017-10-05,45.0,1
LS,2017-10-05,46.0,0
LU,2017-10-05,68.0,1
M,2017-10-05,46.0,0
ME,2017-10-05,59.0,0
MK,2017-10-05,68.0,1
ML,2017-10-05,54.66666666666666,1
N,2017-10-05,56.0,0
NE,2017-10-05,40.0,0
NG,2017-10-05,45.0,0
