region_id,timestamp,val_SO2_max,extra_rings_SO2_max
TQ,2017-01-07,49.0,2
TR,2017-01-07,49.0,3
TS,2017-01-07,86.0,0
TW,2017-01-07,86.0,1
UB,2017-01-07,86.0,1
W,2017-01-07,86.0,0
WA,2017-01-07,58.5,1
WC,2017-01-07,64.0,0
WD,2017-01-07,130.0,1
WF,2017-01-07,67.66666666666667,1
WN,2017-01-07,58.5,1
WR,2017-01-07,69.33333333333333,2
WS,2017-01-07,78.66666666666667,2
WV,2017-01-07,69.33333333333333,2
YO,2017-01-07,97.0,1
ZE,2017-01-07,,2
AB,2017-01-08,2.0,2
AL,2017-01-08,26.0,2
B,2017-01-08,75.0,2
BA,2017-01-08,116.0,0
BB,2017-01-08,56.66666666666666,2
BD,2017-01-08,53.0,1
BH,2017-01-08,79.5,2
BL,2017-01-08,53.0,1
BN,2017-01-08,53.0,0
BR,2017-01-08,61.25,2
BS,2017-01-08,79.5,1
BT,2017-01-08,58.33333333333334,0
CA,2017-01-08,64.0,2
CB,2017-01-08,64.0,2
CF,2017-01-08,64.0,0
CH,2017-01-08,75.0,1
CM,2017-01-08,64.0,1
CO,2017-01-08,64.0,2
CR,2017-01-08,61.8,2
CT,2017-01-08,64.0,1
CV,2017-01-08,75.0,2
CW,2017-01-08,61.57142857142857,2
DA,2017-01-08,64.0,1
DD,2017-01-08,33.0,2
DE,2017-01-08,75.0,1
DG,2017-01-08,33.0,2
DH,2017-01-08,64.0,1
DL,2017-01-08,64.0,1
DN,2017-01-08,72.25,1
DT,2017-01-08,79.5,1
DY,2017-01-08,51.0,2
E,2017-01-08,51.33333333333334,2
EC,2017-01-08,64.0,1
EH,2017-01-08,64.0,0
EN,2017-01-08,26.0,1
EX,2017-01-08,43.0,1
FK,2017-01-08,2.0,0
FY,2017-01-08,64.0,2
G,2017-01-08,2.0,1
GL,2017-01-08,74.33333333333333,2
GU,2017-01-08,53.0,1
GY,2017-01-08,,2
HA,2017-01-08,45.0,1
HD,2017-01-08,80.5,1
HG,2017-01-08,53.0,1
HP,2017-01-08,26.0,2
HR,2017-01-08,54.25,2
HS,2017-01-08,,2
HU,2017-01-08,64.0,0
HX,2017-01-08,66.75,2
IG,2017-01-08,64.0,1
IM,2017-01-08,,2
IP,2017-01-08,64.0,2
IV,2017-01-08,2.0,2
JE,2017-01-08,,2
KA,2017-01-08,33.0,2
KT,2017-01-08,60.33333333333334,2
KW,2017-01-08,2.0,3
KY,2017-01-08,33.0,1
L,2017-01-08,64.0,0
LA,2017-01-08,60.33333333333334,2
LD,2017-01-08,43.66666666666666,1
LE,2017-01-08,64.0,1
LL,2017-01-08,86.0,0
LN,2017-01-08,64.0,1
LS,2017-01-08,53.0,0
LU,2017-01-08,51.33333333333334,3
M,2017-01-08,53.0,0
ME,2017-01-08,64.0,0
MK,2017-01-08,64.0,2
ML,2017-01-08,33.0,1
N,2017-01-08,45.0,1
NE,2017-01-08,64.0,2
NG,2017-01-08,64.0,0
NN,2017-01-08,64.0,2
NP,2017-01-08,64.0,1
NR,2017-01-08,64.0,2
NW,2017-01-08,26.0,0
OL,2017-01-08,53.0,1
OX,2017-01-08,116.0,2
PA,2017-01-08,2.0,1
PE,2017-01-08,64.0,1
PH,2017-01-08,2.0,1
PL,2017-01-08,43.0,2
PO,2017-01-08,53.0,1
PR,2017-01-08,64.0,1
RG,2017-01-08,84.5,2
RH,2017-01-08,53.0,1
RM,2017-01-08,64.0,0
S,2017-01-08,80.5,0
SA,2017-01-08,33.5,0
SE,2017-01-08,64.0,1
SG,2017-01-08,51.33333333333334,2
SK,2017-01-08,71.33333333333333,1
SL,2017-01-08,47.66666666666666,2
SM,2017-01-08,64.0,2
SN,2017-01-08,116.0,1
SO,2017-01-08,84.5,2
SP,2017-01-08,116.0,1
SR,2017-01-08,64.0,1
SS,2017-01-08,64.0,1
ST,2017-01-08,69.5,2
SW,2017-01-08,64.0,1
SY,2017-01-08,51.0,1
TA,2017-01-08,43.0,0
TD,2017-01-08,64.0,1
TF,2017-01-08,51.0,2
TN,2017-01-08,58.5,1
TQ,2017-01-08,43.0,2
TR,2017-01-08,43.0,3
TS,2017-01-08,64.0,0
TW,2017-01-08,64.0,1
UB,2017-01-08,64.0,1
W,2017-01-08,64.0,0
WA,2017-01-08,58.5,1
WC,2017-01-08,64.0,0
WD,2017-01-08,26.0,1
WF,2017-01-08,71.33333333333333,1
WN,2017-01-08,58.5,1
WR,2017-01-08,51.0,2
WS,2017-01-08,75.0,2
WV,2017-01-08,51.0,2
YO,2017-01-08,60.33333333333334,1
ZE,2017-01-08,,2
AB,2017-01-09,3.0,2
AL,2017-01-09,47.0,2
B,2017-01-09,67.66666666666667,2
BA,2017-01-09,5.0,0
BB,2017-01-09,60.33333333333334,2
BD,2017-01-09,64.0,1
BH,2017-01-09,15.5,2
BL,2017-01-09,53.0,1
BN,2017-01-09,53.0,0
BR,2017-01-09,61.25,2
BS,2017-01-09,15.5,1
BT,2017-01-09,82.33333333333333,0
CA,2017-01-09,80.5,2
CB,2017-01-09,53.0,2
CF,2017-01-09,130.0,0
CH,2017-01-09,97.0,1
CM,2017-01-09,53.0,1
CO,2017-01-09,53.0,2
CR,2017-01-09,64.0,2
CT,2017-01-09,53.0,1
CV,2017-01-09,67.66666666666667,2
CW,2017-01-09,78.42857142857143,2
DA,2017-01-09,53.0,1
DD,2017-01-09,33.5,2
DE,2017-01-09,67.66666666666667,1
DG,2017-01-09,33.5,2
DH,2017-01-09,97.0,1
DL,2017-01-09,97.0,1
DN,2017-01-09,75.0,1
DT,2017-01-09,15.5,1
DY,2017-01-09,94.0,2
E,2017-01-09,62.0,2
EC,2017-01-09,86.0,1
EH,2017-01-09,64.0,0
EN,2017-01-09,47.0,1
EX,2017-01-09,26.0,1
FK,2017-01-09,3.0,0
FY,2017-01-09,64.0,2
G,2017-01-09,3.0,1
GL,2017-01-09,53.66666666666666,2
GU,2017-01-09,53.0,1
GY,2017-01-09,,2
HA,2017-01-09,61.0,1
HD,2017-01-09,75.0,1
HG,2017-01-09,64.0,1
HP,2017-01-09,47.0,2
HR,2017-01-09,103.0,2
HS,2017-01-09,,2
HU,2017-01-09,97.0,0
HX,2017-01-09,66.75,2
IG,2017-01-09,53.0,1
IM,2017-01-09,,2
IP,2017-01-09,53.0,2
IV,2017-01-09,3.0,2
JE,2017-01-09,,2
KA,2017-01-09,33.5,2
KT,2017-01-09,71.33333333333333,2
KW,2017-01-09,3.0,3
KY,2017-01-09,33.5,1
L,2017-01-09,64.0,0
LA,2017-01-09,75.0,2
LD,2017-01-09,94.0,1
LE,2017-01-09,53.0,1
LL,2017-01-09,130.0,0
LN,2017-01-09,53.0,1
LS,2017-01-09,64.0,0
LU,2017-01-09,51.0,3
M,2017-01-09,53.0,0
ME,2017-01-09,53.0,0
MK,2017-01-09,53.0,2
ML,2017-01-09,33.5,1
N,2017-01-09,66.5,1
NE,2017-01-09,80.5,2
NG,2017-01-09,53.0,0
NN,2017-01-09,53.0,2
NP,2017-01-09,130.0,1
NR,2017-01-09,53.0,2
NW,2017-01-09,47.0,0
OL,2017-01-09,53.0,1
OX,2017-01-09,5.0,2
PA,2017-01-09,3.0,1
PE,2017-01-09,53.0,1
PH,2017-01-09,3.0,1
PL,2017-01-09,26.0,2
PO,2017-01-09,53.0,1
PR,2017-01-09,64.0,1
RG,2017-01-09,29.0,2
RH,2017-01-09,53.0,1
RM,2017-01-09,53.0,0
S,2017-01-09,75.0,0
SA,2017-01-09,76.0,0
SE,2017-01-09,69.5,1
SG,2017-01-09,51.0,2
SK,2017-01-09,67.66666666666667,1
SL,2017-01-09,58.33333333333334,2
SM,2017-01-09,80.5,2
SN,2017-01-09,5.0,1
SO,2017-01-09,29.0,2
SP,2017-01-09,5.0,1
SR,2017-01-09,97.0,1
SS,2017-01-09,53.0,1
ST,2017-01-09,64.0,2
SW,2017-01-09,80.5,1
SY,2017-01-09,94.0,1
TA,2017-01-09,26.0,0
TD,2017-01-09,64.0,1
TF,2017-01-09,94.0,2
TN,2017-01-09,53.0,1
TQ,2017-01-09,26.0,2
TR,2017-01-09,26.0,3
TS,2017-01-09,97.0,0
TW,2017-01-09,75.0,1
UB,2017-01-09,75.0,1
W,2017-01-09,75.0,0
WA,2017-01-09,58.5,1
WC,2017-01-09,86.0,0
WD,2017-01-09,47.0,1
WF,2017-01-09,71.33333333333333,1
WN,2017-01-09,58.5,1
WR,2017-01-09,94.0,2
WS,2017-01-09,67.66666666666667,2
WV,2017-01-09,94.0,2
YO,2017-01-09,86.0,1
ZE,2017-01-09,,2
AB,2017-01-10,3.0,2
AL,2017-01-10,46.0,2
B,2017-01-10,60.33333333333334,2
BA,2017-01-10,43.0,1
BB,2017-01-10,56.66666666666666,2
BD,2017-01-10,53.0,1
BH,2017-01-10,53.0,1
BL,2017-01-10,64.0,1
BN,2017-01-10,3.0,0
BR,2017-01-10,46.0,2
BS,2017-01-10,43.0,1
BT,2017-01-10,67.66666666666667,0
CA,2017-01-10,58.5,2
CB,2017-01-10,58.5,2
CF,2017-01-10,26.0,0
CH,2017-01-10,69.5,1
CM,2017-01-10,53.0,1
CO,2017-01-10,53.0,2
CR,2017-01-10,51.8,2
CT,2017-01-10,53.0,1
CV,2017-01-10,60.33333333333334,2
CW,2017-01-10,46.57142857142857,2
DA,2017-01-10,53.0,1
DD,2017-01-10,28.0,2
DE,2017-01-10,60.33333333333334,1
DG,2017-01-10,28.0,2
DH,2017-01-10,64.0,1
DL,2017-01-10,64.0,1
DN,2017-01-10,61.25,1
DT,2017-01-10,43.0,1
DY,2017-01-10,30.66666666666667,2
E,2017-01-10,58.0,2
EC,2017-01-10,75.0,1
EH,2017-01-10,53.0,0
EN,2017-01-10,46.0,1
EX,2017-01-10,43.0,1
FK,2017-01-10,3.0,0
FY,2017-01-10,53.0,2
G,2017-01-10,3.0,1
GL,2017-01-10,34.5,2
GU,2017-01-10,28.0,1
GY,2017-01-10,,2
HA,2017-01-10,60.5,1
HD,2017-01-10,58.5,1
HG,2017-01-10,53.0,1
HP,2017-01-10,49.5,2
HR,2017-01-10,29.5,2
HS,2017-01-10,,2
HU,2017-01-10,64.0,0
HX,2017-01-10,58.5,2
IG,2017-01-10,53.0,1
IM,2017-01-10,,2
IP,2017-01-10,64.0,2
IV,2017-01-10,3.0,2
JE,2017-01-10,,2
KA,2017-01-10,28.0,2
KT,2017-01-10,51.5,2
KW,2017-01-10,3.0,3
KY,2017-01-10,28.0,1
L,2017-01-10,53.0,0
LA,2017-01-10,56.66666666666666,2
LD,2017-01-10,10.666666666666666,1
LE,2017-01-10,64.0,1
LL,2017-01-10,86.0,0
LN,2017-01-10,64.0,1
LS,2017-01-10,53.0,0
LU,2017-01-10,54.0,3
M,2017-01-10,64.0,0
ME,2017-01-10,53.0,0
MK,2017-01-10,64.0,2
ML,2017-01-10,28.0,1
N,2017-01-10,60.5,1
NE,2017-01-10,58.5,2
NG,2017-01-10,64.0,0
NN,2017-01-10,64.0,2
NP,2017-01-10,26.0,1
NR,2017-01-10,64.0,2
NW,2017-01-10,46.0,0
OL,2017-01-10,64.0,1
OX,2017-01-10,53.0,2
PA,2017-01-10,3.0,1
PE,2017-01-10,64.0,1
PH,2017-01-10,3.0,1
PL,2017-01-10,43.0,2
PO,2017-01-10,28.0,1
PR,2017-01-10,53.0,1
RG,2017-01-10,53.0,1
RH,2017-01-10,3.0,1
RM,2017-01-10,53.0,0
S,2017-01-10,58.5,0
SA,2017-01-10,3.0,0
SE,2017-01-10,64.0,1
SG,2017-01-10,54.33333333333334,2
SK,2017-01-10,60.33333333333334,1
SL,2017-01-10,44.25,2
SM,2017-01-10,75.0,2
SN,2017-01-10,48.0,2
SO,2017-01-10,53.0,0
SP,2017-01-10,53.0,1
SR,2017-01-10,64.0,1
SS,2017-01-10,53.0,1
ST,2017-01-10,61.25,2
SW,2017-01-10,75.0,1
SY,2017-01-10,30.66666666666667,1
TA,2017-01-10,43.0,0
TD,2017-01-10,53.0,1
TF,2017-01-10,30.66666666666667,2
TN,2017-01-10,28.0,1
TQ,2017-01-10,43.0,2
TR,2017-01-10,43.0,3
TS,2017-01-10,64.0,0
TW,2017-01-10,75.0,1
UB,2017-01-10,75.0,1
W,2017-01-10,75.0,0
WA,2017-01-10,58.5,1
WC,2017-01-10,75.0,0
WD,2017-01-10,46.0,1
WF,2017-01-10,56.66666666666666,1
WN,2017-01-10,58.5,1
WR,2017-01-10,30.66666666666667,2
WS,2017-01-10,60.33333333333334,2
WV,2017-01-10,30.66666666666667,2
YO,2017-01-10,60.33333333333334,1
ZE,2017-01-10,,2
AB,2017-01-11,3.0,2
AL,2017-01-11,36.0,2
B,2017-01-11,67.66666666666667,2
BA,2017-01-11,108.0,1
BB,2017-01-11,67.66666666666667,2
BD,2017-01-11,64.0,1
BH,2017-01-11,53.0,1
BL,2017-01-11,64.0,1
BN,2017-01-11,3.0,0
BR,2017-01-11,33.5,2
BS,2017-01-11,108.0,1
BT,2017-01-11,82.33333333333333,0
CA,2017-01-11,69.5,2
CB,2017-01-11,44.5,2
CF,2017-01-11,108.0,0
CH,2017-01-11,86.0,1
CM,2017-01-11,3.0,1
CO,2017-01-11,3.0,2
CR,2017-01-11,39.6,2
CT,2017-01-11,53.0,1
CV,2017-01-11,67.66666666666667,2
CW,2017-01-11,51.28571428571429,2
DA,2017-01-11,28.0,1
DD,2017-01-11,33.5,2
DE,2017-01-11,67.66666666666667,1
DG,2017-01-11,33.5,2
DH,2017-01-11,75.0,1
DL,2017-01-11,75.0,1
DN,2017-01-11,69.5,1
DT,2017-01-11,108.0,1
DY,2017-01-11,34.333333333333336,2
E,2017-01-11,38.0,2
EC,2017-01-11,75.0,1
EH,2017-01-11,64.0,0
EN,2017-01-11,36.0,1
EX,2017-01-11,108.0,1
FK,2017-01-11,3.0,0
FY,2017-01-11,75.0,2
G,2017-01-11,3.0,1
GL,2017-01-11,108.0,2
GU,2017-01-11,28.0,1
GY,2017-01-11,,2
HA,2017-01-11,50.0,1
HD,2017-01-11,58.5,1
HG,2017-01-11,64.0,1
HP,2017-01-11,44.5,2
HR,2017-01-11,52.75,2
HS,2017-01-11,,2
HU,2017-01-11,75.0,0
HX,2017-01-11,61.25,2
IG,2017-01-11,3.0,1
IM,2017-01-11,,2
IP,2017-01-11,86.0,2
IV,2017-01-11,3.0,2
JE,2017-01-11,,2
KA,2017-01-11,33.5,2
KT,2017-01-11,48.75,2
KW,2017-01-11,3.0,3
KY,2017-01-11,33.5,1
L,2017-01-11,75.0,0
LA,2017-01-11,71.33333333333333,2
LD,2017-01-11,38.0,1
LE,2017-01-11,86.0,1
LL,2017-01-11,97.0,0
LN,2017-01-11,86.0,1
LS,2017-01-11,64.0,0
LU,2017-01-11,44.5,3
M,2017-01-11,64.0,0
ME,2017-01-11,53.0,0
MK,2017-01-11,86.0,2
ML,2017-01-11,33.5,1
N,2017-01-11,55.5,1
NE,2017-01-11,69.5,2
NG,2017-01-11,86.0,0
NN,2017-01-11,86.0,2
NP,2017-01-11,108.0,1
NR,2017-01-11,86.0,2
NW,2017-01-11,36.0,0
OL,2017-01-11,64.0,1
OX,2017-01-11,53.0,2
PA,2017-01-11,3.0,1
PE,2017-01-11,86.0,1
PH,2017-01-11,3.0,1
PL,2017-01-11,108.0,2
PO,2017-01-11,28.0,1
PR,2017-01-11,75.0,1
RG,2017-01-11,53.0,1
RH,2017-01-11,3.0,1
RM,2017-01-11,3.0,0
S,2017-01-11,58.5,0
SA,2017-01-11,3.0,0
SE,2017-01-11,39.0,1
SG,2017-01-11,41.66666666666666,2
SK,2017-01-11,60.33333333333334,1
SL,2017-01-11,39.0,2
SM,2017-01-11,69.5,2
SN,2017-01-11,80.5,2
SO,2017-01-11,53.0,0
SP,2017-01-11,53.0,1
SR,2017-01-11,75.0,1
SS,2017-01-11,28.0,1
ST,2017-01-11,66.75,2
SW,2017-01-11,69.5,1
SY,2017-01-11,34.333333333333336,1
TA,2017-01-11,108.0,0
TD,2017-01-11,64.0,1
TF,2017-01-11,34.333333333333336,2
TN,2017-01-11,28.0,1
TQ,2017-01-11,108.0,2
TR,2017-01-11,108.0,3
TS,2017-01-11,75.0,0
TW,2017-01-11,64.0,1
UB,2017-01-11,64.0,1
W,2017-01-11,64.0,0
WA,2017-01-11,69.5,1
WC,2017-01-11,75.0,0
WD,2017-01-11,36.0,1
WF,2017-01-11,60.33333333333334,1
WN,2017-01-11,69.5,1
WR,2017-01-11,34.333333333333336,2
WS,2017-01-11,67.66666666666667,2
WV,2017-01-11,34.333333333333336,2
YO,2017-01-11,71.33333333333333,1
ZE,2017-01-11,,2
AB,2017-01-12,3.0,2
AL,2017-01-12,55.0,2
B,2017-01-12,54.66666666666666,2
BA,2017-01-12,29.0,0
BB,2017-01-12,67.66666666666667,2
BD,2017-01-12,86.0,1
BH,2017-01-12,38.0,2
BL,2017-01-12,53.0,1
BN,2017-01-12,53.0,0
BR,2017-01-12,69.5,2
BS,2017-01-12,38.0,1
BT,2017-01-12,126.33333333333331,0
CA,2017-01-12,75.0,2
CB,2017-01-12,69.5,2
CF,2017-01-12,86.0,0
CH,2017-01-12,91.5,1
CM,2017-01-12,53.0,1
CO,2017-01-12,53.0,2
CR,2017-01-12,72.8,2
CT,2017-01-12,64.0,1
CV,2017-01-12,54.66666666666666,2
CW,2017-01-12,54.28571428571429,2
DA,2017-01-12,58.5,1
DD,2017-01-12,28.0,2
DE,2017-01-12,54.66666666666666,1
DG,2017-01-12,28.0,2
DH,2017-01-12,97.0,1
DL,2017-01-12,97.0,1
DN,2017-01-12,65.25,1
DT,2017-01-12,38.0,1
DY,2017-01-12,61.66666666666666,2
E,2017-01-12,72.0,2
EC,2017-01-12,108.0,1
EH,2017-01-12,53.0,0
EN,2017-01-12,55.0,1
EX,2017-01-12,47.0,1
FK,2017-01-12,3.0,0
FY,2017-01-12,64.0,2
G,2017-01-12,3.0,1
GL,2017-01-12,54.0,2
GU,2017-01-12,53.0,1
GY,2017-01-12,,2
HA,2017-01-12,70.5,1
HD,2017-01-12,39.0,1
HG,2017-01-12,86.0,1
HP,2017-01-12,55.0,2
HR,2017-01-12,67.75,2
HS,2017-01-12,,2
HU,2017-01-12,97.0,0
HX,2017-01-12,54.25,2
IG,2017-01-12,53.0,1
IM,2017-01-12,,2
IP,2017-01-12,86.0,2
IV,2017-01-12,3.0,2
JE,2017-01-12,,2
KA,2017-01-12,28.0,2
KT,2017-01-12,82.33333333333333,2
KW,2017-01-12,3.0,3
KY,2017-01-12,28.0,1
L,2017-01-12,64.0,0
LA,2017-01-12,82.33333333333333,2
LD,2017-01-12,50.66666666666666,1
LE,2017-01-12,86.0,1
LL,2017-01-12,119.0,0
LN,2017-01-12,86.0,1
LS,2017-01-12,86.0,0
LU,2017-01-12,64.66666666666667,3
M,2017-01-12,53.0,0
ME,2017-01-12,64.0,0
MK,2017-01-12,86.0,2
ML,2017-01-12,28.0,1
N,2017-01-12,81.5,1
NE,2017-01-12,75.0,2
NG,2017-01-12,86.0,0
NN,2017-01-12,86.0,2
NP,2017-01-12,86.0,1
NR,2017-01-12,86.0,2
NW,2017-01-12,55.0,0
OL,2017-01-12,53.0,1
OX,2017-01-12,29.0,2
PA,2017-01-12,3.0,1
PE,2017-01-12,86.0,1
PH,2017-01-12,3.0,1
PL,2017-01-12,47.0,2
PO,2017-01-12,53.0,1
PR,2017-01-12,64.0,1
RG,2017-01-12,41.0,2
RH,2017-01-12,53.0,1
RM,2017-01-12,53.0,0
S,2017-01-12,39.0,0
SA,2017-01-12,33.0,0
SE,2017-01-12,80.5,1
SG,2017-01-12,64.66666666666667,2
SK,2017-01-12,43.66666666666666,1
SL,2017-01-12,64.66666666666667,2
SM,2017-01-12,97.0,2
SN,2017-01-12,29.0,1
SO,2017-01-12,41.0,2
SP,2017-01-12,29.0,1
SR,2017-01-12,97.0,1
SS,2017-01-12,58.5,1
ST,2017-01-12,54.25,2
SW,2017-01-12,97.0,1
SY,2017-01-12,61.66666666666666,1
TA,2017-01-12,47.0,0
TD,2017-01-12,53.0,1
TF,2017-01-12,61.66666666666666,2
TN,2017-01-12,58.5,1
TQ,2017-01-12,47.0,2
TR,2017-01-12,47.0,3
TS,2017-01-12,97.0,0
TW,2017-01-12,86.0,1
UB,2017-01-12,86.0,1
W,2017-01-12,86.0,0
WA,2017-01-12,58.5,1
WC,2017-01-12,108.0,0
WD,2017-01-12,55.0,1
WF,2017-01-12,54.66666666666666,1
WN,2017-01-12,58.5,1
WR,2017-01-12,61.66666666666666,2
WS,2017-01-12,54.66666666666666,2
WV,2017-01-12,61.66666666666666,2
YO,2017-01-12,93.33333333333331,1
ZE,2017-01-12,,2
AB,2017-01-13,3.0,2
AL,2017-01-13,59.0,2
B,2017-01-13,40.0,2
BA,2017-01-13,34.0,0
BB,2017-01-13,53.0,2
BD,2017-01-13,53.0,1
BH,2017-01-13,53.0,1
BL,2017-01-13,53.0,1
BN,2017-01-13,3.0,0
BR,2017-01-13,48.75,2
BS,2017-01-13,46.0,1
BT,2017-01-13,58.66666666666666,0
CA,2017-01-13,86.0,2
CB,2017-01-13,53.0,2
CF,2017-01-13,86.0,0
CH,2017-01-13,80.5,1
CM,2017-01-13,53.0,1
CO,2017-01-13,53.0,2
CR,2017-01-13,51.8,2
CT,2017-01-13,53.0,1
CV,2017-01-13,40.0,2
CW,2017-01-13,49.714285714285715,2
DA,2017-01-13,53.0,1
DD,2017-01-13,44.5,2
DE,2017-01-13,40.0,1
DG,2017-01-13,44.5,2
DH,2017-01-13,86.0,1
DL,2017-01-13,86.0,1
DN,2017-01-13,51.5,1
DT,2017-01-13,46.0,1
DY,2017-01-13,58.33333333333334,2
E,2017-01-13,66.0,2
EC,2017-01-13,86.0,1
EH,2017-01-13,86.0,0
EN,2017-01-13,59.0,1
EX,2017-01-13,58.0,1
FK,2017-01-13,3.0,0
FY,2017-01-13,53.0,2
G,2017-01-13,3.0,1
GL,2017-01-13,59.33333333333334,2
GU,2017-01-13,28.0,1
GY,2017-01-13,,2
HA,2017-01-13,61.5,1
HD,2017-01-13,33.5,1
HG,2017-01-13,53.0,1
HP,2017-01-13,56.0,2
HR,2017-01-13,65.25,2
HS,2017-01-13,,2
HU,2017-01-13,86.0,0
HX,2017-01-13,43.25,2
IG,2017-01-13,53.0,1
IM,2017-01-13,,2
IP,2017-01-13,53.0,2
IV,2017-01-13,3.0,2
JE,2017-01-13,,2
KA,2017-01-13,44.5,2
KT,2017-01-13,51.5,2
KW,2017-01-13,3.0,3
KY,2017-01-13,44.5,1
L,2017-01-13,53.0,0
LA,2017-01-13,64.0,2
LD,2017-01-13,51.0,1
LE,2017-01-13,53.0,1
LL,2017-01-13,108.0,0
LN,2017-01-13,53.0,1
LS,2017-01-13,53.0,0
LU,2017-01-13,54.5,3
M,2017-01-13,53.0,0
ME,2017-01-13,53.0,0
MK,2017-01-13,53.0,2
ML,2017-01-13,44.5,1
N,2017-01-13,72.5,1
NE,2017-01-13,86.0,2
NG,2017-01-13,53.0,0
NN,2017-01-13,53.0,2
NP,2017-01-13,86.0,1
NR,2017-01-13,53.0,2
NW,2017-01-13,59.0,0
OL,2017-01-13,53.0,1
OX,2017-01-13,43.5,2
PA,2017-01-13,3.0,1
PE,2017-01-13,53.0,1
PH,2017-01-13,3.0,1
PL,2017-01-13,58.0,2
PO,2017-01-13,28.0,1
PR,2017-01-13,53.0,1
RG,2017-01-13,53.0,1
RH,2017-01-13,3.0,1
RM,2017-01-13,53.0,0
S,2017-01-13,33.5,0
SA,2017-01-13,33.5,0
SE,2017-01-13,69.5,1
SG,2017-01-13,55.0,2
SK,2017-01-13,40.0,1
SL,2017-01-13,44.75,2
SM,2017-01-13,75.0,2
SN,2017-01-13,34.0,1
SO,2017-01-13,53.0,0
SP,2017-01-13,43.5,1
SR,2017-01-13,86.0,1
SS,2017-01-13,53.0,1
ST,2017-01-13,43.25,2
SW,2017-01-13,75.0,1
SY,2017-01-13,58.33333333333334,1
TA,2017-01-13,58.0,0
TD,2017-01-13,86.0,1
TF,2017-01-13,58.33333333333334,2
TN,2017-01-13,28.0,1
TQ,2017-01-13,58.0,2
TR,2017-01-13,58.0,3
TS,2017-01-13,86.0,0
TW,2017-01-13,64.0,1
UB,2017-01-13,64.0,1
W,2017-01-13,64.0,0
WA,2017-01-13,53.0,1
WC,2017-01-13,86.0,0
WD,2017-01-13,59.0,1
WF,2017-01-13,40.0,1
WN,2017-01-13,53.0,1
WR,2017-01-13,58.33333333333334,2
WS,2017-01-13,40.0,2
WV,2017-01-13,58.33333333333334,2
YO,2017-01-13,75.0,1
ZE,2017-01-13,,2
AB,2017-01-14,53.0,2
AL,2017-01-14,36.0,2
B,2017-01-14,82.33333333333333,2
BA,2017-01-14,6.0,0
BB,2017-01-14,40.0,2
BD,2017-01-14,3.0,1
BH,2017-01-14,53.0,1
BL,2017-01-14,53.0,1
BN,2017-01-14,3.0,0
BR,2017-01-14,43.25,2
BS,2017-01-14,36.0,1
BT,2017-01-14,43.0,0
CA,2017-01-14,80.5,2
CB,2017-01-14,91.5,2
CF,2017-01-14,64.0,0
CH,2017-01-14,75.0,1
CM,2017-01-14,64.0,1
CO,2017-01-14,64.0,2
CR,2017-01-14,49.6,2
CT,2017-01-14,53.0,1
CV,2017-01-14,82.33333333333333,2
CW,2017-01-14,48.14285714285714,2
DA,2017-01-14,58.5,1
DD,2017-01-14,58.5,2
DE,2017-01-14,82.33333333333333,1
DG,2017-01-14,58.5,2
DH,2017-01-14,97.0,1
DL,2017-01-14,97.0,1
DN,2017-01-14,53.0,0
DT,2017-01-14,36.0,1
DY,2017-01-14,30.66666666666667,2
E,2017-01-14,51.0,2
EC,2017-01-14,53.0,1
EH,2017-01-14,64.0,0
EN,2017-01-14,36.0,1
EX,2017-01-14,66.0,1
FK,2017-01-14,53.0,0
FY,2017-01-14,64.0,2
G,2017-01-14,53.0,1
GL,2017-01-14,45.33333333333334,2
GU,2017-01-14,28.0,1
GY,2017-01-14,,2
HA,2017-01-14,55.5,1
HD,2017-01-14,64.0,1
HG,2017-01-14,3.0,1
HP,2017-01-14,44.5,2
HR,2017-01-14,39.0,2
HS,2017-01-14,,2
HU,2017-01-14,53.0,0
HX,2017-01-14,46.0,2
IG,2017-01-14,64.0,1
IM,2017-01-14,,2
IP,2017-01-14,119.0,2
IV,2017-01-14,53.0,2
JE,2017-01-14,,2
KA,2017-01-14,58.5,2
KT,2017-01-14,46.0,2
KW,2017-01-14,53.0,3
KY,2017-01-14,58.5,1
L,2017-01-14,64.0,0
LA,2017-01-14,54.66666666666666,2
LD,2017-01-14,23.33333333333333,1
LE,2017-01-14,119.0,1
LL,2017-01-14,86.0,0
LN,2017-01-14,86.0,1
LS,2017-01-14,3.0,0
LU,2017-01-14,68.0,3
M,2017-01-14,53.0,0
ME,2017-01-14,53.0,0
MK,2017-01-14,119.0,2
ML,2017-01-14,58.5,1
N,2017-01-14,44.5,1
NE,2017-01-14,80.5,2
NG,2017-01-14,119.0,0
NN,2017-01-14,119.0,2
NP,2017-01-14,64.0,1
NR,2017-01-14,119.0,2
NW,2017-01-14,36.0,0
OL,2017-01-14,53.0,1
OX,2017-01-14,29.5,2
PA,2017-01-14,53.0,1
PE,2017-01-14,119.0,1
PH,2017-01-14,53.0,1
PL,2017-01-14,66.0,2
PO,2017-01-14,28.0,1
PR,2017-01-14,64.0,1
RG,2017-01-14,53.0,1
RH,2017-01-14,3.0,1
RM,2017-01-14,64.0,0
S,2017-01-14,64.0,0
SA,2017-01-14,3.0,0
SE,2017-01-14,58.5,1
SG,2017-01-14,73.0,2
SK,2017-01-14,60.33333333333334,1
SL,2017-01-14,41.75,2
SM,2017-01-14,64.0,2
