region_id,timestamp,val_Pressure.max,extra_rings_Pressure.max
NP,2017-01-07,1015.7666666666668,3
NR,2017-01-07,1023.275,5
NW,2017-01-07,1029.15,2
OL,2017-01-07,1012.5,4
OX,2017-01-07,1017.4,2
PA,2017-01-07,1012.5,8
PE,2017-01-07,1023.275,4
PH,2017-01-07,1012.5,9
PL,2017-01-07,1017.4,3
PO,2017-01-07,1021.5,2
PR,2017-01-07,1012.5,3
RG,2017-01-07,1017.4,1
RH,2017-01-07,1029.7,2
RM,2017-01-07,1029.7,3
S,2017-01-07,1012.5,4
SA,2017-01-07,1012.5,2
SE,2017-01-07,1029.7,2
SG,2017-01-07,1028.6,3
SK,2017-01-07,1012.5,3
SL,2017-01-07,1029.15,1
SM,2017-01-07,1029.7,2
SN,2017-01-07,1017.4,1
SO,2017-01-07,1017.4,1
SP,2017-01-07,1017.4,0
SR,2017-01-07,1012.5,7
SS,2017-01-07,1029.15,4
ST,2017-01-07,1012.5,3
SW,2017-01-07,1029.7,1
SY,2017-01-07,1012.5,1
TA,2017-01-07,1017.4,2
TD,2017-01-07,1012.5,6
TF,2017-01-07,1012.5,2
TN,2017-01-07,1029.7,3
TQ,2017-01-07,1017.4,3
TR,2017-01-07,1017.4,4
TS,2017-01-07,1012.5,6
TW,2017-01-07,1029.7,0
UB,2017-01-07,1028.6,0
W,2017-01-07,1029.15,1
WA,2017-01-07,1012.5,2
WC,2017-01-07,1029.15,2
WD,2017-01-07,1028.6,1
WF,2017-01-07,1012.5,5
WN,2017-01-07,1012.5,3
WR,2017-01-07,1012.5,2
WS,2017-01-07,1012.5,3
WV,2017-01-07,1012.5,2
YO,2017-01-07,1012.5,6
ZE,2017-01-07,,2
AB,2017-01-08,1012.5,10
AL,2017-01-08,1029.4,2
B,2017-01-08,1012.5,3
BA,2017-01-08,1017.5,1
BB,2017-01-08,1012.5,4
BD,2017-01-08,1012.5,5
BH,2017-01-08,1017.5,1
BL,2017-01-08,1012.5,4
BN,2017-01-08,1030.4,2
BR,2017-01-08,1030.4,3
BS,2017-01-08,1017.5,2
BT,2017-01-08,,2
CA,2017-01-08,1012.5,5
CB,2017-01-08,1029.4,4
CF,2017-01-08,1012.5,3
CH,2017-01-08,1012.5,1
CM,2017-01-08,1029.4,3
CO,2017-01-08,1029.4,4
CR,2017-01-08,1030.4,2
CT,2017-01-08,1030.4,4
CV,2017-01-08,1015.8333333333335,3
CW,2017-01-08,1012.5,2
DA,2017-01-08,1030.4,3
DD,2017-01-08,1012.5,9
DE,2017-01-08,1015.8333333333335,4
DG,2017-01-08,1012.5,6
DH,2017-01-08,1012.5,6
DL,2017-01-08,1012.5,5
DN,2017-01-08,1012.5,5
DT,2017-01-08,1017.5,1
DY,2017-01-08,1012.5,2
E,2017-01-08,1029.9,3
EC,2017-01-08,1029.9,3
EH,2017-01-08,1012.5,7
EN,2017-01-08,1029.4,2
EX,2017-01-08,1017.5,2
FK,2017-01-08,1012.5,8
FY,2017-01-08,1012.5,4
G,2017-01-08,1012.5,8
GL,2017-01-08,1017.5,2
GU,2017-01-08,1030.4,1
GY,2017-01-08,,2
HA,2017-01-08,1029.4,1
HD,2017-01-08,1012.5,4
HG,2017-01-08,1012.5,6
HP,2017-01-08,1023.7,2
HR,2017-01-08,1012.5,2
HS,2017-01-08,,2
HU,2017-01-08,1012.5,6
HX,2017-01-08,1012.5,5
IG,2017-01-08,1029.9,3
IM,2017-01-08,,2
IP,2017-01-08,1023.7,5
IV,2017-01-08,1012.5,10
JE,2017-01-08,,2
KA,2017-01-08,1012.5,7
KT,2017-01-08,1030.4,1
KW,2017-01-08,1012.5,11
KY,2017-01-08,1012.5,8
L,2017-01-08,1012.5,2
LA,2017-01-08,1012.5,4
LD,2017-01-08,1012.5,2
LE,2017-01-08,1015.8333333333335,4
LL,2017-01-08,1012.5,0
LN,2017-01-08,1023.7,5
LS,2017-01-08,1012.5,6
LU,2017-01-08,1023.7,3
M,2017-01-08,1012.5,3
ME,2017-01-08,1030.4,4
MK,2017-01-08,1023.7,3
ML,2017-01-08,1012.5,7
N,2017-01-08,1029.9,3
NE,2017-01-08,1012.5,6
NG,2017-01-08,1021.46,5
NN,2017-01-08,1017.5,3
NP,2017-01-08,1015.8333333333335,3
NR,2017-01-08,1023.7,5
NW,2017-01-08,1029.9,2
OL,2017-01-08,1012.5,4
OX,2017-01-08,1017.5,2
PA,2017-01-08,1012.5,8
PE,2017-01-08,1023.7,4
PH,2017-01-08,1012.5,9
PL,2017-01-08,1017.5,3
PO,2017-01-08,1021.8,2
PR,2017-01-08,1012.5,3
RG,2017-01-08,1017.5,1
RH,2017-01-08,1030.4,2
RM,2017-01-08,1030.4,3
S,2017-01-08,1012.5,4
SA,2017-01-08,1012.5,2
SE,2017-01-08,1030.4,2
SG,2017-01-08,1029.4,3
SK,2017-01-08,1012.5,3
SL,2017-01-08,1029.9,1
SM,2017-01-08,1030.4,2
SN,2017-01-08,1017.5,1
SO,2017-01-08,1017.5,1
SP,2017-01-08,1017.5,0
SR,2017-01-08,1012.5,7
SS,2017-01-08,1029.9,4
ST,2017-01-08,1012.5,3
SW,2017-01-08,1030.4,1
SY,2017-01-08,1012.5,1
TA,2017-01-08,1017.5,2
TD,2017-01-08,1012.5,6
TF,2017-01-08,1012.5,2
TN,2017-01-08,1030.4,3
TQ,2017-01-08,1017.5,3
TR,2017-01-08,1017.5,4
TS,2017-01-08,1012.5,6
TW,2017-01-08,1030.4,0
UB,2017-01-08,1029.4,0
W,2017-01-08,1029.9,1
WA,2017-01-08,1012.5,2
WC,2017-01-08,1029.9,2
WD,2017-01-08,1029.4,1
WF,2017-01-08,1012.5,5
WN,2017-01-08,1012.5,3
WR,2017-01-08,1012.5,2
WS,2017-01-08,1012.5,3
WV,2017-01-08,1012.5,2
YO,2017-01-08,1012.5,6
ZE,2017-01-08,,2
AB,2017-01-09,1006.0,10
AL,2017-01-09,1025.2,2
B,2017-01-09,1006.0,3
BA,2017-01-09,1013.75,1
BB,2017-01-09,1006.0,4
BD,2017-01-09,1006.0,5
BH,2017-01-09,1013.75,1
BL,2017-01-09,1006.0,4
BN,2017-01-09,1026.3,2
BR,2017-01-09,1026.3,3
BS,2017-01-09,1013.75,2
BT,2017-01-09,,2
CA,2017-01-09,1006.0,5
CB,2017-01-09,1025.2,4
CF,2017-01-09,1006.0,3
CH,2017-01-09,1006.0,1
CM,2017-01-09,1025.2,3
CO,2017-01-09,1025.2,4
CR,2017-01-09,1026.3,2
CT,2017-01-09,1026.3,4
CV,2017-01-09,1011.1666666666665,3
CW,2017-01-09,1006.0,2
DA,2017-01-09,1026.3,3
DD,2017-01-09,1006.0,9
DE,2017-01-09,1011.1666666666665,4
DG,2017-01-09,1006.0,6
DH,2017-01-09,1006.0,6
DL,2017-01-09,1006.0,5
DN,2017-01-09,1006.0,5
DT,2017-01-09,1013.75,1
DY,2017-01-09,1006.0,2
E,2017-01-09,1025.75,3
EC,2017-01-09,1025.75,3
EH,2017-01-09,1006.0,7
EN,2017-01-09,1025.2,2
EX,2017-01-09,1013.75,2
FK,2017-01-09,1006.0,8
FY,2017-01-09,1006.0,4
G,2017-01-09,1006.0,8
GL,2017-01-09,1013.75,2
GU,2017-01-09,1026.3,1
GY,2017-01-09,,2
HA,2017-01-09,1025.2,1
HD,2017-01-09,1006.0,4
HG,2017-01-09,1006.0,6
HP,2017-01-09,1019.75,2
HR,2017-01-09,1006.0,2
HS,2017-01-09,,2
HU,2017-01-09,1006.0,6
HX,2017-01-09,1006.0,5
IG,2017-01-09,1025.75,3
IM,2017-01-09,,2
IP,2017-01-09,1019.75,5
IV,2017-01-09,1006.0,10
JE,2017-01-09,,2
KA,2017-01-09,1006.0,7
KT,2017-01-09,1026.3,1
KW,2017-01-09,1006.0,11
KY,2017-01-09,1006.0,8
L,2017-01-09,1006.0,2
LA,2017-01-09,1006.0,4
LD,2017-01-09,1006.0,2
LE,2017-01-09,1011.1666666666665,4
LL,2017-01-09,1006.0,0
LN,2017-01-09,1019.75,5
LS,2017-01-09,1006.0,6
LU,2017-01-09,1019.75,3
M,2017-01-09,1006.0,3
ME,2017-01-09,1026.3,4
MK,2017-01-09,1019.75,3
ML,2017-01-09,1006.0,7
N,2017-01-09,1025.75,3
NE,2017-01-09,1006.0,6
NG,2017-01-09,1017.0,5
NN,2017-01-09,1013.75,3
NP,2017-01-09,1011.1666666666665,3
NR,2017-01-09,1019.75,5
NW,2017-01-09,1025.75,2
OL,2017-01-09,1006.0,4
OX,2017-01-09,1013.75,2
PA,2017-01-09,1006.0,8
PE,2017-01-09,1019.75,4
PH,2017-01-09,1006.0,9
PL,2017-01-09,1013.75,3
PO,2017-01-09,1017.9333333333334,2
PR,2017-01-09,1006.0,3
RG,2017-01-09,1013.75,1
RH,2017-01-09,1026.3,2
RM,2017-01-09,1026.3,3
S,2017-01-09,1006.0,4
SA,2017-01-09,1006.0,2
SE,2017-01-09,1026.3,2
SG,2017-01-09,1025.2,3
SK,2017-01-09,1006.0,3
SL,2017-01-09,1025.75,1
SM,2017-01-09,1026.3,2
SN,2017-01-09,1013.75,1
SO,2017-01-09,1013.75,1
SP,2017-01-09,1013.75,0
SR,2017-01-09,1006.0,7
SS,2017-01-09,1025.75,4
ST,2017-01-09,1006.0,3
SW,2017-01-09,1026.3,1
SY,2017-01-09,1006.0,1
TA,2017-01-09,1013.75,2
TD,2017-01-09,1006.0,6
TF,2017-01-09,1006.0,2
TN,2017-01-09,1026.3,3
TQ,2017-01-09,1013.75,3
TR,2017-01-09,1013.75,4
TS,2017-01-09,1006.0,6
TW,2017-01-09,1026.3,0
UB,2017-01-09,1025.2,0
W,2017-01-09,1025.75,1
WA,2017-01-09,1006.0,2
WC,2017-01-09,1025.75,2
WD,2017-01-09,1025.2,1
WF,2017-01-09,1006.0,5
WN,2017-01-09,1006.0,3
WR,2017-01-09,1006.0,2
WS,2017-01-09,1006.0,3
WV,2017-01-09,1006.0,2
YO,2017-01-09,1006.0,6
ZE,2017-01-09,,2
AB,2017-01-10,991.8,10
AL,2017-01-10,1008.5,2
B,2017-01-10,991.8,3
BA,2017-01-10,998.0,1
BB,2017-01-10,991.8,4
BD,2017-01-10,991.8,5
BH,2017-01-10,998.0,1
BL,2017-01-10,991.8,4
BN,2017-01-10,1009.7,2
BR,2017-01-10,1009.7,3
BS,2017-01-10,998.0,2
BT,2017-01-10,,2
CA,2017-01-10,991.8,5
CB,2017-01-10,1008.5,4
CF,2017-01-10,991.8,3
CH,2017-01-10,991.8,1
CM,2017-01-10,1008.5,3
CO,2017-01-10,1008.5,4
CR,2017-01-10,1009.7,2
CT,2017-01-10,1009.7,4
CV,2017-01-10,995.9333333333334,3
CW,2017-01-10,991.8,2
DA,2017-01-10,1009.7,3
DD,2017-01-10,991.8,9
DE,2017-01-10,995.9333333333334,4
DG,2017-01-10,991.8,6
DH,2017-01-10,991.8,6
DL,2017-01-10,991.8,5
DN,2017-01-10,991.8,5
DT,2017-01-10,998.0,1
DY,2017-01-10,991.8,2
E,2017-01-10,1009.1,3
EC,2017-01-10,1009.1,3
EH,2017-01-10,991.8,7
EN,2017-01-10,1008.5,2
EX,2017-01-10,998.0,2
FK,2017-01-10,991.8,8
FY,2017-01-10,991.8,4
G,2017-01-10,991.8,8
GL,2017-01-10,998.0,2
GU,2017-01-10,1009.7,1
GY,2017-01-10,,2
HA,2017-01-10,1008.5,1
HD,2017-01-10,991.8,4
HG,2017-01-10,991.8,6
HP,2017-01-10,1003.55,2
HR,2017-01-10,991.8,2
HS,2017-01-10,,2
HU,2017-01-10,991.8,6
HX,2017-01-10,991.8,5
IG,2017-01-10,1009.1,3
IM,2017-01-10,,2
IP,2017-01-10,1003.55,5
IV,2017-01-10,991.8,10
JE,2017-01-10,,2
KA,2017-01-10,991.8,7
KT,2017-01-10,1009.7,1
KW,2017-01-10,991.8,11
KY,2017-01-10,991.8,8
L,2017-01-10,991.8,2
LA,2017-01-10,991.8,4
LD,2017-01-10,991.8,2
LE,2017-01-10,995.9333333333334,4
LL,2017-01-10,991.8,0
LN,2017-01-10,1003.55,5
LS,2017-01-10,991.8,6
LU,2017-01-10,1003.55,3
M,2017-01-10,991.8,3
ME,2017-01-10,1009.7,4
MK,2017-01-10,1003.55,3
ML,2017-01-10,991.8,7
N,2017-01-10,1009.1,3
NE,2017-01-10,991.8,6
NG,2017-01-10,1001.2,5
NN,2017-01-10,998.0,3
NP,2017-01-10,995.9333333333334,3
NR,2017-01-10,1003.55,5
NW,2017-01-10,1009.1,2
OL,2017-01-10,991.8,4
OX,2017-01-10,998.0,2
PA,2017-01-10,991.8,8
PE,2017-01-10,1003.55,4
PH,2017-01-10,991.8,9
PL,2017-01-10,998.0,3
PO,2017-01-10,1001.9,2
PR,2017-01-10,991.8,3
RG,2017-01-10,998.0,1
RH,2017-01-10,1009.7,2
RM,2017-01-10,1009.7,3
S,2017-01-10,991.8,4
SA,2017-01-10,991.8,2
SE,2017-01-10,1009.7,2
SG,2017-01-10,1008.5,3
SK,2017-01-10,991.8,3
SL,2017-01-10,1009.1,1
SM,2017-01-10,1009.7,2
SN,2017-01-10,998.0,1
SO,2017-01-10,998.0,1
SP,2017-01-10,998.0,0
SR,2017-01-10,991.8,7
SS,2017-01-10,1009.1,4
ST,2017-01-10,991.8,3
SW,2017-01-10,1009.7,1
SY,2017-01-10,991.8,1
TA,2017-01-10,998.0,2
TD,2017-01-10,991.8,6
TF,2017-01-10,991.8,2
TN,2017-01-10,1009.7,3
TQ,2017-01-10,998.0,3
TR,2017-01-10,998.0,4
TS,2017-01-10,991.8,6
TW,2017-01-10,1009.7,0
UB,2017-01-10,1008.5,0
W,2017-01-10,1009.1,1
WA,2017-01-10,991.8,2
WC,2017-01-10,1009.1,2
WD,2017-01-10,1008.5,1
WF,2017-01-10,991.8,5
WN,2017-01-10,991.8,3
WR,2017-01-10,991.8,2
WS,2017-01-10,991.8,3
WV,2017-01-10,991.8,2
YO,2017-01-10,991.8,6
ZE,2017-01-10,,2
AB,2017-01-11,994.0,10
AL,2017-01-11,1011.2,2
B,2017-01-11,994.0,3
BA,2017-01-11,1000.8,1
BB,2017-01-11,994.0,4
BD,2017-01-11,994.0,5
BH,2017-01-11,1000.8,1
BL,2017-01-11,994.0,4
BN,2017-01-11,1012.5,2
BR,2017-01-11,1012.5,3
BS,2017-01-11,1000.8,2
BT,2017-01-11,,2
CA,2017-01-11,994.0,5
CB,2017-01-11,1011.2,4
CF,2017-01-11,994.0,3
CH,2017-01-11,994.0,1
CM,2017-01-11,1011.2,3
CO,2017-01-11,1011.2,4
CR,2017-01-11,1012.5,2
CT,2017-01-11,1012.5,4
CV,2017-01-11,998.5333333333333,3
CW,2017-01-11,994.0,2
DA,2017-01-11,1012.5,3
DD,2017-01-11,994.0,9
DE,2017-01-11,998.5333333333334,4
DG,2017-01-11,994.0,6
DH,2017-01-11,994.0,6
DL,2017-01-11,994.0,5
DN,2017-01-11,994.0,5
DT,2017-01-11,1000.8,1
DY,2017-01-11,994.0,2
E,2017-01-11,1011.85,3
EC,2017-01-11,1011.85,3
EH,2017-01-11,994.0,7
EN,2017-01-11,1011.2,2
EX,2017-01-11,1000.8,2
FK,2017-01-11,994.0,8
FY,2017-01-11,994.0,4
G,2017-01-11,994.0,8
GL,2017-01-11,1000.8,2
GU,2017-01-11,1012.5,1
GY,2017-01-11,,2
HA,2017-01-11,1011.2,1
HD,2017-01-11,994.0,4
HG,2017-01-11,994.0,6
HP,2017-01-11,1006.325,2
HR,2017-01-11,994.0,2
HS,2017-01-11,,2
HU,2017-01-11,994.0,6
HX,2017-01-11,994.0,5
IG,2017-01-11,1011.85,3
IM,2017-01-11,,2
IP,2017-01-11,1006.325,5
IV,2017-01-11,994.0,10
JE,2017-01-11,,2
KA,2017-01-11,994.0,7
KT,2017-01-11,1012.5,1
KW,2017-01-11,994.0,11
KY,2017-01-11,994.0,8
L,2017-01-11,994.0,2
LA,2017-01-11,994.0,4
LD,2017-01-11,994.0,2
LE,2017-01-11,998.5333333333334,4
LL,2017-01-11,994.0,0
LN,2017-01-11,1006.325,5
LS,2017-01-11,994.0,6
LU,2017-01-11,1006.325,3
M,2017-01-11,994.0,3
ME,2017-01-11,1012.5,4
MK,2017-01-11,1006.325,3
ML,2017-01-11,994.0,7
N,2017-01-11,1011.85,3
NE,2017-01-11,994.0,6
NG,2017-01-11,1003.86,5
NN,2017-01-11,1000.8,3
NP,2017-01-11,998.5333333333334,3
NR,2017-01-11,1006.325,5
NW,2017-01-11,1011.85,2
OL,2017-01-11,994.0,4
OX,2017-01-11,1000.8,2
PA,2017-01-11,994.0,8
PE,2017-01-11,1006.325,4
PH,2017-01-11,994.0,9
PL,2017-01-11,1000.8,3
PO,2017-01-11,1004.7,2
PR,2017-01-11,994.0,3
RG,2017-01-11,1000.8,1
RH,2017-01-11,1012.5,2
RM,2017-01-11,1012.5,3
S,2017-01-11,994.0,4
SA,2017-01-11,994.0,2
SE,2017-01-11,1012.5,2
SG,2017-01-11,1011.2,3
SK,2017-01-11,994.0,3
SL,2017-01-11,1011.85,1
SM,2017-01-11,1012.5,2
SN,2017-01-11,1000.8,1
SO,2017-01-11,1000.8,1
SP,2017-01-11,1000.8,0
SR,2017-01-11,994.0,7
SS,2017-01-11,1011.85,4
ST,2017-01-11,994.0,3
SW,2017-01-11,1012.5,1
SY,2017-01-11,994.0,1
TA,2017-01-11,1000.8,2
TD,2017-01-11,994.0,6
TF,2017-01-11,994.0,2
TN,2017-01-11,1012.5,3
TQ,2017-01-11,1000.8,3
TR,2017-01-11,1000.8,4
TS,2017-01-11,994.0,6
TW,2017-01-11,1012.5,0
UB,2017-01-11,1011.2,0
W,2017-01-11,1011.85,1
WA,2017-01-11,994.0,2
WC,2017-01-11,1011.85,2
WD,2017-01-11,1011.2,1
WF,2017-01-11,994.0,5
WN,2017-01-11,994.0,3
WR,2017-01-11,994.0,2
WS,2017-01-11,994.0,3
WV,2017-01-11,994.0,2
YO,2017-01-11,994.0,6
ZE,2017-01-11,,2
AB,2017-01-12,993.4,10
AL,2017-01-12,1010.8,2
B,2017-01-12,993.4,3
BA,2017-01-12,1000.8,1
BB,2017-01-12,993.4,4
BD,2017-01-12,993.4,5
BH,2017-01-12,1000.8,1
BL,2017-01-12,993.4,4
BN,2017-01-12,1012.1,2
BR,2017-01-12,1012.1,3
BS,2017-01-12,1000.8,2
BT,2017-01-12,,2
CA,2017-01-12,993.4,5
CB,2017-01-12,1010.8,4
CF,2017-01-12,993.4,3
CH,2017-01-12,993.4,1
CM,2017-01-12,1010.8,3
CO,2017-01-12,1010.8,4
CR,2017-01-12,1012.1,2
CT,2017-01-12,1012.1,4
CV,2017-01-12,998.3333333333335,3
CW,2017-01-12,993.4,2
DA,2017-01-12,1012.1,3
DD,2017-01-12,993.4,9
DE,2017-01-12,998.3333333333335,4
DG,2017-01-12,993.4,6
DH,2017-01-12,993.4,6
DL,2017-01-12,993.4,5
DN,2017-01-12,993.4,5
DT,2017-01-12,1000.8,1
DY,2017-01-12,993.4,2
E,2017-01-12,1011.45,3
EC,2017-01-12,1011.45,3
EH,2017-01-12,993.4,7
EN,2017-01-12,1010.8,2
EX,2017-01-12,1000.8,2
FK,2017-01-12,993.4,8
FY,2017-01-12,993.4,4
G,2017-01-12,993.4,8
GL,2017-01-12,1000.8,2
GU,2017-01-12,1012.1,1
GY,2017-01-12,,2
HA,2017-01-12,1010.8,1
HD,2017-01-12,993.4,4
HG,2017-01-12,993.4,6
HP,2017-01-12,1006.125,2
HR,2017-01-12,993.4,2
HS,2017-01-12,,2
HU,2017-01-12,993.4,6
HX,2017-01-12,993.4,5
IG,2017-01-12,1011.45,3
IM,2017-01-12,,2
IP,2017-01-12,1006.125,5
IV,2017-01-12,993.4,10
JE,2017-01-12,,2
KA,2017-01-12,993.4,7
KT,2017-01-12,1012.1,1
KW,2017-01-12,993.4,11
KY,2017-01-12,993.4,8
L,2017-01-12,993.4,2
LA,2017-01-12,993.4,4
LD,2017-01-12,993.4,2
LE,2017-01-12,998.3333333333335,4
LL,2017-01-12,993.4,0
LN,2017-01-12,1006.125,5
LS,2017-01-12,993.4,6
LU,2017-01-12,1006.125,3
M,2017-01-12,993.4,3
ME,2017-01-12,1012.1,4
MK,2017-01-12,1006.125,3
ML,2017-01-12,993.4,7
N,2017-01-12,1011.45,3
NE,2017-01-12,993.4,6
NG,2017-01-12,1003.5800000000003,5
NN,2017-01-12,1000.8,3
NP,2017-01-12,998.3333333333335,3
NR,2017-01-12,1006.125,5
NW,2017-01-12,1011.45,2
OL,2017-01-12,993.4,4
OX,2017-01-12,1000.8,2
PA,2017-01-12,993.4,8
PE,2017-01-12,1006.125,4
PH,2017-01-12,993.4,9
PL,2017-01-12,1000.8,3
PO,2017-01-12,1004.5666666666667,2
PR,2017-01-12,993.4,3
RG,2017-01-12,1000.8,1
RH,2017-01-12,1012.1,2
RM,2017-01-12,1012.1,3
S,2017-01-12,993.4,4
SA,2017-01-12,993.4,2
SE,2017-01-12,1012.1,2
SG,2017-01-12,1010.8,3
SK,2017-01-12,993.4,3
SL,2017-01-12,1011.45,1
SM,2017-01-12,1012.1,2
SN,2017-01-12,1000.8,1
SO,2017-01-12,1000.8,1
SP,2017-01-12,1000.8,0
SR,2017-01-12,993.4,7
SS,2017-01-12,1011.45,4
ST,2017-01-12,993.4,3
SW,2017-01-12,1012.1,1
SY,2017-01-12,993.4,1
TA,2017-01-12,1000.8,2
TD,2017-01-12,993.4,6
TF,2017-01-12,993.4,2
TN,2017-01-12,1012.1,3
TQ,2017-01-12,1000.8,3
TR,2017-01-12,1000.8,4
TS,2017-01-12,993.4,6
TW,2017-01-12,1012.1,0
UB,2017-01-12,1010.8,0
W,2017-01-12,1011.45,1
WA,2017-01-12,993.4,2
WC,2017-01-12,1011.45,2
WD,2017-01-12,1010.8,1
WF,2017-01-12,993.4,5
WN,2017-01-12,993.4,3
WR,2017-01-12,993.4,2
WS,2017-01-12,993.4,3
WV,2017-01-12,993.4,2
YO,2017-01-12,993.4,6
ZE,2017-01-12,,2
AB,2017-01-13,999.1,10
AL,2017-01-13,1013.0,2
B,2017-01-13,999.1,3
BA,2017-01-13,1003.4,1
BB,2017-01-13,999.1,4
BD,2017-01-13,999.1,5
BH,2017-01-13,1003.4,1
BL,2017-01-13,999.1,4
BN,2017-01-13,1014.2,2
BR,2017-01-13,1014.2,3
BS,2017-01-13,1003.4,2
BT,2017-01-13,,2
CA,2017-01-13,999.1,5
CB,2017-01-13,1013.0,4
CF,2017-01-13,999.1,3
CH,2017-01-13,999.1,1
CM,2017-01-13,1013.0,3
CO,2017-01-13,1013.0,4
CR,2017-01-13,1014.2,2
CT,2017-01-13,1014.2,4
CV,2017-01-13,1001.9666666666667,3
CW,2017-01-13,999.1,2
DA,2017-01-13,1014.2,3
DD,2017-01-13,999.1,9
DE,2017-01-13,1001.9666666666667,4
DG,2017-01-13,999.1,6
DH,2017-01-13,999.1,6
DL,2017-01-13,999.1,5
DN,2017-01-13,999.1,5
DT,2017-01-13,1003.4,1
DY,2017-01-13,999.1,2
E,2017-01-13,1013.6,3
EC,2017-01-13,1013.6,3
EH,2017-01-13,999.1,7
EN,2017-01-13,1013.0,2
EX,2017-01-13,1003.4,2
FK,2017-01-13,999.1,8
FY,2017-01-13,999.1,4
G,2017-01-13,999.1,8
GL,2017-01-13,1003.4,2
GU,2017-01-13,1014.2,1
GY,2017-01-13,,2
HA,2017-01-13,1013.0,1
HD,2017-01-13,999.1,4
HG,2017-01-13,999.1,6
HP,2017-01-13,1008.5,2
HR,2017-01-13,999.1,2
HS,2017-01-13,,2
HU,2017-01-13,999.1,6
HX,2017-01-13,999.1,5
IG,2017-01-13,1013.6,3
IM,2017-01-13,,2
IP,2017-01-13,1008.5,5
IV,2017-01-13,999.1,10
JE,2017-01-13,,2
KA,2017-01-13,999.1,7
KT,2017-01-13,1014.2,1
KW,2017-01-13,999.1,11
KY,2017-01-13,999.1,8
L,2017-01-13,999.1,2
LA,2017-01-13,999.1,4
LD,2017-01-13,999.1,2
LE,2017-01-13,1001.9666666666667,4
LL,2017-01-13,999.1,0
LN,2017-01-13,1008.5,5
LS,2017-01-13,999.1,6
LU,2017-01-13,1008.5,3
M,2017-01-13,999.1,3
ME,2017-01-13,1014.2,4
MK,2017-01-13,1008.5,3
ML,2017-01-13,999.1,7
N,2017-01-13,1013.6,3
NE,2017-01-13,999.1,6
NG,2017-01-13,1006.62,5
NN,2017-01-13,1003.4,3
NP,2017-01-13,1001.9666666666667,3
NR,2017-01-13,1008.5,5
NW,2017-01-13,1013.6,2
OL,2017-01-13,999.1,4
OX,2017-01-13,1003.4,2
PA,2017-01-13,999.1,8
PE,2017-01-13,1008.5,4
PH,2017-01-13,999.1,9
PL,2017-01-13,1003.4,3
PO,2017-01-13,1007.0,2
PR,2017-01-13,999.1,3
RG,2017-01-13,1003.4,1
RH,2017-01-13,1014.2,2
RM,2017-01-13,1014.2,3
S,2017-01-13,999.1,4
SA,2017-01-13,999.1,2
SE,2017-01-13,1014.2,2
SG,2017-01-13,1013.0,3
SK,2017-01-13,999.1,3
SL,2017-01-13,1013.6,1
SM,2017-01-13,1014.2,2
SN,2017-01-13,1003.4,1
SO,2017-01-13,1003.4,1
SP,2017-01-13,1003.4,0
SR,2017-01-13,999.1,7
SS,2017-01-13,1013.6,4
ST,2017-01-13,999.1,3
SW,2017-01-13,1014.2,1
SY,2017-01-13,999.1,1
TA,2017-01-13,1003.4,2
TD,2017-01-13,999.1,6
TF,2017-01-13,999.1,2
TN,2017-01-13,1014.2,3
TQ,2017-01-13,1003.4,3
TR,2017-01-13,1003.4,4
TS,2017-01-13,999.1,6
TW,2017-01-13,1014.2,0
UB,2017-01-13,1013.0,0
W,2017-01-13,1013.6,1
WA,2017-01-13,999.1,2
WC,2017-01-13,1013.6,2
WD,2017-01-13,1013.0,1
WF,2017-01-13,999.1,5
WN,2017-01-13,999.1,3
WR,2017-01-13,999.1,2
WS,2017-01-13,999.1,3
WV,2017-01-13,999.1,2
YO,2017-01-13,999.1,6
ZE,2017-01-13,,2
AB,2017-01-14,1004.4,10
AL,2017-01-14,1019.4,2
B,2017-01-14,1004.4,3
BA,2017-01-14,1008.65,1
BB,2017-01-14,1004.4,4
BD,2017-01-14,1004.4,5
BH,2017-01-14,1008.65,1
BL,2017-01-14,1004.4,4
BN,2017-01-14,1020.5,2
BR,2017-01-14,1020.5,3
BS,2017-01-14,1008.65,2
BT,2017-01-14,,2
CA,2017-01-14,1004.4,5
CB,2017-01-14,1019.4,4
CF,2017-01-14,1004.4,3
CH,2017-01-14,1004.4,1
CM,2017-01-14,1019.4,3
CO,2017-01-14,1019.4,4
CR,2017-01-14,1020.5,2
CT,2017-01-14,1020.5,4
CV,2017-01-14,1007.2333333333332,3
CW,2017-01-14,1004.4,2
DA,2017-01-14,1020.5,3
DD,2017-01-14,1004.4,9
DE,2017-01-14,1007.2333333333332,4
DG,2017-01-14,1004.4,6
DH,2017-01-14,1004.4,6
DL,2017-01-14,1004.4,5
DN,2017-01-14,1004.4,5
DT,2017-01-14,1008.65,1
DY,2017-01-14,1004.4,2
E,2017-01-14,1019.95,3
EC,2017-01-14,1019.95,3
EH,2017-01-14,1004.4,7
EN,2017-01-14,1019.4,2
EX,2017-01-14,1008.65,2
FK,2017-01-14,1004.4,8
FY,2017-01-14,1004.4,4
G,2017-01-14,1004.4,8
GL,2017-01-14,1008.65,2
GU,2017-01-14,1020.5,1
GY,2017-01-14,,2
HA,2017-01-14,1019.4,1
HD,2017-01-14,1004.4,4
HG,2017-01-14,1004.4,6
HP,2017-01-14,1014.3,2
HR,2017-01-14,1004.4,2
HS,2017-01-14,,2
