region_id,timestamp,val_NO2_mean,extra_rings_NO2_mean
MK,2017-11-29,26.57142857142857,1
ML,2017-11-29,41.63636363636363,1
N,2017-11-29,27.0,0
NE,2017-11-29,22.5,0
NG,2017-11-29,37.5,0
NN,2017-11-29,15.0,0
NP,2017-11-29,46.33333333333334,0
NR,2017-11-29,15.0,0
NW,2017-11-29,59.5,0
OL,2017-11-29,43.0,0
OX,2017-11-29,29.0,0
PA,2017-11-29,39.0,0
PE,2017-11-29,29.63636363636364,1
PH,2017-11-29,27.0,0
PL,2017-11-29,40.5,0
PO,2017-11-29,30.0,0
PR,2017-11-29,42.0,0
RG,2017-11-29,32.0,0
RH,2017-11-29,31.0,0
RM,2017-11-29,29.0,0
S,2017-11-29,15.285714285714285,0
SA,2017-11-29,16.333333333333332,0
SE,2017-11-29,40.5,0
SG,2017-11-29,31.0,0
SK,2017-11-29,29.894736842105264,1
SL,2017-11-29,24.0,1
SM,2017-11-29,46.0,1
SN,2017-11-29,36.285714285714285,1
SO,2017-11-29,24.0,0
SP,2017-11-29,28.125,1
SR,2017-11-29,16.0,0
SS,2017-11-29,21.5,0
ST,2017-11-29,41.0,0
SW,2017-11-29,46.0,0
SY,2017-11-29,18.625,1
TA,2017-11-29,70.0,0
TD,2017-11-29,26.57142857142857,1
TF,2017-11-29,26.0,0
TN,2017-11-29,26.0,1
TQ,2017-11-29,3.0,0
TR,2017-11-29,40.5,1
TS,2017-11-29,15.2,0
TW,2017-11-29,34.25,1
UB,2017-11-29,29.0,0
W,2017-11-29,33.0,0
WA,2017-11-29,31.25,0
WC,2017-11-29,44.0,0
WD,2017-11-29,20.0,0
WF,2017-11-29,19.375,1
WN,2017-11-29,24.0,0
WR,2017-11-29,30.5,1
WS,2017-11-29,26.0,0
WV,2017-11-29,32.0,1
YO,2017-11-29,13.0,0
ZE,2017-11-29,,2
AB,2017-11-30,34.0,0
AL,2017-11-30,29.4,1
B,2017-11-30,42.333333333333336,0
BA,2017-11-30,48.0,0
BB,2017-11-30,26.0,0
BD,2017-11-30,31.0,0
BH,2017-11-30,22.5,0
BL,2017-11-30,34.375,1
BN,2017-11-30,27.0,0
BR,2017-11-30,36.66666666666666,1
BS,2017-11-30,44.5,0
BT,2017-11-30,31.5,0
CA,2017-11-30,33.0,0
CB,2017-11-30,9.0,0
CF,2017-11-30,34.0,0
CH,2017-11-30,12.5,0
CM,2017-11-30,25.0,1
CO,2017-11-30,9.0,0
CR,2017-11-30,35.8,1
CT,2017-11-30,16.0,0
CV,2017-11-30,28.25,0
CW,2017-11-30,27.88888888888889,1
DA,2017-11-30,30.0,0
DD,2017-11-30,8.0,0
DE,2017-11-30,38.0,0
DG,2017-11-30,37.0,0
DH,2017-11-30,14.666666666666664,1
DL,2017-11-30,17.25,1
DN,2017-11-30,16.5,0
DT,2017-11-30,37.833333333333336,1
DY,2017-11-30,36.6,1
E,2017-11-30,62.0,0
EC,2017-11-30,41.0,1
EH,2017-11-30,15.666666666666664,0
EN,2017-11-30,37.0,1
EX,2017-11-30,29.0,0
FK,2017-11-30,12.5,0
FY,2017-11-30,9.0,0
G,2017-11-30,54.0,0
GL,2017-11-30,35.0,1
GU,2017-11-30,26.5,1
GY,2017-11-30,,2
HA,2017-11-30,34.2,1
HD,2017-11-30,18.444444444444443,1
HG,2017-11-30,21.166666666666668,1
HP,2017-11-30,2.0,0
HR,2017-11-30,7.0,0
HS,2017-11-30,,2
HU,2017-11-30,14.5,0
HX,2017-11-30,31.33333333333333,1
IG,2017-11-30,44.25,1
IM,2017-11-30,,2
IP,2017-11-30,10.0,1
IV,2017-11-30,15.0,0
JE,2017-11-30,,2
KA,2017-11-30,48.0,1
KT,2017-11-30,33.0,1
KW,2017-11-30,15.0,1
KY,2017-11-30,13.142857142857142,1
L,2017-11-30,27.0,0
LA,2017-11-30,26.8,1
LD,2017-11-30,31.285714285714285,1
LE,2017-11-30,32.333333333333336,0
LL,2017-11-30,20.0,0
LN,2017-11-30,43.0,0
LS,2017-11-30,29.5,0
LU,2017-11-30,53.0,0
M,2017-11-30,39.25,0
ME,2017-11-30,22.0,0
MK,2017-11-30,27.57142857142857,1
ML,2017-11-30,34.45454545454545,1
N,2017-11-30,27.0,0
NE,2017-11-30,20.5,0
NG,2017-11-30,37.0,0
NN,2017-11-30,14.0,0
NP,2017-11-30,61.5,0
NR,2017-11-30,12.0,0
NW,2017-11-30,51.0,0
OL,2017-11-30,37.0,0
OX,2017-11-30,26.5,0
PA,2017-11-30,29.0,0
PE,2017-11-30,29.09090909090909,1
PH,2017-11-30,12.0,0
PL,2017-11-30,37.0,0
PO,2017-11-30,25.0,0
PR,2017-11-30,35.0,0
RG,2017-11-30,30.5,0
RH,2017-11-30,26.0,0
RM,2017-11-30,35.0,0
S,2017-11-30,14.0,0
SA,2017-11-30,18.33333333333333,0
SE,2017-11-30,40.0,0
SG,2017-11-30,35.5,0
SK,2017-11-30,28.052631578947373,1
SL,2017-11-30,24.16666666666667,1
SM,2017-11-30,47.0,1
SN,2017-11-30,35.857142857142854,1
SO,2017-11-30,24.0,0
SP,2017-11-30,28.25,1
SR,2017-11-30,13.0,0
SS,2017-11-30,25.5,0
ST,2017-11-30,41.5,0
SW,2017-11-30,47.0,0
SY,2017-11-30,16.25,1
TA,2017-11-30,76.0,0
TD,2017-11-30,22.57142857142857,1
TF,2017-11-30,23.0,0
TN,2017-11-30,25.0,1
TQ,2017-11-30,2.0,0
TR,2017-11-30,37.0,1
TS,2017-11-30,13.0,0
TW,2017-11-30,36.5,1
UB,2017-11-30,30.5,0
W,2017-11-30,38.0,0
WA,2017-11-30,30.0,0
WC,2017-11-30,50.0,0
WD,2017-11-30,21.0,0
WF,2017-11-30,17.2,1
WN,2017-11-30,20.0,0
WR,2017-11-30,30.875,1
WS,2017-11-30,28.0,0
WV,2017-11-30,32.4,1
YO,2017-11-30,12.333333333333336,0
ZE,2017-11-30,,2
AB,2017-12-01,53.0,0
AL,2017-12-01,24.6,1
B,2017-12-01,45.66666666666666,0
BA,2017-12-01,25.0,0
BB,2017-12-01,41.0,0
BD,2017-12-01,45.0,0
BH,2017-12-01,20.0,0
BL,2017-12-01,45.0,1
BN,2017-12-01,25.5,0
BR,2017-12-01,36.0,1
BS,2017-12-01,48.5,0
BT,2017-12-01,56.16666666666666,0
CA,2017-12-01,44.0,0
CB,2017-12-01,9.0,0
CF,2017-12-01,30.0,0
CH,2017-12-01,26.0,0
CM,2017-12-01,19.714285714285715,1
CO,2017-12-01,10.0,0
CR,2017-12-01,33.8,1
CT,2017-12-01,11.0,0
CV,2017-12-01,34.25,0
CW,2017-12-01,36.333333333333336,1
DA,2017-12-01,26.0,0
DD,2017-12-01,22.0,0
DE,2017-12-01,44.0,0
DG,2017-12-01,27.5,0
DH,2017-12-01,25.444444444444446,1
DL,2017-12-01,27.08333333333333,1
DN,2017-12-01,24.0,0
DT,2017-12-01,33.666666666666664,1
DY,2017-12-01,40.4,1
E,2017-12-01,54.0,0
EC,2017-12-01,39.333333333333336,1
EH,2017-12-01,27.66666666666667,0
EN,2017-12-01,34.0,1
EX,2017-12-01,34.5,0
FK,2017-12-01,40.5,0
FY,2017-12-01,17.0,0
G,2017-12-01,74.6,0
GL,2017-12-01,38.0,1
GU,2017-12-01,25.41666666666667,1
GY,2017-12-01,,2
HA,2017-12-01,30.2,1
HD,2017-12-01,27.88888888888889,1
HG,2017-12-01,30.16666666666667,1
HP,2017-12-01,2.0,0
HR,2017-12-01,9.0,0
HS,2017-12-01,,2
HU,2017-12-01,23.5,0
HX,2017-12-01,44.66666666666666,1
IG,2017-12-01,40.25,1
IM,2017-12-01,,2
IP,2017-12-01,12.666666666666664,1
IV,2017-12-01,30.0,0
JE,2017-12-01,,2
KA,2017-12-01,60.875,1
KT,2017-12-01,29.0,1
KW,2017-12-01,30.0,1
KY,2017-12-01,29.57142857142857,1
L,2017-12-01,34.0,0
LA,2017-12-01,38.6,1
LD,2017-12-01,25.857142857142854,1
LE,2017-12-01,37.66666666666666,0
LL,2017-12-01,24.0,0
LN,2017-12-01,61.0,0
LS,2017-12-01,39.0,0
LU,2017-12-01,48.0,0
M,2017-12-01,49.5,0
ME,2017-12-01,15.5,0
MK,2017-12-01,27.57142857142857,1
ML,2017-12-01,49.33333333333334,1
N,2017-12-01,28.5,0
NE,2017-12-01,31.0,0
NG,2017-12-01,43.5,0
NN,2017-12-01,19.0,0
NP,2017-12-01,53.5,0
NR,2017-12-01,19.0,0
NW,2017-12-01,54.0,0
OL,2017-12-01,48.0,0
OX,2017-12-01,34.0,0
PA,2017-12-01,59.0,0
PE,2017-12-01,33.09090909090909,1
PH,2017-12-01,21.0,0
PL,2017-12-01,24.0,0
PO,2017-12-01,25.0,0
PR,2017-12-01,46.0,0
RG,2017-12-01,35.0,0
RH,2017-12-01,24.0,0
RM,2017-12-01,25.0,0
S,2017-12-01,22.57142857142857,0
SA,2017-12-01,11.666666666666664,0
SE,2017-12-01,41.0,0
SG,2017-12-01,28.0,0
SK,2017-12-01,36.473684210526315,1
SL,2017-12-01,22.83333333333333,1
SM,2017-12-01,39.0,1
SN,2017-12-01,37.142857142857146,1
SO,2017-12-01,20.0,0
SP,2017-12-01,24.375,1
SR,2017-12-01,25.5,0
SS,2017-12-01,19.0,0
ST,2017-12-01,53.5,0
SW,2017-12-01,39.0,0
SY,2017-12-01,18.75,1
TA,2017-12-01,68.0,0
TD,2017-12-01,30.5,1
TF,2017-12-01,30.0,0
TN,2017-12-01,21.8,1
TQ,2017-12-01,3.0,0
TR,2017-12-01,24.0,1
TS,2017-12-01,23.2,0
TW,2017-12-01,29.75,1
UB,2017-12-01,24.0,0
W,2017-12-01,32.0,0
WA,2017-12-01,34.5,0
WC,2017-12-01,43.0,0
WD,2017-12-01,17.0,0
WF,2017-12-01,25.6875,1
WN,2017-12-01,27.0,0
WR,2017-12-01,35.375,1
WS,2017-12-01,32.5,0
WV,2017-12-01,40.4,1
YO,2017-12-01,19.33333333333333,0
ZE,2017-12-01,,2
AB,2017-12-02,51.66666666666666,0
AL,2017-12-02,37.6,1
B,2017-12-02,48.66666666666666,0
BA,2017-12-02,75.0,0
BB,2017-12-02,36.0,0
BD,2017-12-02,41.0,0
BH,2017-12-02,40.5,0
BL,2017-12-02,51.375,1
BN,2017-12-02,36.25,0
BR,2017-12-02,48.0,1
BS,2017-12-02,58.0,0
BT,2017-12-02,29.5,0
CA,2017-12-02,33.0,0
CB,2017-12-02,20.0,0
CF,2017-12-02,34.0,0
CH,2017-12-02,16.5,0
CM,2017-12-02,40.0,1
CO,2017-12-02,33.0,0
CR,2017-12-02,42.4,1
CT,2017-12-02,30.0,0
CV,2017-12-02,44.25,0
CW,2017-12-02,37.333333333333336,1
DA,2017-12-02,51.0,0
DD,2017-12-02,19.0,0
DE,2017-12-02,49.0,0
DG,2017-12-02,28.0,0
DH,2017-12-02,27.88888888888889,1
DL,2017-12-02,31.0,1
DN,2017-12-02,31.66666666666667,0
DT,2017-12-02,47.0,1
DY,2017-12-02,40.6,1
E,2017-12-02,69.0,0
EC,2017-12-02,53.0,1
EH,2017-12-02,13.333333333333336,0
EN,2017-12-02,55.0,1
EX,2017-12-02,37.5,0
FK,2017-12-02,18.5,0
FY,2017-12-02,18.0,0
G,2017-12-02,54.0,0
GL,2017-12-02,44.36363636363637,1
GU,2017-12-02,38.41666666666666,1
GY,2017-12-02,,2
HA,2017-12-02,57.4,1
HD,2017-12-02,39.111111111111114,1
HG,2017-12-02,35.666666666666664,1
HP,2017-12-02,2.0,0
HR,2017-12-02,9.0,0
HS,2017-12-02,,2
HU,2017-12-02,48.0,0
HX,2017-12-02,47.66666666666666,1
IG,2017-12-02,53.75,1
IM,2017-12-02,,2
IP,2017-12-02,26.66666666666667,1
IV,2017-12-02,18.0,0
JE,2017-12-02,,2
KA,2017-12-02,43.5,1
KT,2017-12-02,39.66666666666666,1
KW,2017-12-02,18.0,1
KY,2017-12-02,14.714285714285715,1
L,2017-12-02,24.0,0
LA,2017-12-02,36.0,1
LD,2017-12-02,34.285714285714285,1
LE,2017-12-02,44.66666666666666,0
LL,2017-12-02,12.0,0
LN,2017-12-02,47.0,0
LS,2017-12-02,38.0,0
LU,2017-12-02,61.0,0
M,2017-12-02,55.25,0
ME,2017-12-02,41.0,0
MK,2017-12-02,35.285714285714285,1
ML,2017-12-02,33.583333333333336,1
N,2017-12-02,50.5,0
NE,2017-12-02,27.5,0
NG,2017-12-02,52.0,0
NN,2017-12-02,30.0,0
NP,2017-12-02,59.0,0
NR,2017-12-02,27.0,0
NW,2017-12-02,90.0,0
OL,2017-12-02,66.0,0
OX,2017-12-02,34.0,0
PA,2017-12-02,22.0,0
PE,2017-12-02,40.72727272727273,1
PH,2017-12-02,7.0,0
PL,2017-12-02,43.5,0
PO,2017-12-02,38.0,0
PR,2017-12-02,52.0,0
RG,2017-12-02,47.0,0
RH,2017-12-02,33.0,0
RM,2017-12-02,53.0,0
S,2017-12-02,35.0,0
SA,2017-12-02,26.33333333333333,0
SE,2017-12-02,46.5,0
SG,2017-12-02,43.0,0
SK,2017-12-02,45.631578947368425,1
SL,2017-12-02,39.833333333333336,1
SM,2017-12-02,53.0,1
SN,2017-12-02,50.42857142857143,1
SO,2017-12-02,39.333333333333336,0
SP,2017-12-02,46.0,1
SR,2017-12-02,25.0,0
SS,2017-12-02,44.0,0
ST,2017-12-02,64.5,0
SW,2017-12-02,53.0,0
SY,2017-12-02,18.75,1
TA,2017-12-02,51.0,0
TD,2017-12-02,23.0,1
TF,2017-12-02,17.0,0
TN,2017-12-02,37.4,1
TQ,2017-12-02,2.0,0
TR,2017-12-02,43.5,1
TS,2017-12-02,29.2,0
TW,2017-12-02,52.75,1
UB,2017-12-02,52.0,0
W,2017-12-02,54.0,0
WA,2017-12-02,39.25,0
WC,2017-12-02,55.0,0
WD,2017-12-02,39.0,0
WF,2017-12-02,34.625,1
WN,2017-12-02,36.0,0
WR,2017-12-02,41.5,1
WS,2017-12-02,28.5,0
WV,2017-12-02,40.6,1
YO,2017-12-02,32.333333333333336,0
ZE,2017-12-02,,2
AB,2017-12-03,33.0,0
AL,2017-12-03,29.4,1
B,2017-12-03,27.33333333333333,0
BA,2017-12-03,53.0,0
BB,2017-12-03,28.0,0
BD,2017-12-03,46.0,0
BH,2017-12-03,21.5,0
BL,2017-12-03,31.625,1
BN,2017-12-03,21.5,0
BR,2017-12-03,43.0,1
BS,2017-12-03,40.0,0
BT,2017-12-03,20.83333333333333,0
CA,2017-12-03,30.0,0
CB,2017-12-03,11.0,0
CF,2017-12-03,26.0,0
CH,2017-12-03,13.5,0
CM,2017-12-03,28.857142857142854,1
CO,2017-12-03,20.0,0
CR,2017-12-03,36.6,1
CT,2017-12-03,22.0,0
CV,2017-12-03,25.5,0
CW,2017-12-03,22.33333333333333,1
DA,2017-12-03,41.0,0
DD,2017-12-03,18.0,0
DE,2017-12-03,37.0,0
DG,2017-12-03,23.0,0
DH,2017-12-03,24.88888888888889,1
DL,2017-12-03,27.58333333333333,1
DN,2017-12-03,26.0,0
DT,2017-12-03,32.833333333333336,1
DY,2017-12-03,22.0,1
E,2017-12-03,54.0,0
EC,2017-12-03,45.16666666666666,1
EH,2017-12-03,17.666666666666668,0
EN,2017-12-03,39.285714285714285,1
EX,2017-12-03,20.0,0
FK,2017-12-03,17.5,0
FY,2017-12-03,10.0,0
G,2017-12-03,41.8,0
GL,2017-12-03,30.181818181818183,1
GU,2017-12-03,25.0,1
GY,2017-12-03,,2
HA,2017-12-03,36.8,1
HD,2017-12-03,26.777777777777782,1
HG,2017-12-03,34.333333333333336,1
HP,2017-12-03,2.0,0
HR,2017-12-03,7.0,0
HS,2017-12-03,,2
HU,2017-12-03,30.5,0
HX,2017-12-03,37.333333333333336,1
IG,2017-12-03,46.0,1
IM,2017-12-03,,2
IP,2017-12-03,16.666666666666668,1
IV,2017-12-03,18.0,0
JE,2017-12-03,,2
KA,2017-12-03,34.625,1
KT,2017-12-03,31.66666666666667,1
KW,2017-12-03,18.0,1
KY,2017-12-03,17.0,1
L,2017-12-03,18.0,0
LA,2017-12-03,29.2,1
LD,2017-12-03,27.142857142857146,1
LE,2017-12-03,32.0,0
LL,2017-12-03,12.0,0
LN,2017-12-03,54.0,0
LS,2017-12-03,38.0,0
LU,2017-12-03,55.0,0
M,2017-12-03,35.0,0
ME,2017-12-03,28.5,0
MK,2017-12-03,26.142857142857146,1
ML,2017-12-03,28.58333333333333,1
N,2017-12-03,35.0,0
NE,2017-12-03,29.0,0
NG,2017-12-03,48.5,0
NN,2017-12-03,14.0,0
NP,2017-12-03,49.0,0
NR,2017-12-03,19.0,0
NW,2017-12-03,61.0,0
OL,2017-12-03,38.0,0
OX,2017-12-03,22.5,0
PA,2017-12-03,22.0,0
PE,2017-12-03,32.54545454545455,1
PH,2017-12-03,13.0,0
PL,2017-12-03,28.0,0
PO,2017-12-03,26.0,0
PR,2017-12-03,32.0,0
RG,2017-12-03,33.0,0
RH,2017-12-03,23.5,0
RM,2017-12-03,42.0,0
S,2017-12-03,22.428571428571423,0
SA,2017-12-03,19.666666666666668,0
SE,2017-12-03,44.0,0
SG,2017-12-03,33.5,0
SK,2017-12-03,28.052631578947373,1
SL,2017-12-03,25.33333333333333,1
SM,2017-12-03,48.0,1
SN,2017-12-03,34.857142857142854,1
SO,2017-12-03,25.0,0
SP,2017-12-03,29.625,1
SR,2017-12-03,26.5,0
SS,2017-12-03,31.0,0
ST,2017-12-03,38.0,0
SW,2017-12-03,48.0,0
SY,2017-12-03,14.75,1
TA,2017-12-03,61.0,0
TD,2017-12-03,23.375,1
TF,2017-12-03,13.0,0
TN,2017-12-03,25.3,1
TQ,2017-12-03,2.0,0
TR,2017-12-03,28.0,1
TS,2017-12-03,22.6,0
TW,2017-12-03,37.0,1
UB,2017-12-03,30.5,0
W,2017-12-03,39.0,0
WA,2017-12-03,21.25,0
WC,2017-12-03,59.0,0
WD,2017-12-03,23.0,0
WF,2017-12-03,27.5625,1
WN,2017-12-03,15.0,0
WR,2017-12-03,23.875,1
WS,2017-12-03,14.0,0
WV,2017-12-03,23.4,1
YO,2017-12-03,28.0,0
ZE,2017-12-03,,2
AB,2017-12-04,58.66666666666666,0
AL,2017-12-04,38.8,1
B,2017-12-04,44.33333333333334,0
BA,2017-12-04,69.0,0
BB,2017-12-04,29.0,0
BD,2017-12-04,40.0,0
BH,2017-12-04,39.5,0
BL,2017-12-04,37.625,1
BN,2017-12-04,28.25,0
BR,2017-12-04,52.66666666666666,1
BS,2017-12-04,57.5,0
BT,2017-12-04,37.6,0
CA,2017-12-04,32.0,0
CB,2017-12-04,18.0,0
CF,2017-12-04,41.0,0
CH,2017-12-04,19.0,0
CM,2017-12-04,39.285714285714285,1
CO,2017-12-04,21.0,0
CR,2017-12-04,47.6,1
CT,2017-12-04,39.0,0
CV,2017-12-04,42.75,0
CW,2017-12-04,29.444444444444446,1
DA,2017-12-04,55.0,0
DD,2017-12-04,20.0,0
DE,2017-12-04,50.0,0
DG,2017-12-04,24.0,0
DH,2017-12-04,25.444444444444446,1
DL,2017-12-04,27.83333333333333,1
DN,2017-12-04,33.333333333333336,0
DT,2017-12-04,45.16666666666666,1
DY,2017-12-04,35.4,1
E,2017-12-04,78.0,0
EC,2017-12-04,56.5,1
EH,2017-12-04,12.333333333333336,0
EN,2017-12-04,51.85714285714285,1
EX,2017-12-04,37.0,0
FK,2017-12-04,15.0,0
FY,2017-12-04,12.0,0
G,2017-12-04,43.8,0
GL,2017-12-04,44.54545454545455,1
GU,2017-12-04,37.66666666666666,1
GY,2017-12-04,,2
HA,2017-12-04,53.2,1
HD,2017-12-04,30.777777777777782,1
HG,2017-12-04,31.83333333333333,1
HP,2017-12-04,2.0,0
HR,2017-12-04,11.0,0
HS,2017-12-04,,2
HU,2017-12-04,44.0,0
HX,2017-12-04,40.66666666666666,1
IG,2017-12-04,60.0,1
IM,2017-12-04,,2
IP,2017-12-04,22.0,1
IV,2017-12-04,17.0,0
JE,2017-12-04,,2
KA,2017-12-04,37.25,1
KT,2017-12-04,45.0,1
KW,2017-12-04,17.0,1
KY,2017-12-04,14.857142857142858,1
L,2017-12-04,24.0,0
LA,2017-12-04,29.4,1
LD,2017-12-04,38.285714285714285,1
LE,2017-12-04,38.333333333333336,0
LL,2017-12-04,14.0,0
LN,2017-12-04,58.0,0
LS,2017-12-04,35.5,0
LU,2017-12-04,74.0,0
M,2017-12-04,42.75,0
ME,2017-12-04,44.5,0
MK,2017-12-04,34.57142857142857,1
ML,2017-12-04,27.83333333333333,1
N,2017-12-04,44.5,0
NE,2017-12-04,28.0,0
NG,2017-12-04,55.0,0
NN,2017-12-04,22.0,0
NP,2017-12-04,67.0,0
NR,2017-12-04,27.0,0
NW,2017-12-04,78.0,0
OL,2017-12-04,53.0,0
OX,2017-12-04,29.5,0
PA,2017-12-04,31.0,0
PE,2017-12-04,39.54545454545455,1
PH,2017-12-04,17.0,0
PL,2017-12-04,43.5,0
PO,2017-12-04,42.0,0
PR,2017-12-04,34.0,0
RG,2017-12-04,49.0,0
RH,2017-12-04,36.5,0
RM,2017-12-04,59.0,0
S,2017-12-04,26.285714285714285,0
SA,2017-12-04,27.33333333333333,0
SE,2017-12-04,51.5,0
SG,2017-12-04,42.5,0
SK,2017-12-04,34.89473684210526,1
SL,2017-12-04,38.5,1
SM,2017-12-04,62.0,1
SN,2017-12-04,48.714285714285715,1
SO,2017-12-04,42.0,0
SP,2017-12-04,46.5,1
SR,2017-12-04,23.5,0
SS,2017-12-04,46.0,0
ST,2017-12-04,48.0,0
SW,2017-12-04,62.0,0
SY,2017-12-04,20.875,1
TA,2017-12-04,49.0,0
TD,2017-12-04,21.625,1
TF,2017-12-04,22.0,0
TN,2017-12-04,36.9,1
TQ,2017-12-04,1.0,0
TR,2017-12-04,43.5,1
TS,2017-12-04,25.2,0
TW,2017-12-04,54.25,1
UB,2017-12-04,49.0,0
W,2017-12-04,57.0,0
WA,2017-12-04,27.25,0
WC,2017-12-04,69.0,0
WD,2017-12-04,33.0,0
WF,2017-12-04,29.6875,1
WN,2017-12-04,14.0,0
WR,2017-12-04,39.375,1
WS,2017-12-04,22.0,0
WV,2017-12-04,32.4,1
YO,2017-12-04,26.66666666666667,0
ZE,2017-12-04,,2
AB,2017-12-05,60.0,0
AL,2017-12-05,31.2,1
B,2017-12-05,34.666666666666664,0
BA,2017-12-05,69.0,0
BB,2017-12-05,18.0,0
BD,2017-12-05,27.0,0
BH,2017-12-05,26.5,0
BL,2017-12-05,32.125,1
BN,2017-12-05,25.75,0
BR,2017-12-05,40.333333333333336,1
BS,2017-12-05,44.0,0
BT,2017-12-05,33.0,0
CA,2017-12-05,19.0,0
CB,2017-12-05,12.0,0
CF,2017-12-05,39.0,0
CH,2017-12-05,27.5,0
CM,2017-12-05,37.142857142857146,1
CO,2017-12-05,22.0,0
CR,2017-12-05,36.6,1
CT,2017-12-05,22.0,0
CV,2017-12-05,30.0,0
CW,2017-12-05,33.0,1
DA,2017-12-05,42.0,0
DD,2017-12-05,15.0,0
DE,2017-12-05,40.0,0
DG,2017-12-05,15.5,0
DH,2017-12-05,14.444444444444445,1
DL,2017-12-05,14.833333333333336,1
DN,2017-12-05,17.333333333333332,0
DT,2017-12-05,40.833333333333336,1
DY,2017-12-05,29.4,1
E,2017-12-05,71.0,0
EC,2017-12-05,50.83333333333334,1
EH,2017-12-05,5.333333333333333,0
EN,2017-12-05,54.0,1
EX,2017-12-05,28.5,0
FK,2017-12-05,7.5,0
FY,2017-12-05,12.0,0
G,2017-12-05,19.4,0
GL,2017-12-05,37.583333333333336,1
GU,2017-12-05,32.416666666666664,1
GY,2017-12-05,,2
HA,2017-12-05,58.8,1
HD,2017-12-05,22.555555555555557,1
HG,2017-12-05,20.0,1
HP,2017-12-05,1.0,0
HR,2017-12-05,2.0,0
HS,2017-12-05,,2
HU,2017-12-05,31.0,0
HX,2017-12-05,29.0,1
IG,2017-12-05,51.0,1
IM,2017-12-05,,2
IP,2017-12-05,16.666666666666668,1
IV,2017-12-05,10.0,0
JE,2017-12-05,,2
KA,2017-12-05,18.625,1
KT,2017-12-05,34.666666666666664,1
KW,2017-12-05,10.0,1
KY,2017-12-05,8.714285714285714,1
L,2017-12-05,21.0,0
LA,2017-12-05,19.2,1
LD,2017-12-05,36.875,1
LE,2017-12-05,32.333333333333336,0
LL,2017-12-05,11.0,0
LN,2017-12-05,27.0,0
LS,2017-12-05,31.0,0
LU,2017-12-05,49.0,0
M,2017-12-05,39.25,0
ME,2017-12-05,32.0,0
MK,2017-12-05,29.285714285714285,1
ML,2017-12-05,13.25,1
N,2017-12-05,46.0,0
NE,2017-12-05,26.0,0
NG,2017-12-05,34.0,0
NN,2017-12-05,13.0,0
NP,2017-12-05,59.33333333333334,0
NR,2017-12-05,16.0,0
NW,2017-12-05,109.0,0
OL,2017-12-05,42.0,0
OX,2017-12-05,31.5,0
PA,2017-12-05,21.0,0
PE,2017-12-05,28.363636363636363,1
PH,2017-12-05,15.0,0
PL,2017-12-05,57.0,0
PO,2017-12-05,29.0,0
PR,2017-12-05,20.0,0
RG,2017-12-05,34.0,0
RH,2017-12-05,27.5,0
RM,2017-12-05,54.0,0
S,2017-12-05,19.142857142857142,0
SA,2017-12-05,25.33333333333333,0
SE,2017-12-05,39.5,0
SG,2017-12-05,39.5,0
SK,2017-12-05,31.555555555555557,1
SL,2017-12-05,34.5,1
SM,2017-12-05,49.0,1
SN,2017-12-05,41.142857142857146,1
SO,2017-12-05,44.66666666666666,0
SP,2017-12-05,40.5,1
SR,2017-12-05,14.5,0
SS,2017-12-05,46.5,0
ST,2017-12-05,48.0,0
SW,2017-12-05,49.0,0
SY,2017-12-05,19.75,1
TA,2017-12-05,66.0,0
TD,2017-12-05,14.75,1
TF,2017-12-05,14.0,0
TN,2017-12-05,28.6,1
TQ,2017-12-05,2.0,0
TR,2017-12-05,57.0,1
TS,2017-12-05,9.8,0
TW,2017-12-05,51.75,1
UB,2017-12-05,55.5,0
W,2017-12-05,47.0,0
WA,2017-12-05,33.0,0
WC,2017-12-05,63.0,0
WD,2017-12-05,27.0,0
WF,2017-12-05,19.125,1
WN,2017-12-05,20.0,0
WR,2017-12-05,28.25,1
WS,2017-12-05,21.5,0
WV,2017-12-05,30.6,1
YO,2017-12-05,10.333333333333334,0
ZE,2017-12-05,,2
AB,2017-12-06,26.33333333333333,0
AL,2017-12-06,23.4,1
B,2017-12-06,24.33333333333333,0
BA,2017-12-06,59.0,0
BB,2017-12-06,19.0,0
BD,2017-12-06,30.0,0
BH,2017-12-06,8.0,0
BL,2017-12-06,28.0,1
BN,2017-12-06,17.25,0
BR,2017-12-06,18.33333333333333,1
BS,2017-12-06,32.0,0
BT,2017-12-06,20.2,0
CA,2017-12-06,6.0,0
CB,2017-12-06,11.0,0
CF,2017-12-06,21.0,0
CH,2017-12-06,16.0,0
CM,2017-12-06,21.0,1
CO,2017-12-06,14.0,0
CR,2017-12-06,21.2,1
CT,2017-12-06,12.0,0
CV,2017-12-06,19.5,0
CW,2017-12-06,29.444444444444446,1
DA,2017-12-06,20.0,0
DD,2017-12-06,13.0,0
DE,2017-12-06,45.0,0
DG,2017-12-06,8.0,0
DH,2017-12-06,14.111111111111109,1
DL,2017-12-06,16.166666666666668,1
DN,2017-12-06,16.333333333333332,0
DT,2017-12-06,31.33333333333333,1
DY,2017-12-06,21.2,1
E,2017-12-06,37.0,0
EC,2017-12-06,29.83333333333333,1
EH,2017-12-06,3.333333333333333,0
EN,2017-12-06,45.14285714285714,1
EX,2017-12-06,18.5,0
FK,2017-12-06,5.0,0
FY,2017-12-06,11.0,0
G,2017-12-06,18.0,0
