region_id,timestamp,val_Pressure.mean,extra_rings_Pressure.mean
TS,2017-01-06,1011.45,6
TW,2017-01-06,1032.975,0
UB,2017-01-06,1031.87916666667,0
W,2017-01-06,1032.4270833333348,1
WA,2017-01-06,1011.45,2
WC,2017-01-06,1032.4270833333348,2
WD,2017-01-06,1031.87916666667,1
WF,2017-01-06,1011.45,5
WN,2017-01-06,1011.45,3
WR,2017-01-06,1011.45,2
WS,2017-01-06,1011.45,3
WV,2017-01-06,1011.45,2
YO,2017-01-06,1011.45,6
ZE,2017-01-06,,2
AB,2017-01-07,1011.7458333333299,10
AL,2017-01-07,1027.84583333333,2
B,2017-01-07,1011.7458333333299,3
BA,2017-01-07,1016.654166666665,1
BB,2017-01-07,1011.7458333333299,4
BD,2017-01-07,1011.7458333333299,5
BH,2017-01-07,1016.654166666665,1
BL,2017-01-07,1011.7458333333299,4
BN,2017-01-07,1028.93333333333,2
BR,2017-01-07,1028.93333333333,3
BS,2017-01-07,1016.654166666665,2
BT,2017-01-07,,2
CA,2017-01-07,1011.7458333333299,5
CB,2017-01-07,1027.84583333333,4
CF,2017-01-07,1011.7458333333299,3
CH,2017-01-07,1011.7458333333299,1
CM,2017-01-07,1027.84583333333,3
CO,2017-01-07,1027.84583333333,4
CR,2017-01-07,1028.93333333333,2
CT,2017-01-07,1028.93333333333,4
CV,2017-01-07,1015.0180555555535,3
CW,2017-01-07,1011.7458333333299,2
DA,2017-01-07,1028.93333333333,3
DD,2017-01-07,1011.7458333333299,9
DE,2017-01-07,1015.0180555555536,4
DG,2017-01-07,1011.7458333333299,6
DH,2017-01-07,1011.7458333333299,6
DL,2017-01-07,1011.7458333333299,5
DN,2017-01-07,1011.7458333333299,5
DT,2017-01-07,1016.654166666665,1
DY,2017-01-07,1011.7458333333299,2
E,2017-01-07,1028.3895833333302,3
EC,2017-01-07,1028.3895833333302,3
EH,2017-01-07,1011.7458333333299,7
EN,2017-01-07,1027.84583333333,2
EX,2017-01-07,1016.654166666665,2
FK,2017-01-07,1011.7458333333299,8
FY,2017-01-07,1011.7458333333299,4
G,2017-01-07,1011.7458333333299,8
GL,2017-01-07,1016.654166666665,2
GU,2017-01-07,1028.93333333333,1
GY,2017-01-07,,2
HA,2017-01-07,1027.84583333333,1
HD,2017-01-07,1011.7458333333299,4
HG,2017-01-07,1011.7458333333299,6
HP,2017-01-07,1022.5218749999974,2
HR,2017-01-07,1011.7458333333299,2
HS,2017-01-07,,2
HU,2017-01-07,1011.7458333333299,6
HX,2017-01-07,1011.7458333333299,5
IG,2017-01-07,1028.3895833333302,3
IM,2017-01-07,,2
IP,2017-01-07,1022.5218749999975,5
IV,2017-01-07,1011.7458333333299,10
JE,2017-01-07,,2
KA,2017-01-07,1011.7458333333299,7
KT,2017-01-07,1028.93333333333,1
KW,2017-01-07,1011.7458333333299,11
KY,2017-01-07,1011.7458333333299,8
L,2017-01-07,1011.7458333333299,2
LA,2017-01-07,1011.7458333333299,4
LD,2017-01-07,1011.7458333333299,2
LE,2017-01-07,1015.0180555555536,4
LL,2017-01-07,1011.7458333333299,0
LN,2017-01-07,1022.5218749999974,5
LS,2017-01-07,1011.7458333333299,6
LU,2017-01-07,1022.5218749999975,3
M,2017-01-07,1011.7458333333299,3
ME,2017-01-07,1028.93333333333,4
MK,2017-01-07,1022.5218749999974,3
ML,2017-01-07,1011.7458333333299,7
N,2017-01-07,1028.3895833333302,3
NE,2017-01-07,1011.7458333333299,6
NG,2017-01-07,1020.366666666664,5
NN,2017-01-07,1016.654166666665,3
NP,2017-01-07,1015.0180555555536,3
NR,2017-01-07,1022.5218749999975,5
NW,2017-01-07,1028.3895833333302,2
OL,2017-01-07,1011.7458333333299,4
OX,2017-01-07,1016.654166666665,2
PA,2017-01-07,1011.7458333333299,8
PE,2017-01-07,1022.5218749999975,4
PH,2017-01-07,1011.7458333333299,9
PL,2017-01-07,1016.654166666665,3
PO,2017-01-07,1020.7472222222199,2
PR,2017-01-07,1011.7458333333299,3
RG,2017-01-07,1016.654166666665,1
RH,2017-01-07,1028.93333333333,2
RM,2017-01-07,1028.93333333333,3
S,2017-01-07,1011.7458333333299,4
SA,2017-01-07,1011.7458333333299,2
SE,2017-01-07,1028.93333333333,2
SG,2017-01-07,1027.84583333333,3
SK,2017-01-07,1011.7458333333299,3
SL,2017-01-07,1028.3895833333302,1
SM,2017-01-07,1028.93333333333,2
SN,2017-01-07,1016.654166666665,1
SO,2017-01-07,1016.654166666665,1
SP,2017-01-07,1016.654166666665,0
SR,2017-01-07,1011.7458333333299,7
SS,2017-01-07,1028.3895833333302,4
ST,2017-01-07,1011.7458333333299,3
SW,2017-01-07,1028.93333333333,1
SY,2017-01-07,1011.7458333333299,1
TA,2017-01-07,1016.654166666665,2
TD,2017-01-07,1011.7458333333299,6
TF,2017-01-07,1011.7458333333299,2
TN,2017-01-07,1028.93333333333,3
TQ,2017-01-07,1016.654166666665,3
TR,2017-01-07,1016.654166666665,4
TS,2017-01-07,1011.7458333333299,6
TW,2017-01-07,1028.93333333333,0
UB,2017-01-07,1027.84583333333,0
W,2017-01-07,1028.3895833333302,1
WA,2017-01-07,1011.7458333333299,2
WC,2017-01-07,1028.3895833333302,2
WD,2017-01-07,1027.84583333333,1
WF,2017-01-07,1011.7458333333299,5
WN,2017-01-07,1011.7458333333299,3
WR,2017-01-07,1011.7458333333299,2
WS,2017-01-07,1011.7458333333299,3
WV,2017-01-07,1011.7458333333299,2
YO,2017-01-07,1011.7458333333299,6
ZE,2017-01-07,,2
AB,2017-01-08,1011.0333333333299,10
AL,2017-01-08,1027.8875,2
B,2017-01-08,1011.0333333333299,3
BA,2017-01-08,1016.197916666665,1
BB,2017-01-08,1011.0333333333299,4
BD,2017-01-08,1011.0333333333299,5
BH,2017-01-08,1016.197916666665,1
BL,2017-01-08,1011.0333333333299,4
BN,2017-01-08,1028.96666666667,2
BR,2017-01-08,1028.96666666667,3
BS,2017-01-08,1016.197916666665,2
BT,2017-01-08,,2
CA,2017-01-08,1011.0333333333299,5
CB,2017-01-08,1027.8875,4
CF,2017-01-08,1011.0333333333299,3
CH,2017-01-08,1011.0333333333299,1
CM,2017-01-08,1027.8875,3
CO,2017-01-08,1027.8875,4
CR,2017-01-08,1028.96666666667,2
CT,2017-01-08,1028.96666666667,4
CV,2017-01-08,1014.4763888888867,3
CW,2017-01-08,1011.0333333333299,2
DA,2017-01-08,1028.96666666667,3
DD,2017-01-08,1011.0333333333299,9
DE,2017-01-08,1014.4763888888867,4
DG,2017-01-08,1011.0333333333299,6
DH,2017-01-08,1011.0333333333299,6
DL,2017-01-08,1011.0333333333299,5
DN,2017-01-08,1011.0333333333299,5
DT,2017-01-08,1016.197916666665,1
DY,2017-01-08,1011.0333333333299,2
E,2017-01-08,1028.4270833333348,3
EC,2017-01-08,1028.4270833333348,3
EH,2017-01-08,1011.0333333333299,7
EN,2017-01-08,1027.8875,2
EX,2017-01-08,1016.197916666665,2
FK,2017-01-08,1011.0333333333299,8
FY,2017-01-08,1011.0333333333299,4
G,2017-01-08,1011.0333333333299,8
GL,2017-01-08,1016.197916666665,2
GU,2017-01-08,1028.96666666667,1
GY,2017-01-08,,2
HA,2017-01-08,1027.8875,1
HD,2017-01-08,1011.0333333333299,4
HG,2017-01-08,1011.0333333333299,6
HP,2017-01-08,1022.3125,2
HR,2017-01-08,1011.0333333333299,2
HS,2017-01-08,,2
HU,2017-01-08,1011.0333333333299,6
HX,2017-01-08,1011.0333333333299,5
IG,2017-01-08,1028.4270833333348,3
IM,2017-01-08,,2
IP,2017-01-08,1022.3125,5
IV,2017-01-08,1011.0333333333299,10
JE,2017-01-08,,2
KA,2017-01-08,1011.0333333333299,7
KT,2017-01-08,1028.96666666667,1
KW,2017-01-08,1011.0333333333299,11
KY,2017-01-08,1011.0333333333299,8
L,2017-01-08,1011.0333333333299,2
LA,2017-01-08,1011.0333333333299,4
LD,2017-01-08,1011.0333333333299,2
LE,2017-01-08,1014.4763888888867,4
LL,2017-01-08,1011.0333333333299,0
LN,2017-01-08,1022.3125,5
LS,2017-01-08,1011.0333333333299,6
LU,2017-01-08,1022.3125,3
M,2017-01-08,1011.0333333333299,3
ME,2017-01-08,1028.96666666667,4
MK,2017-01-08,1022.3125,3
ML,2017-01-08,1011.0333333333299,7
N,2017-01-08,1028.4270833333348,3
NE,2017-01-08,1011.0333333333299,6
NG,2017-01-08,1020.0566666666659,5
NN,2017-01-08,1016.197916666665,3
NP,2017-01-08,1014.4763888888867,3
NR,2017-01-08,1022.3125,5
NW,2017-01-08,1028.4270833333348,2
OL,2017-01-08,1011.0333333333299,4
OX,2017-01-08,1016.197916666665,2
PA,2017-01-08,1011.0333333333299,8
PE,2017-01-08,1022.3125,4
PH,2017-01-08,1011.0333333333299,9
PL,2017-01-08,1016.197916666665,3
PO,2017-01-08,1020.4541666666668,2
PR,2017-01-08,1011.0333333333299,3
RG,2017-01-08,1016.197916666665,1
RH,2017-01-08,1028.96666666667,2
RM,2017-01-08,1028.96666666667,3
S,2017-01-08,1011.0333333333299,4
SA,2017-01-08,1011.0333333333299,2
SE,2017-01-08,1028.96666666667,2
SG,2017-01-08,1027.8875,3
SK,2017-01-08,1011.0333333333299,3
SL,2017-01-08,1028.4270833333348,1
SM,2017-01-08,1028.96666666667,2
SN,2017-01-08,1016.197916666665,1
SO,2017-01-08,1016.197916666665,1
SP,2017-01-08,1016.197916666665,0
SR,2017-01-08,1011.0333333333299,7
SS,2017-01-08,1028.4270833333348,4
ST,2017-01-08,1011.0333333333299,3
SW,2017-01-08,1028.96666666667,1
SY,2017-01-08,1011.0333333333299,1
TA,2017-01-08,1016.197916666665,2
TD,2017-01-08,1011.0333333333299,6
TF,2017-01-08,1011.0333333333299,2
TN,2017-01-08,1028.96666666667,3
TQ,2017-01-08,1016.197916666665,3
TR,2017-01-08,1016.197916666665,4
TS,2017-01-08,1011.0333333333299,6
TW,2017-01-08,1028.96666666667,0
UB,2017-01-08,1027.8875,0
W,2017-01-08,1028.4270833333348,1
WA,2017-01-08,1011.0333333333299,2
WC,2017-01-08,1028.4270833333348,2
WD,2017-01-08,1027.8875,1
WF,2017-01-08,1011.0333333333299,5
WN,2017-01-08,1011.0333333333299,3
WR,2017-01-08,1011.0333333333299,2
WS,2017-01-08,1011.0333333333299,3
WV,2017-01-08,1011.0333333333299,2
YO,2017-01-08,1011.0333333333299,6
ZE,2017-01-08,,2
AB,2017-01-09,995.666666666667,10
AL,2017-01-09,1015.02083333333,2
B,2017-01-09,995.666666666667,3
BA,2017-01-09,1003.91875,1
BB,2017-01-09,995.666666666667,4
BD,2017-01-09,995.666666666667,5
BH,2017-01-09,1003.91875,1
BL,2017-01-09,995.666666666667,4
BN,2017-01-09,1016.1916666666701,2
BR,2017-01-09,1016.1916666666701,3
BS,2017-01-09,1003.91875,2
BT,2017-01-09,,2
CA,2017-01-09,995.666666666667,5
CB,2017-01-09,1015.02083333333,4
CF,2017-01-09,995.666666666667,3
CH,2017-01-09,995.666666666667,1
CM,2017-01-09,1015.02083333333,3
CO,2017-01-09,1015.02083333333,4
CR,2017-01-09,1016.1916666666701,2
CT,2017-01-09,1016.1916666666701,4
CV,2017-01-09,1001.1680555555556,3
CW,2017-01-09,995.666666666667,2
DA,2017-01-09,1016.1916666666701,3
DD,2017-01-09,995.666666666667,9
DE,2017-01-09,1001.1680555555556,4
DG,2017-01-09,995.666666666667,6
DH,2017-01-09,995.666666666667,6
DL,2017-01-09,995.666666666667,5
DN,2017-01-09,995.666666666667,5
DT,2017-01-09,1003.91875,1
DY,2017-01-09,995.666666666667,2
E,2017-01-09,1015.60625,3
EC,2017-01-09,1015.60625,3
EH,2017-01-09,995.666666666667,7
EN,2017-01-09,1015.02083333333,2
EX,2017-01-09,1003.91875,2
FK,2017-01-09,995.666666666667,8
FY,2017-01-09,995.666666666667,4
G,2017-01-09,995.666666666667,8
GL,2017-01-09,1003.91875,2
GU,2017-01-09,1016.1916666666701,1
GY,2017-01-09,,2
HA,2017-01-09,1015.02083333333,1
HD,2017-01-09,995.666666666667,4
HG,2017-01-09,995.666666666667,6
HP,2017-01-09,1009.7625,2
HR,2017-01-09,995.666666666667,2
HS,2017-01-09,,2
HU,2017-01-09,995.666666666667,6
HX,2017-01-09,995.666666666667,5
IG,2017-01-09,1015.60625,3
IM,2017-01-09,,2
IP,2017-01-09,1009.7625,5
IV,2017-01-09,995.666666666667,10
JE,2017-01-09,,2
KA,2017-01-09,995.666666666667,7
KT,2017-01-09,1016.1916666666701,1
KW,2017-01-09,995.666666666667,11
KY,2017-01-09,995.666666666667,8
L,2017-01-09,995.666666666667,2
LA,2017-01-09,995.666666666667,4
LD,2017-01-09,995.666666666667,2
LE,2017-01-09,1001.1680555555556,4
LL,2017-01-09,995.666666666667,0
LN,2017-01-09,1009.7625,5
LS,2017-01-09,995.666666666667,6
LU,2017-01-09,1009.7625,3
M,2017-01-09,995.666666666667,3
ME,2017-01-09,1016.1916666666701,4
MK,2017-01-09,1009.7625,3
ML,2017-01-09,995.666666666667,7
N,2017-01-09,1015.60625,3
NE,2017-01-09,995.666666666667,6
NG,2017-01-09,1006.9433333333334,5
NN,2017-01-09,1003.91875,3
NP,2017-01-09,1001.1680555555556,3
NR,2017-01-09,1009.7625,5
NW,2017-01-09,1015.60625,2
OL,2017-01-09,995.666666666667,4
OX,2017-01-09,1003.91875,2
PA,2017-01-09,995.666666666667,8
PE,2017-01-09,1009.7625,4
PH,2017-01-09,995.666666666667,9
PL,2017-01-09,1003.91875,3
PO,2017-01-09,1008.0097222222232,2
PR,2017-01-09,995.666666666667,3
RG,2017-01-09,1003.91875,1
RH,2017-01-09,1016.1916666666701,2
RM,2017-01-09,1016.1916666666701,3
S,2017-01-09,995.666666666667,4
SA,2017-01-09,995.666666666667,2
SE,2017-01-09,1016.1916666666701,2
SG,2017-01-09,1015.02083333333,3
SK,2017-01-09,995.666666666667,3
SL,2017-01-09,1015.60625,1
SM,2017-01-09,1016.1916666666701,2
SN,2017-01-09,1003.91875,1
SO,2017-01-09,1003.91875,1
SP,2017-01-09,1003.91875,0
SR,2017-01-09,995.666666666667,7
SS,2017-01-09,1015.60625,4
ST,2017-01-09,995.666666666667,3
SW,2017-01-09,1016.1916666666701,1
SY,2017-01-09,995.666666666667,1
TA,2017-01-09,1003.91875,2
TD,2017-01-09,995.666666666667,6
TF,2017-01-09,995.666666666667,2
TN,2017-01-09,1016.1916666666701,3
TQ,2017-01-09,1003.91875,3
TR,2017-01-09,1003.91875,4
TS,2017-01-09,995.666666666667,6
TW,2017-01-09,1016.1916666666701,0
UB,2017-01-09,1015.02083333333,0
W,2017-01-09,1015.60625,1
WA,2017-01-09,995.666666666667,2
WC,2017-01-09,1015.60625,2
WD,2017-01-09,1015.02083333333,1
WF,2017-01-09,995.666666666667,5
WN,2017-01-09,995.666666666667,3
WR,2017-01-09,995.666666666667,2
WS,2017-01-09,995.666666666667,3
WV,2017-01-09,995.666666666667,2
YO,2017-01-09,995.666666666667,6
ZE,2017-01-09,,2
AB,2017-01-10,990.5875,10
AL,2017-01-10,1007.0041666666701,2
B,2017-01-10,990.5875,3
BA,2017-01-10,996.677083333333,1
BB,2017-01-10,990.5875,4
BD,2017-01-10,990.5875,5
BH,2017-01-10,996.677083333333,1
BL,2017-01-10,990.5875,4
BN,2017-01-10,1008.1583333333299,2
BR,2017-01-10,1008.1583333333299,3
BS,2017-01-10,996.677083333333,2
BT,2017-01-10,,2
CA,2017-01-10,990.5875,5
CB,2017-01-10,1007.0041666666701,4
CF,2017-01-10,990.5875,3
CH,2017-01-10,990.5875,1
CM,2017-01-10,1007.0041666666701,3
CO,2017-01-10,1007.0041666666701,4
CR,2017-01-10,1008.1583333333299,2
CT,2017-01-10,1008.1583333333299,4
CV,2017-01-10,994.647222222222,3
CW,2017-01-10,990.5875,2
DA,2017-01-10,1008.1583333333299,3
DD,2017-01-10,990.5875,9
DE,2017-01-10,994.647222222222,4
DG,2017-01-10,990.5875,6
DH,2017-01-10,990.5875,6
DL,2017-01-10,990.5875,5
DN,2017-01-10,990.5875,5
DT,2017-01-10,996.677083333333,1
DY,2017-01-10,990.5875,2
E,2017-01-10,1007.58125,3
EC,2017-01-10,1007.58125,3
EH,2017-01-10,990.5875,7
EN,2017-01-10,1007.0041666666701,2
EX,2017-01-10,996.677083333333,2
FK,2017-01-10,990.5875,8
FY,2017-01-10,990.5875,4
G,2017-01-10,990.5875,8
GL,2017-01-10,996.677083333333,2
GU,2017-01-10,1008.1583333333299,1
GY,2017-01-10,,2
HA,2017-01-10,1007.0041666666701,1
HD,2017-01-10,990.5875,4
HG,2017-01-10,990.5875,6
HP,2017-01-10,1002.1291666666664,2
HR,2017-01-10,990.5875,2
HS,2017-01-10,,2
HU,2017-01-10,990.5875,6
HX,2017-01-10,990.5875,5
IG,2017-01-10,1007.58125,3
IM,2017-01-10,,2
IP,2017-01-10,1002.1291666666664,5
IV,2017-01-10,990.5875,10
JE,2017-01-10,,2
KA,2017-01-10,990.5875,7
KT,2017-01-10,1008.1583333333299,1
KW,2017-01-10,990.5875,11
KY,2017-01-10,990.5875,8
L,2017-01-10,990.5875,2
LA,2017-01-10,990.5875,4
LD,2017-01-10,990.5875,2
LE,2017-01-10,994.647222222222,4
LL,2017-01-10,990.5875,0
LN,2017-01-10,1002.1291666666664,5
LS,2017-01-10,990.5875,6
LU,2017-01-10,1002.1291666666664,3
M,2017-01-10,990.5875,3
ME,2017-01-10,1008.1583333333299,4
MK,2017-01-10,1002.1291666666664,3
ML,2017-01-10,990.5875,7
N,2017-01-10,1007.58125,3
NE,2017-01-10,990.5875,6
NG,2017-01-10,999.8208333333333,5
NN,2017-01-10,996.677083333333,3
NP,2017-01-10,994.647222222222,3
NR,2017-01-10,1002.1291666666664,5
NW,2017-01-10,1007.58125,2
OL,2017-01-10,990.5875,4
OX,2017-01-10,996.677083333333,2
PA,2017-01-10,990.5875,8
PE,2017-01-10,1002.1291666666664,4
PH,2017-01-10,990.5875,9
PL,2017-01-10,996.677083333333,3
PO,2017-01-10,1000.5041666666654,2
PR,2017-01-10,990.5875,3
RG,2017-01-10,996.677083333333,1
RH,2017-01-10,1008.1583333333299,2
RM,2017-01-10,1008.1583333333299,3
S,2017-01-10,990.5875,4
SA,2017-01-10,990.5875,2
SE,2017-01-10,1008.1583333333299,2
SG,2017-01-10,1007.0041666666701,3
SK,2017-01-10,990.5875,3
SL,2017-01-10,1007.58125,1
SM,2017-01-10,1008.1583333333299,2
SN,2017-01-10,996.677083333333,1
SO,2017-01-10,996.677083333333,1
SP,2017-01-10,996.677083333333,0
SR,2017-01-10,990.5875,7
SS,2017-01-10,1007.58125,4
ST,2017-01-10,990.5875,3
SW,2017-01-10,1008.1583333333299,1
SY,2017-01-10,990.5875,1
TA,2017-01-10,996.677083333333,2
TD,2017-01-10,990.5875,6
TF,2017-01-10,990.5875,2
TN,2017-01-10,1008.1583333333299,3
TQ,2017-01-10,996.677083333333,3
TR,2017-01-10,996.677083333333,4
TS,2017-01-10,990.5875,6
TW,2017-01-10,1008.1583333333299,0
UB,2017-01-10,1007.0041666666701,0
W,2017-01-10,1007.58125,1
WA,2017-01-10,990.5875,2
WC,2017-01-10,1007.58125,2
WD,2017-01-10,1007.0041666666701,1
WF,2017-01-10,990.5875,5
WN,2017-01-10,990.5875,3
WR,2017-01-10,990.5875,2
WS,2017-01-10,990.5875,3
WV,2017-01-10,990.5875,2
YO,2017-01-10,990.5875,6
ZE,2017-01-10,,2
AB,2017-01-11,991.354166666667,10
AL,2017-01-11,1006.9625,2
B,2017-01-11,991.354166666667,3
BA,2017-01-11,996.9729166666664,1
BB,2017-01-11,991.354166666667,4
BD,2017-01-11,991.354166666667,5
BH,2017-01-11,996.9729166666664,1
BL,2017-01-11,991.354166666667,4
BN,2017-01-11,1008.1625,2
BR,2017-01-11,1008.1625,3
BS,2017-01-11,996.9729166666664,2
BT,2017-01-11,,2
CA,2017-01-11,991.354166666667,5
CB,2017-01-11,1006.9625,4
CF,2017-01-11,991.354166666667,3
CH,2017-01-11,991.354166666667,1
CM,2017-01-11,1006.9625,3
CO,2017-01-11,1006.9625,4
CR,2017-01-11,1008.1625,2
CT,2017-01-11,1008.1625,4
CV,2017-01-11,995.1,3
CW,2017-01-11,991.354166666667,2
DA,2017-01-11,1008.1625,3
DD,2017-01-11,991.354166666667,9
DE,2017-01-11,995.1,4
DG,2017-01-11,991.354166666667,6
DH,2017-01-11,991.354166666667,6
DL,2017-01-11,991.354166666667,5
DN,2017-01-11,991.354166666667,5
DT,2017-01-11,996.9729166666664,1
DY,2017-01-11,991.354166666667,2
E,2017-01-11,1007.5625,3
EC,2017-01-11,1007.5625,3
EH,2017-01-11,991.354166666667,7
EN,2017-01-11,1006.9625,2
EX,2017-01-11,996.9729166666664,2
FK,2017-01-11,991.354166666667,8
FY,2017-01-11,991.354166666667,4
G,2017-01-11,991.354166666667,8
GL,2017-01-11,996.9729166666664,2
GU,2017-01-11,1008.1625,1
GY,2017-01-11,,2
HA,2017-01-11,1006.9625,1
HD,2017-01-11,991.354166666667,4
HG,2017-01-11,991.354166666667,6
HP,2017-01-11,1002.2677083333333,2
HR,2017-01-11,991.354166666667,2
HS,2017-01-11,,2
HU,2017-01-11,991.354166666667,6
HX,2017-01-11,991.354166666667,5
IG,2017-01-11,1007.5625,3
IM,2017-01-11,,2
IP,2017-01-11,1002.2677083333333,5
IV,2017-01-11,991.354166666667,10
JE,2017-01-11,,2
KA,2017-01-11,991.354166666667,7
KT,2017-01-11,1008.1625,1
KW,2017-01-11,991.354166666667,11
KY,2017-01-11,991.354166666667,8
L,2017-01-11,991.354166666667,2
LA,2017-01-11,991.354166666667,4
LD,2017-01-11,991.354166666667,2
LE,2017-01-11,995.1,4
LL,2017-01-11,991.354166666667,0
LN,2017-01-11,1002.2677083333333,5
LS,2017-01-11,991.354166666667,6
LU,2017-01-11,1002.2677083333333,3
M,2017-01-11,991.354166666667,3
ME,2017-01-11,1008.1625,4
MK,2017-01-11,1002.2677083333333,3
ML,2017-01-11,991.354166666667,7
N,2017-01-11,1007.5625,3
NE,2017-01-11,991.354166666667,6
NG,2017-01-11,1000.085,5
NN,2017-01-11,996.9729166666664,3
NP,2017-01-11,995.1,3
NR,2017-01-11,1002.2677083333333,5
NW,2017-01-11,1007.5625,2
OL,2017-01-11,991.354166666667,4
OX,2017-01-11,996.9729166666664,2
PA,2017-01-11,991.354166666667,8
PE,2017-01-11,1002.2677083333333,4
PH,2017-01-11,991.354166666667,9
PL,2017-01-11,996.9729166666664,3
PO,2017-01-11,1000.7027777777776,2
PR,2017-01-11,991.354166666667,3
RG,2017-01-11,996.9729166666664,1
RH,2017-01-11,1008.1625,2
RM,2017-01-11,1008.1625,3
S,2017-01-11,991.354166666667,4
SA,2017-01-11,991.354166666667,2
SE,2017-01-11,1008.1625,2
SG,2017-01-11,1006.9625,3
SK,2017-01-11,991.354166666667,3
SL,2017-01-11,1007.5625,1
SM,2017-01-11,1008.1625,2
SN,2017-01-11,996.9729166666664,1
SO,2017-01-11,996.9729166666664,1
SP,2017-01-11,996.9729166666664,0
SR,2017-01-11,991.354166666667,7
SS,2017-01-11,1007.5625,4
ST,2017-01-11,991.354166666667,3
SW,2017-01-11,1008.1625,1
SY,2017-01-11,991.354166666667,1
TA,2017-01-11,996.9729166666664,2
TD,2017-01-11,991.354166666667,6
TF,2017-01-11,991.354166666667,2
TN,2017-01-11,1008.1625,3
TQ,2017-01-11,996.9729166666664,3
TR,2017-01-11,996.9729166666664,4
TS,2017-01-11,991.354166666667,6
TW,2017-01-11,1008.1625,0
UB,2017-01-11,1006.9625,0
W,2017-01-11,1007.5625,1
WA,2017-01-11,991.354166666667,2
WC,2017-01-11,1007.5625,2
WD,2017-01-11,1006.9625,1
WF,2017-01-11,991.354166666667,5
WN,2017-01-11,991.354166666667,3
WR,2017-01-11,991.354166666667,2
WS,2017-01-11,991.354166666667,3
WV,2017-01-11,991.354166666667,2
YO,2017-01-11,991.354166666667,6
ZE,2017-01-11,,2
AB,2017-01-12,984.6875,10
AL,2017-01-12,1000.79166666667,2
B,2017-01-12,984.6875,3
BA,2017-01-12,990.1354166666664,1
BB,2017-01-12,984.6875,4
BD,2017-01-12,984.6875,5
BH,2017-01-12,990.1354166666664,1
BL,2017-01-12,984.6875,4
BN,2017-01-12,1001.91666666667,2
BR,2017-01-12,1001.91666666667,3
BS,2017-01-12,990.1354166666664,2
BT,2017-01-12,,2
CA,2017-01-12,984.6875,5
CB,2017-01-12,1000.79166666667,4
CF,2017-01-12,984.6875,3
CH,2017-01-12,984.6875,1
CM,2017-01-12,1000.79166666667,3
CO,2017-01-12,1000.79166666667,4
CR,2017-01-12,1001.91666666667,2
CT,2017-01-12,1001.91666666667,4
CV,2017-01-12,988.3194444444445,3
CW,2017-01-12,984.6875,2
DA,2017-01-12,1001.91666666667,3
DD,2017-01-12,984.6875,9
DE,2017-01-12,988.3194444444445,4
DG,2017-01-12,984.6875,6
DH,2017-01-12,984.6875,6
DL,2017-01-12,984.6875,5
DN,2017-01-12,984.6875,5
DT,2017-01-12,990.1354166666664,1
DY,2017-01-12,984.6875,2
E,2017-01-12,1001.35416666667,3
EC,2017-01-12,1001.35416666667,3
EH,2017-01-12,984.6875,7
EN,2017-01-12,1000.79166666667,2
EX,2017-01-12,990.1354166666664,2
FK,2017-01-12,984.6875,8
FY,2017-01-12,984.6875,4
G,2017-01-12,984.6875,8
GL,2017-01-12,990.1354166666664,2
GU,2017-01-12,1001.91666666667,1
GY,2017-01-12,,2
HA,2017-01-12,1000.79166666667,1
HD,2017-01-12,984.6875,4
HG,2017-01-12,984.6875,6
HP,2017-01-12,995.7447916666682,2
HR,2017-01-12,984.6875,2
HS,2017-01-12,,2
HU,2017-01-12,984.6875,6
HX,2017-01-12,984.6875,5
IG,2017-01-12,1001.35416666667,3
IM,2017-01-12,,2
IP,2017-01-12,995.744791666668,5
IV,2017-01-12,984.6875,10
JE,2017-01-12,,2
KA,2017-01-12,984.6875,7
KT,2017-01-12,1001.91666666667,1
KW,2017-01-12,984.6875,11
KY,2017-01-12,984.6875,8
L,2017-01-12,984.6875,2
LA,2017-01-12,984.6875,4
LD,2017-01-12,984.6875,2
LE,2017-01-12,988.3194444444445,4
LL,2017-01-12,984.6875,0
LN,2017-01-12,995.7447916666682,5
LS,2017-01-12,984.6875,6
LU,2017-01-12,995.744791666668,3
M,2017-01-12,984.6875,3
ME,2017-01-12,1001.91666666667,4
MK,2017-01-12,995.7447916666682,3
ML,2017-01-12,984.6875,7
N,2017-01-12,1001.35416666667,3
NE,2017-01-12,984.6875,6
NG,2017-01-12,993.5333333333343,5
NN,2017-01-12,990.1354166666664,3
NP,2017-01-12,988.3194444444445,3
NR,2017-01-12,995.744791666668,5
NW,2017-01-12,1001.35416666667,2
OL,2017-01-12,984.6875,4
OX,2017-01-12,990.1354166666664,2
PA,2017-01-12,984.6875,8
PE,2017-01-12,995.744791666668,4
PH,2017-01-12,984.6875,9
PL,2017-01-12,990.1354166666664,3
PO,2017-01-12,994.0625000000008,2
PR,2017-01-12,984.6875,3
RG,2017-01-12,990.1354166666664,1
RH,2017-01-12,1001.91666666667,2
RM,2017-01-12,1001.91666666667,3
S,2017-01-12,984.6875,4
SA,2017-01-12,984.6875,2
SE,2017-01-12,1001.91666666667,2
SG,2017-01-12,1000.79166666667,3
SK,2017-01-12,984.6875,3
SL,2017-01-12,1001.35416666667,1
SM,2017-01-12,1001.91666666667,2
SN,2017-01-12,990.1354166666664,1
SO,2017-01-12,990.1354166666664,1
SP,2017-01-12,990.1354166666664,0
SR,2017-01-12,984.6875,7
SS,2017-01-12,1001.35416666667,4
