region_id,timestamp,val_PM2.5_max,extra_rings_PM2.5_max
KY,2018-03-02,9.333333333333334,1
L,2018-03-02,14.0,0
LA,2018-03-02,13.666666666666664,1
LD,2018-03-02,39.75,1
LE,2018-03-02,28.0,0
LL,2018-03-02,21.0,1
LN,2018-03-02,28.0,1
LS,2018-03-02,16.5,0
LU,2018-03-02,62.0,1
M,2018-03-02,16.5,0
ME,2018-03-02,70.0,0
MK,2018-03-02,55.33333333333334,1
ML,2018-03-02,9.2,1
N,2018-03-02,55.0,1
NE,2018-03-02,10.0,0
NG,2018-03-02,28.0,0
NN,2018-03-02,52.0,0
NP,2018-03-02,45.0,0
NR,2018-03-02,49.0,0
NW,2018-03-02,53.0,0
OL,2018-03-02,16.5,1
OX,2018-03-02,52.0,0
PA,2018-03-02,8.0,0
PE,2018-03-02,43.8,1
PH,2018-03-02,10.333333333333334,1
PL,2018-03-02,35.0,0
PO,2018-03-02,50.0,0
PR,2018-03-02,15.0,0
RG,2018-03-02,51.0,0
RH,2018-03-02,54.5,1
RM,2018-03-02,66.8,1
S,2018-03-02,20.25,0
SA,2018-03-02,34.5,0
SE,2018-03-02,62.5,1
SG,2018-03-02,62.0,0
SK,2018-03-02,19.125,1
SL,2018-03-02,53.66666666666666,1
SM,2018-03-02,57.33333333333334,2
SN,2018-03-02,51.66666666666666,1
SO,2018-03-02,57.0,0
SP,2018-03-02,52.0,1
SR,2018-03-02,8.0,0
SS,2018-03-02,64.0,0
ST,2018-03-02,22.0,0
SW,2018-03-02,57.33333333333334,1
SY,2018-03-02,30.0,1
TA,2018-03-02,41.0,1
TD,2018-03-02,10.25,1
TF,2018-03-02,22.0,1
TN,2018-03-02,63.0,1
TQ,2018-03-02,33.333333333333336,1
TR,2018-03-02,35.0,1
TS,2018-03-02,13.0,1
TW,2018-03-02,60.0,0
UB,2018-03-02,50.0,0
W,2018-03-02,53.0,0
WA,2018-03-02,17.0,0
WC,2018-03-02,59.0,0
WD,2018-03-02,52.0,1
WF,2018-03-02,18.125,1
WN,2018-03-02,20.0,0
WR,2018-03-02,40.6,1
WS,2018-03-02,37.333333333333336,1
WV,2018-03-02,22.0,1
YO,2018-03-02,15.5,0
ZE,2018-03-02,,2
AB,2018-03-03,16.0,0
AL,2018-03-03,96.0,1
B,2018-03-03,69.0,0
BA,2018-03-03,53.0,1
BB,2018-03-03,62.0,1
BD,2018-03-03,16.5,1
BH,2018-03-03,40.0,0
BL,2018-03-03,61.5,1
BN,2018-03-03,59.0,0
BR,2018-03-03,81.0,1
BS,2018-03-03,53.0,0
BT,2018-03-03,48.0,0
CA,2018-03-03,52.0,0
CB,2018-03-03,96.0,1
CF,2018-03-03,52.0,0
CH,2018-03-03,57.0,0
CM,2018-03-03,88.66666666666669,1
CO,2018-03-03,85.25,2
CR,2018-03-03,76.0,2
CT,2018-03-03,84.5,1
CV,2018-03-03,57.0,0
CW,2018-03-03,59.0,1
DA,2018-03-03,81.0,0
DD,2018-03-03,16.0,1
DE,2018-03-03,62.25,1
DG,2018-03-03,52.0,1
DH,2018-03-03,48.0,1
DL,2018-03-03,52.714285714285715,1
DN,2018-03-03,64.0,1
DT,2018-03-03,33.0,1
DY,2018-03-03,69.0,1
E,2018-03-03,85.0,2
EC,2018-03-03,84.0,1
EH,2018-03-03,24.5,0
EN,2018-03-03,86.66666666666669,1
EX,2018-03-03,19.0,0
FK,2018-03-03,25.0,0
FY,2018-03-03,69.0,0
G,2018-03-03,25.5,0
GL,2018-03-03,56.83333333333334,1
GU,2018-03-03,60.33333333333334,1
GY,2018-03-03,,2
HA,2018-03-03,78.5,1
HD,2018-03-03,67.75,1
HG,2018-03-03,38.0,1
HP,2018-03-03,62.5,1
HR,2018-03-03,57.0,1
HS,2018-03-03,,2
HU,2018-03-03,57.0,0
HX,2018-03-03,54.33333333333334,2
IG,2018-03-03,84.8888888888889,2
IM,2018-03-03,,2
IP,2018-03-03,75.0,1
IV,2018-03-03,16.0,1
JE,2018-03-03,,2
KA,2018-03-03,25.66666666666667,1
KT,2018-03-03,82.0,1
KW,2018-03-03,16.0,2
KY,2018-03-03,24.66666666666667,1
L,2018-03-03,53.0,0
LA,2018-03-03,61.0,1
LD,2018-03-03,43.5,1
LE,2018-03-03,42.0,0
LL,2018-03-03,57.0,1
LN,2018-03-03,65.0,1
LS,2018-03-03,16.5,0
LU,2018-03-03,96.0,1
M,2018-03-03,61.5,0
ME,2018-03-03,84.5,0
MK,2018-03-03,76.0,1
ML,2018-03-03,25.0,1
N,2018-03-03,82.66666666666667,1
NE,2018-03-03,43.0,0
NG,2018-03-03,65.0,0
NN,2018-03-03,72.0,0
NP,2018-03-03,57.0,0
NR,2018-03-03,75.0,0
NW,2018-03-03,82.0,0
OL,2018-03-03,61.5,1
OX,2018-03-03,60.0,0
PA,2018-03-03,26.0,0
PE,2018-03-03,70.0,1
PH,2018-03-03,22.33333333333333,1
PL,2018-03-03,30.0,0
PO,2018-03-03,42.0,0
PR,2018-03-03,62.0,0
RG,2018-03-03,65.0,0
RH,2018-03-03,59.0,1
RM,2018-03-03,84.0,1
S,2018-03-03,67.75,0
SA,2018-03-03,32.5,0
SE,2018-03-03,82.5,1
SG,2018-03-03,96.0,0
SK,2018-03-03,64.25,1
SL,2018-03-03,74.33333333333333,1
SM,2018-03-03,80.0,2
SN,2018-03-03,59.33333333333334,1
SO,2018-03-03,55.0,0
SP,2018-03-03,50.0,1
SR,2018-03-03,42.0,0
SS,2018-03-03,85.0,0
ST,2018-03-03,60.0,0
SW,2018-03-03,80.0,1
SY,2018-03-03,40.66666666666666,1
TA,2018-03-03,36.0,1
TD,2018-03-03,36.0,1
TF,2018-03-03,60.0,1
TN,2018-03-03,73.6,1
TQ,2018-03-03,26.33333333333333,1
TR,2018-03-03,30.0,1
TS,2018-03-03,51.66666666666666,0
TW,2018-03-03,82.0,0
UB,2018-03-03,76.0,0
W,2018-03-03,74.0,0
WA,2018-03-03,60.0,0
WC,2018-03-03,84.0,0
WD,2018-03-03,80.0,1
WF,2018-03-03,52.875,1
WN,2018-03-03,61.0,0
WR,2018-03-03,61.8,1
WS,2018-03-03,66.0,1
WV,2018-03-03,60.0,1
YO,2018-03-03,59.5,0
ZE,2018-03-03,,2
AB,2018-03-04,32.0,0
AL,2018-03-04,87.0,1
B,2018-03-04,74.0,0
BA,2018-03-04,57.0,1
BB,2018-03-04,59.0,1
BD,2018-03-04,61.0,1
BH,2018-03-04,13.0,0
BL,2018-03-04,55.0,1
BN,2018-03-04,25.0,0
BR,2018-03-04,48.0,1
BS,2018-03-04,57.0,0
BT,2018-03-04,40.0,0
CA,2018-03-04,52.0,0
CB,2018-03-04,87.0,1
CF,2018-03-04,42.0,0
CH,2018-03-04,47.0,0
CM,2018-03-04,53.66666666666666,1
CO,2018-03-04,59.75,2
CR,2018-03-04,41.0,2
CT,2018-03-04,38.0,1
CV,2018-03-04,74.33333333333333,0
CW,2018-03-04,50.66666666666666,1
DA,2018-03-04,48.0,0
DD,2018-03-04,32.0,1
DE,2018-03-04,75.33333333333333,1
DG,2018-03-04,52.0,1
DH,2018-03-04,62.0,1
DL,2018-03-04,66.85714285714286,1
DN,2018-03-04,81.125,1
DT,2018-03-04,12.666666666666664,1
DY,2018-03-04,74.0,1
E,2018-03-04,59.8,2
EC,2018-03-04,54.0,1
EH,2018-03-04,37.0,0
EN,2018-03-04,65.66666666666667,1
EX,2018-03-04,12.0,0
FK,2018-03-04,37.0,0
FY,2018-03-04,55.0,0
G,2018-03-04,36.0,0
GL,2018-03-04,63.33333333333334,1
GU,2018-03-04,27.5,1
GY,2018-03-04,,2
HA,2018-03-04,52.25,1
HD,2018-03-04,82.5,1
HG,2018-03-04,70.25,1
HP,2018-03-04,46.5,1
HR,2018-03-04,46.0,1
HS,2018-03-04,,2
HU,2018-03-04,83.0,0
HX,2018-03-04,68.33333333333333,2
IG,2018-03-04,49.88888888888889,2
IM,2018-03-04,,2
IP,2018-03-04,78.0,1
IV,2018-03-04,32.0,1
JE,2018-03-04,,2
KA,2018-03-04,34.666666666666664,1
KT,2018-03-04,51.0,1
KW,2018-03-04,32.0,2
KY,2018-03-04,37.0,1
L,2018-03-04,41.0,0
LA,2018-03-04,55.33333333333334,1
LD,2018-03-04,36.0,1
LE,2018-03-04,67.0,0
LL,2018-03-04,47.0,1
LN,2018-03-04,77.0,1
LS,2018-03-04,61.0,0
LU,2018-03-04,87.0,1
M,2018-03-04,52.0,0
ME,2018-03-04,38.0,0
MK,2018-03-04,75.0,1
ML,2018-03-04,36.6,1
N,2018-03-04,54.66666666666666,1
NE,2018-03-04,55.0,0
NG,2018-03-04,77.0,0
NN,2018-03-04,84.0,0
NP,2018-03-04,46.0,0
NR,2018-03-04,78.0,0
NW,2018-03-04,55.0,0
OL,2018-03-04,52.0,1
OX,2018-03-04,54.0,0
PA,2018-03-04,32.0,0
PE,2018-03-04,78.6,1
PH,2018-03-04,33.666666666666664,1
PL,2018-03-04,10.0,0
PO,2018-03-04,12.0,0
PR,2018-03-04,59.0,0
RG,2018-03-04,39.0,0
RH,2018-03-04,25.0,1
RM,2018-03-04,39.6,1
S,2018-03-04,82.5,0
SA,2018-03-04,28.0,0
SE,2018-03-04,51.0,1
SG,2018-03-04,87.0,0
SK,2018-03-04,67.375,1
SL,2018-03-04,46.66666666666666,1
SM,2018-03-04,51.33333333333334,2
SN,2018-03-04,50.0,1
SO,2018-03-04,13.0,0
SP,2018-03-04,19.5,1
SR,2018-03-04,53.0,0
SS,2018-03-04,37.0,0
ST,2018-03-04,59.0,0
SW,2018-03-04,51.33333333333334,1
SY,2018-03-04,34.333333333333336,1
TA,2018-03-04,34.5,1
TD,2018-03-04,45.25,1
TF,2018-03-04,59.0,1
TN,2018-03-04,34.8,1
TQ,2018-03-04,10.666666666666666,1
TR,2018-03-04,10.0,1
TS,2018-03-04,67.33333333333333,0
TW,2018-03-04,51.0,0
UB,2018-03-04,50.0,0
W,2018-03-04,49.0,0
WA,2018-03-04,46.0,0
WC,2018-03-04,54.0,0
WD,2018-03-04,53.33333333333334,1
WF,2018-03-04,76.375,1
WN,2018-03-04,57.0,0
WR,2018-03-04,74.2,1
WS,2018-03-04,69.0,1
WV,2018-03-04,59.0,1
YO,2018-03-04,79.5,0
ZE,2018-03-04,,2
AB,2018-03-05,32.0,0
AL,2018-03-05,25.0,1
B,2018-03-05,21.5,0
BA,2018-03-05,16.0,1
BB,2018-03-05,27.0,1
BD,2018-03-05,77.5,1
BH,2018-03-05,14.5,0
BL,2018-03-05,21.25,1
BN,2018-03-05,16.5,0
BR,2018-03-05,17.0,1
BS,2018-03-05,16.0,0
BT,2018-03-05,29.0,0
CA,2018-03-05,30.0,0
CB,2018-03-05,25.0,1
CF,2018-03-05,11.0,0
CH,2018-03-05,27.0,0
CM,2018-03-05,21.5,1
CO,2018-03-05,23.0,2
CR,2018-03-05,15.75,2
CT,2018-03-05,18.0,1
CV,2018-03-05,68.0,0
CW,2018-03-05,23.66666666666667,1
DA,2018-03-05,17.0,0
DD,2018-03-05,32.0,1
DE,2018-03-05,44.5,1
DG,2018-03-05,30.0,1
DH,2018-03-05,32.6,1
DL,2018-03-05,33.142857142857146,1
DN,2018-03-05,34.125,1
DT,2018-03-05,12.333333333333336,1
DY,2018-03-05,21.5,1
E,2018-03-05,18.0,2
EC,2018-03-05,14.0,1
EH,2018-03-05,22.0,0
EN,2018-03-05,19.666666666666668,1
EX,2018-03-05,8.0,0
FK,2018-03-05,39.0,0
FY,2018-03-05,24.0,0
G,2018-03-05,24.5,0
GL,2018-03-05,43.33333333333334,1
GU,2018-03-05,13.666666666666664,1
GY,2018-03-05,,2
HA,2018-03-05,14.25,1
HD,2018-03-05,40.75,1
HG,2018-03-05,53.75,1
HP,2018-03-05,18.0,1
HR,2018-03-05,18.0,1
HS,2018-03-05,,2
HU,2018-03-05,24.0,0
HX,2018-03-05,42.444444444444436,2
IG,2018-03-05,18.0,2
IM,2018-03-05,,2
IP,2018-03-05,26.0,1
IV,2018-03-05,32.0,1
JE,2018-03-05,,2
KA,2018-03-05,22.0,1
KT,2018-03-05,14.0,1
KW,2018-03-05,32.0,2
KY,2018-03-05,27.66666666666667,1
L,2018-03-05,20.0,0
LA,2018-03-05,27.0,1
LD,2018-03-05,16.0,1
LE,2018-03-05,80.0,0
LL,2018-03-05,27.0,1
LN,2018-03-05,26.0,1
LS,2018-03-05,77.5,0
LU,2018-03-05,25.0,1
M,2018-03-05,18.5,0
ME,2018-03-05,18.0,0
MK,2018-03-05,24.0,1
ML,2018-03-05,26.4,1
N,2018-03-05,16.0,1
NE,2018-03-05,34.0,0
NG,2018-03-05,26.0,0
NN,2018-03-05,25.0,0
NP,2018-03-05,18.0,0
NR,2018-03-05,26.0,0
NW,2018-03-05,17.0,0
OL,2018-03-05,18.5,1
OX,2018-03-05,22.0,0
PA,2018-03-05,17.0,0
PE,2018-03-05,36.4,1
PH,2018-03-05,29.33333333333333,1
PL,2018-03-05,10.5,0
PO,2018-03-05,12.0,0
PR,2018-03-05,27.0,0
RG,2018-03-05,14.0,0
RH,2018-03-05,16.5,1
RM,2018-03-05,17.75,1
S,2018-03-05,40.75,0
SA,2018-03-05,17.5,0
SE,2018-03-05,15.5,1
SG,2018-03-05,25.0,0
SK,2018-03-05,30.5,1
SL,2018-03-05,13.0,1
SM,2018-03-05,13.333333333333336,2
SN,2018-03-05,17.333333333333332,1
SO,2018-03-05,9.0,0
SP,2018-03-05,13.0,1
SR,2018-03-05,21.0,0
SS,2018-03-05,18.0,0
ST,2018-03-05,18.0,0
SW,2018-03-05,13.333333333333336,1
SY,2018-03-05,20.666666666666668,1
TA,2018-03-05,12.0,1
TD,2018-03-05,27.0,1
TF,2018-03-05,18.0,1
TN,2018-03-05,17.2,1
TQ,2018-03-05,9.666666666666666,1
TR,2018-03-05,10.5,1
TS,2018-03-05,36.0,0
TW,2018-03-05,14.0,0
UB,2018-03-05,11.0,0
W,2018-03-05,12.0,0
WA,2018-03-05,26.0,0
WC,2018-03-05,14.0,0
WD,2018-03-05,15.0,1
WF,2018-03-05,47.25,1
WN,2018-03-05,21.0,0
WR,2018-03-05,49.4,1
WS,2018-03-05,20.33333333333333,1
WV,2018-03-05,18.0,1
YO,2018-03-05,30.0,0
ZE,2018-03-05,,2
AB,2018-03-06,27.0,0
AL,2018-03-06,28.0,1
B,2018-03-06,36.0,0
BA,2018-03-06,50.0,1
BB,2018-03-06,25.0,1
BD,2018-03-06,40.0,1
BH,2018-03-06,23.0,0
BL,2018-03-06,23.0,1
BN,2018-03-06,20.0,0
BR,2018-03-06,26.0,1
BS,2018-03-06,50.0,0
BT,2018-03-06,33.0,0
CA,2018-03-06,19.0,0
CB,2018-03-06,28.0,1
CF,2018-03-06,22.0,0
CH,2018-03-06,23.0,0
CM,2018-03-06,24.0,1
CO,2018-03-06,23.0,2
CR,2018-03-06,21.0,2
CT,2018-03-06,24.0,1
CV,2018-03-06,22.66666666666667,0
CW,2018-03-06,19.666666666666668,1
DA,2018-03-06,26.0,0
DD,2018-03-06,27.0,1
DE,2018-03-06,25.363636363636363,1
DG,2018-03-06,19.0,1
DH,2018-03-06,27.75,1
DL,2018-03-06,27.285714285714285,1
DN,2018-03-06,26.57142857142857,1
DT,2018-03-06,20.0,1
DY,2018-03-06,36.0,1
E,2018-03-06,23.8,2
EC,2018-03-06,16.0,1
EH,2018-03-06,14.5,0
EN,2018-03-06,25.66666666666667,1
EX,2018-03-06,14.0,0
FK,2018-03-06,20.0,0
FY,2018-03-06,42.0,0
G,2018-03-06,18.0,0
GL,2018-03-06,26.16666666666667,1
GU,2018-03-06,21.166666666666668,1
GY,2018-03-06,,2
HA,2018-03-06,21.25,1
HD,2018-03-06,24.25,1
HG,2018-03-06,35.25,1
HP,2018-03-06,19.0,1
HR,2018-03-06,19.0,1
HS,2018-03-06,,2
HU,2018-03-06,28.0,0
HX,2018-03-06,27.0,2
IG,2018-03-06,23.444444444444446,2
IM,2018-03-06,,2
IP,2018-03-06,20.0,1
IV,2018-03-06,27.0,1
JE,2018-03-06,,2
KA,2018-03-06,17.0,1
KT,2018-03-06,20.0,1
KW,2018-03-06,27.0,2
KY,2018-03-06,16.333333333333332,1
L,2018-03-06,17.0,0
LA,2018-03-06,28.66666666666667,1
LD,2018-03-06,20.0,1
LE,2018-03-06,23.0,0
LL,2018-03-06,23.0,1
LN,2018-03-06,25.09090909090909,2
LS,2018-03-06,40.0,0
LU,2018-03-06,28.0,1
M,2018-03-06,20.5,0
ME,2018-03-06,24.0,0
MK,2018-03-06,22.33333333333333,1
ML,2018-03-06,16.75,1
N,2018-03-06,21.66666666666667,1
NE,2018-03-06,28.0,0
NG,2018-03-06,24.0,1
NN,2018-03-06,19.0,0
NP,2018-03-06,19.0,0
NR,2018-03-06,20.0,0
NW,2018-03-06,24.5,0
OL,2018-03-06,20.5,1
OX,2018-03-06,20.0,0
PA,2018-03-06,16.0,0
PE,2018-03-06,22.5,1
PH,2018-03-06,21.0,1
PL,2018-03-06,20.5,0
PO,2018-03-06,26.0,0
PR,2018-03-06,25.0,0
RG,2018-03-06,18.0,0
RH,2018-03-06,20.0,1
RM,2018-03-06,23.6,1
S,2018-03-06,24.25,0
SA,2018-03-06,19.5,0
SE,2018-03-06,21.0,1
SG,2018-03-06,28.0,0
SK,2018-03-06,21.75,1
SL,2018-03-06,18.666666666666668,1
SM,2018-03-06,18.0,2
SN,2018-03-06,29.33333333333333,1
SO,2018-03-06,23.0,0
SP,2018-03-06,21.75,1
SR,2018-03-06,27.75,1
SS,2018-03-06,22.0,0
ST,2018-03-06,19.0,0
SW,2018-03-06,18.0,1
SY,2018-03-06,20.666666666666668,1
TA,2018-03-06,32.0,1
TD,2018-03-06,19.0,1
TF,2018-03-06,19.0,1
TN,2018-03-06,22.8,1
TQ,2018-03-06,18.33333333333333,1
TR,2018-03-06,20.5,1
TS,2018-03-06,27.66666666666667,0
TW,2018-03-06,20.0,0
UB,2018-03-06,18.0,0
W,2018-03-06,18.0,0
WA,2018-03-06,17.0,0
WC,2018-03-06,16.0,0
WD,2018-03-06,22.33333333333333,1
WF,2018-03-06,29.75,1
WN,2018-03-06,26.0,0
WR,2018-03-06,28.0,1
WS,2018-03-06,30.33333333333333,1
WV,2018-03-06,19.0,1
YO,2018-03-06,30.5,0
ZE,2018-03-06,,2
AB,2018-03-07,16.0,0
AL,2018-03-07,31.0,1
B,2018-03-07,34.0,0
BA,2018-03-07,37.0,1
BB,2018-03-07,22.0,1
BD,2018-03-07,37.0,1
BH,2018-03-07,23.5,0
BL,2018-03-07,22.75,1
BN,2018-03-07,21.0,0
BR,2018-03-07,26.0,1
BS,2018-03-07,37.0,0
BT,2018-03-07,19.0,0
CA,2018-03-07,22.0,0
CB,2018-03-07,31.0,1
CF,2018-03-07,19.0,0
CH,2018-03-07,19.0,0
CM,2018-03-07,30.0,1
CO,2018-03-07,28.75,2
CR,2018-03-07,24.57142857142857,2
CT,2018-03-07,37.0,1
CV,2018-03-07,27.0,0
CW,2018-03-07,22.33333333333333,1
DA,2018-03-07,26.0,0
DD,2018-03-07,16.0,1
DE,2018-03-07,30.54545454545455,1
DG,2018-03-07,22.0,1
DH,2018-03-07,33.5,1
DL,2018-03-07,31.285714285714285,1
DN,2018-03-07,32.285714285714285,1
DT,2018-03-07,20.0,1
DY,2018-03-07,34.0,1
E,2018-03-07,25.75,2
EC,2018-03-07,22.0,1
EH,2018-03-07,15.0,0
EN,2018-03-07,27.5,1
EX,2018-03-07,13.0,0
FK,2018-03-07,22.0,0
FY,2018-03-07,23.0,0
G,2018-03-07,17.0,0
GL,2018-03-07,28.33333333333333,1
GU,2018-03-07,23.0,1
GY,2018-03-07,,2
HA,2018-03-07,21.66666666666667,1
HD,2018-03-07,31.0,1
HG,2018-03-07,34.25,1
HP,2018-03-07,25.0,1
HR,2018-03-07,24.0,1
HS,2018-03-07,,2
HU,2018-03-07,39.0,0
HX,2018-03-07,29.11111111111111,2
IG,2018-03-07,28.42857142857143,2
IM,2018-03-07,,2
IP,2018-03-07,25.0,1
IV,2018-03-07,16.0,1
JE,2018-03-07,,2
KA,2018-03-07,17.0,1
KT,2018-03-07,26.0,1
KW,2018-03-07,16.0,2
KY,2018-03-07,17.333333333333332,1
L,2018-03-07,15.0,0
LA,2018-03-07,22.33333333333333,1
LD,2018-03-07,20.0,1
LE,2018-03-07,34.0,0
LL,2018-03-07,19.0,1
LN,2018-03-07,31.09090909090909,2
LS,2018-03-07,37.0,0
LU,2018-03-07,31.0,1
M,2018-03-07,21.0,0
ME,2018-03-07,37.0,0
MK,2018-03-07,28.33333333333333,1
ML,2018-03-07,17.25,1
N,2018-03-07,23.0,1
NE,2018-03-07,25.0,0
NG,2018-03-07,31.6,1
NN,2018-03-07,26.0,0
NP,2018-03-07,24.0,0
NR,2018-03-07,25.0,0
NW,2018-03-07,24.0,0
OL,2018-03-07,21.0,1
OX,2018-03-07,28.0,0
PA,2018-03-07,17.0,0
PE,2018-03-07,29.0,1
PH,2018-03-07,18.33333333333333,1
PL,2018-03-07,14.5,0
PO,2018-03-07,22.5,1
PR,2018-03-07,22.0,0
RG,2018-03-07,22.0,0
RH,2018-03-07,21.0,1
RM,2018-03-07,30.5,1
S,2018-03-07,31.0,0
SA,2018-03-07,18.5,0
SE,2018-03-07,24.0,1
SG,2018-03-07,31.0,0
SK,2018-03-07,26.75,1
SL,2018-03-07,23.33333333333333,1
SM,2018-03-07,22.33333333333333,2
SN,2018-03-07,29.0,1
SO,2018-03-07,24.0,0
SP,2018-03-07,23.4,1
SR,2018-03-07,33.5,1
SS,2018-03-07,29.5,0
ST,2018-03-07,29.0,0
SW,2018-03-07,22.33333333333333,1
SY,2018-03-07,18.666666666666668,1
TA,2018-03-07,25.0,1
TD,2018-03-07,19.25,1
TF,2018-03-07,29.0,1
TN,2018-03-07,26.25,1
TQ,2018-03-07,14.0,1
TR,2018-03-07,14.5,1
TS,2018-03-07,36.333333333333336,0
TW,2018-03-07,26.0,0
UB,2018-03-07,22.0,0
W,2018-03-07,19.0,0
WA,2018-03-07,19.0,0
WC,2018-03-07,22.0,0
WD,2018-03-07,23.0,1
WF,2018-03-07,32.625,1
WN,2018-03-07,27.0,0
WR,2018-03-07,29.8,1
WS,2018-03-07,32.333333333333336,1
WV,2018-03-07,29.0,1
YO,2018-03-07,31.5,0
ZE,2018-03-07,,2
AB,2018-03-08,12.0,0
AL,2018-03-08,11.0,1
B,2018-03-08,14.0,0
BA,2018-03-08,13.0,1
BB,2018-03-08,15.0,1
BD,2018-03-08,43.5,1
BH,2018-03-08,14.5,0
BL,2018-03-08,14.75,1
BN,2018-03-08,8.5,0
BR,2018-03-08,9.0,1
BS,2018-03-08,13.0,0
BT,2018-03-08,21.5,0
CA,2018-03-08,12.0,0
CB,2018-03-08,11.0,1
CF,2018-03-08,7.0,0
CH,2018-03-08,11.0,0
CM,2018-03-08,8.666666666666666,1
CO,2018-03-08,9.0,2
CR,2018-03-08,8.5,2
CT,2018-03-08,8.2,2
CV,2018-03-08,23.33333333333333,0
CW,2018-03-08,10.666666666666666,1
DA,2018-03-08,9.0,0
DD,2018-03-08,12.0,1
DE,2018-03-08,17.8,1
DG,2018-03-08,12.0,1
DH,2018-03-08,27.25,1
DL,2018-03-08,25.142857142857146,1
DN,2018-03-08,20.285714285714285,1
DT,2018-03-08,12.666666666666664,1
DY,2018-03-08,14.0,1
E,2018-03-08,10.0,2
EC,2018-03-08,8.0,1
EH,2018-03-08,10.5,0
EN,2018-03-08,11.5,1
EX,2018-03-08,9.0,0
FK,2018-03-08,14.0,0
FY,2018-03-08,14.0,0
G,2018-03-08,11.0,0
GL,2018-03-08,17.166666666666668,1
GU,2018-03-08,9.4,1
GY,2018-03-08,,2
HA,2018-03-08,9.0,1
HD,2018-03-08,17.5,1
HG,2018-03-08,35.5,1
HP,2018-03-08,9.0,1
HR,2018-03-08,11.0,1
HS,2018-03-08,,2
HU,2018-03-08,17.0,0
HX,2018-03-08,22.222222222222218,2
IG,2018-03-08,9.166666666666666,2
IM,2018-03-08,,2
IP,2018-03-08,10.0,1
IV,2018-03-08,12.0,1
JE,2018-03-08,,2
KA,2018-03-08,12.0,1
KT,2018-03-08,9.0,1
KW,2018-03-08,12.0,2
KY,2018-03-08,11.666666666666664,1
L,2018-03-08,12.0,0
LA,2018-03-08,13.666666666666664,1
LD,2018-03-08,10.5,1
LE,2018-03-08,20.0,1
LL,2018-03-08,11.0,1
LN,2018-03-08,17.3,2
LS,2018-03-08,43.5,0
LU,2018-03-08,11.0,1
M,2018-03-08,14.0,0
ME,2018-03-08,8.0,1
MK,2018-03-08,10.0,1
ML,2018-03-08,11.5,1
N,2018-03-08,10.0,1
NE,2018-03-08,20.0,0
NG,2018-03-08,17.5,1
NN,2018-03-08,10.0,0
NP,2018-03-08,11.0,0
NR,2018-03-08,10.0,0
NW,2018-03-08,12.0,0
OL,2018-03-08,14.0,1
OX,2018-03-08,9.0,0
PA,2018-03-08,13.0,0
PE,2018-03-08,10.333333333333334,1
PH,2018-03-08,13.0,1
PL,2018-03-08,12.0,0
PO,2018-03-08,9.5,1
PR,2018-03-08,15.0,0
RG,2018-03-08,10.0,1
RH,2018-03-08,8.5,1
RM,2018-03-08,8.0,1
S,2018-03-08,17.5,0
SA,2018-03-08,12.0,0
SE,2018-03-08,8.5,1
SG,2018-03-08,11.0,0
SK,2018-03-08,14.875,1
SL,2018-03-08,8.0,1
SM,2018-03-08,8.333333333333334,2
SN,2018-03-08,11.0,1
SO,2018-03-08,10.5,0
SP,2018-03-08,12.5,1
SR,2018-03-08,27.25,1
SS,2018-03-08,7.5,0
ST,2018-03-08,10.0,0
SW,2018-03-08,8.333333333333334,1
SY,2018-03-08,11.666666666666664,1
TA,2018-03-08,11.0,1
TD,2018-03-08,13.25,1
TF,2018-03-08,10.0,1
TN,2018-03-08,8.666666666666666,1
TQ,2018-03-08,11.0,1
TR,2018-03-08,12.0,1
TS,2018-03-08,29.66666666666667,0
TW,2018-03-08,9.0,0
UB,2018-03-08,7.0,0
W,2018-03-08,8.0,0
WA,2018-03-08,11.0,0
WC,2018-03-08,8.0,0
WD,2018-03-08,9.5,1
WF,2018-03-08,26.5,1
WN,2018-03-08,16.0,0
WR,2018-03-08,19.6,1
WS,2018-03-08,12.666666666666664,1
WV,2018-03-08,10.0,1
YO,2018-03-08,27.5,0
ZE,2018-03-08,,2
AB,2018-03-09,16.0,0
AL,2018-03-09,24.0,1
B,2018-03-09,21.0,0
BA,2018-03-09,14.0,1
BB,2018-03-09,19.0,1
BD,2018-03-09,21.5,1
BH,2018-03-09,19.0,0
BL,2018-03-09,21.25,1
BN,2018-03-09,24.0,0
BR,2018-03-09,18.0,1
BS,2018-03-09,14.0,0
BT,2018-03-09,22.5,0
CA,2018-03-09,19.0,0
CB,2018-03-09,24.0,1
CF,2018-03-09,13.0,0
CH,2018-03-09,16.0,0
CM,2018-03-09,23.66666666666667,1
CO,2018-03-09,22.75,2
CR,2018-03-09,19.25,2
CT,2018-03-09,22.25,2
CV,2018-03-09,13.666666666666664,0
CW,2018-03-09,15.0,1
DA,2018-03-09,18.0,0
DD,2018-03-09,16.0,1
DE,2018-03-09,18.1,1
DG,2018-03-09,19.0,1
DH,2018-03-09,23.8,1
DL,2018-03-09,23.57142857142857,1
DN,2018-03-09,21.571428571428577,1
DT,2018-03-09,15.0,1
DY,2018-03-09,21.0,1
E,2018-03-09,21.0,2
EC,2018-03-09,18.0,1
EH,2018-03-09,10.0,0
EN,2018-03-09,24.0,1
EX,2018-03-09,7.0,0
FK,2018-03-09,22.0,0
FY,2018-03-09,18.0,0
G,2018-03-09,12.0,0
