region_id,timestamp,val_PM2.5_mean,extra_rings_PM2.5_mean
SO,2018-09-08,5.5,0
SP,2018-09-08,5.2,1
SR,2018-09-08,4.0,0
SS,2018-09-08,5.0,0
ST,2018-09-08,5.0,0
SW,2018-09-08,6.0,0
SY,2018-09-08,5.75,1
TA,2018-09-08,2.0,1
TD,2018-09-08,4.0,1
TF,2018-09-08,5.0,1
TN,2018-09-08,6.6,1
TQ,2018-09-08,3.6666666666666665,1
TR,2018-09-08,4.5,1
TS,2018-09-08,5.0,0
TW,2018-09-08,7.0,0
UB,2018-09-08,4.0,0
W,2018-09-08,4.0,0
WA,2018-09-08,3.0,0
WC,2018-09-08,4.0,0
WD,2018-09-08,7.666666666666668,1
WF,2018-09-08,7.125,1
WN,2018-09-08,6.2,1
WR,2018-09-08,5.333333333333333,1
WS,2018-09-08,5.5,1
WV,2018-09-08,5.0,1
YO,2018-09-08,7.5,0
ZE,2018-09-08,,2
AB,2018-09-09,4.0,0
AL,2018-09-09,6.0,1
B,2018-09-09,4.666666666666667,0
BA,2018-09-09,6.111111111111112,2
BB,2018-09-09,4.0,1
BD,2018-09-09,4.5,1
BH,2018-09-09,8.0,0
BL,2018-09-09,5.0,1
BN,2018-09-09,5.5,0
BR,2018-09-09,5.5,1
BS,2018-09-09,7.5,1
BT,2018-09-09,3.333333333333333,0
CA,2018-09-09,5.0,0
CB,2018-09-09,6.0,1
CF,2018-09-09,4.0,0
CH,2018-09-09,2.0,0
CM,2018-09-09,4.5,1
CO,2018-09-09,4.666666666666667,2
CR,2018-09-09,5.5,1
CT,2018-09-09,8.0,1
CV,2018-09-09,5.666666666666668,0
CW,2018-09-09,3.0,1
DA,2018-09-09,6.0,0
DD,2018-09-09,4.0,1
DE,2018-09-09,4.769230769230768,1
DG,2018-09-09,5.0,1
DH,2018-09-09,4.25,1
DL,2018-09-09,4.666666666666667,1
DN,2018-09-09,4.75,1
DT,2018-09-09,6.0,1
DY,2018-09-09,4.666666666666667,1
E,2018-09-09,5.0,1
EC,2018-09-09,4.5,1
EH,2018-09-09,2.0,0
EN,2018-09-09,7.0,1
EX,2018-09-09,2.0,0
FK,2018-09-09,1.0,0
FY,2018-09-09,3.0,0
G,2018-09-09,3.5,0
GL,2018-09-09,6.0,1
GU,2018-09-09,6.0,1
GY,2018-09-09,,2
HA,2018-09-09,5.75,1
HD,2018-09-09,5.25,1
HG,2018-09-09,4.75,1
HP,2018-09-09,4.0,1
HR,2018-09-09,7.5,1
HS,2018-09-09,,2
HU,2018-09-09,5.0,0
HX,2018-09-09,5.0,2
IG,2018-09-09,5.0,1
IM,2018-09-09,,2
IP,2018-09-09,5.0,1
IV,2018-09-09,3.0,0
JE,2018-09-09,,2
KA,2018-09-09,3.333333333333333,1
KT,2018-09-09,6.5,1
KW,2018-09-09,3.0,1
KY,2018-09-09,1.6666666666666667,1
L,2018-09-09,4.0,0
LA,2018-09-09,4.0,1
LD,2018-09-09,7.833333333333332,1
LE,2018-09-09,5.0,0
LL,2018-09-09,2.0,1
LN,2018-09-09,2.0,1
LS,2018-09-09,4.5,0
LU,2018-09-09,6.0,1
M,2018-09-09,5.5,0
ME,2018-09-09,8.0,0
MK,2018-09-09,5.0,1
ML,2018-09-09,2.4,1
N,2018-09-09,6.333333333333332,1
NE,2018-09-09,4.5,1
NG,2018-09-09,2.0,0
NN,2018-09-09,5.0,0
NP,2018-09-09,7.5,0
NR,2018-09-09,5.0,0
NW,2018-09-09,7.5,0
OL,2018-09-09,5.5,1
OX,2018-09-09,4.0,0
PA,2018-09-09,3.0,0
PE,2018-09-09,4.6,1
PH,2018-09-09,2.75,1
PL,2018-09-09,4.5,0
PO,2018-09-09,6.25,1
PR,2018-09-09,4.0,0
RG,2018-09-09,4.0,0
RH,2018-09-09,5.5,1
RM,2018-09-09,6.0,1
S,2018-09-09,5.25,0
SA,2018-09-09,9.333333333333334,0
SE,2018-09-09,5.0,0
SG,2018-09-09,6.0,0
SK,2018-09-09,4.875,1
SL,2018-09-09,5.0,1
SM,2018-09-09,6.0,1
SN,2018-09-09,4.0,1
SO,2018-09-09,7.0,0
SP,2018-09-09,6.8,1
SR,2018-09-09,4.0,0
SS,2018-09-09,3.0,0
ST,2018-09-09,3.0,0
SW,2018-09-09,6.0,0
SY,2018-09-09,7.5,1
TA,2018-09-09,2.0,1
TD,2018-09-09,3.0,1
TF,2018-09-09,3.0,1
TN,2018-09-09,6.6,1
TQ,2018-09-09,3.6666666666666665,1
TR,2018-09-09,4.5,1
TS,2018-09-09,4.333333333333333,0
TW,2018-09-09,7.0,0
UB,2018-09-09,4.0,0
W,2018-09-09,4.0,0
WA,2018-09-09,4.0,0
WC,2018-09-09,4.0,0
WD,2018-09-09,6.333333333333332,1
WF,2018-09-09,5.0,1
WN,2018-09-09,4.6,1
WR,2018-09-09,5.166666666666667,1
WS,2018-09-09,4.25,1
WV,2018-09-09,3.0,1
YO,2018-09-09,5.0,0
ZE,2018-09-09,,2
AB,2018-09-10,3.0,0
AL,2018-09-10,8.0,1
B,2018-09-10,5.333333333333333,0
BA,2018-09-10,5.777777777777778,2
BB,2018-09-10,4.0,1
BD,2018-09-10,6.0,1
BH,2018-09-10,7.0,0
BL,2018-09-10,4.666666666666667,1
BN,2018-09-10,6.0,0
BR,2018-09-10,5.5,1
BS,2018-09-10,7.5,1
BT,2018-09-10,5.0,0
CA,2018-09-10,4.0,0
CB,2018-09-10,8.0,1
CF,2018-09-10,5.0,0
CH,2018-09-10,3.0,0
CM,2018-09-10,6.0,1
CO,2018-09-10,6.333333333333332,2
CR,2018-09-10,5.5,1
CT,2018-09-10,8.5,1
CV,2018-09-10,6.666666666666668,0
CW,2018-09-10,4.0,1
DA,2018-09-10,6.0,0
DD,2018-09-10,3.0,1
DE,2018-09-10,5.9230769230769225,1
DG,2018-09-10,4.0,1
DH,2018-09-10,4.666666666666667,1
DL,2018-09-10,5.2,1
DN,2018-09-10,6.125,1
DT,2018-09-10,5.666666666666668,1
DY,2018-09-10,5.333333333333333,1
E,2018-09-10,5.0,1
EC,2018-09-10,4.5,1
EH,2018-09-10,2.5,0
EN,2018-09-10,8.333333333333334,1
EX,2018-09-10,3.0,0
FK,2018-09-10,2.0,0
FY,2018-09-10,3.0,0
G,2018-09-10,4.5,0
GL,2018-09-10,6.666666666666668,1
GU,2018-09-10,5.833333333333332,1
GY,2018-09-10,,2
HA,2018-09-10,6.75,1
HD,2018-09-10,6.0,1
HG,2018-09-10,6.0,1
HP,2018-09-10,4.0,1
HR,2018-09-10,7.5,1
HS,2018-09-10,,2
HU,2018-09-10,8.0,0
HX,2018-09-10,5.5555555555555545,2
IG,2018-09-10,5.0,1
IM,2018-09-10,,2
IP,2018-09-10,7.0,1
IV,2018-09-10,2.0,0
JE,2018-09-10,,2
KA,2018-09-10,4.333333333333333,1
KT,2018-09-10,7.0,1
KW,2018-09-10,2.0,1
KY,2018-09-10,2.333333333333333,1
L,2018-09-10,5.0,0
LA,2018-09-10,3.6666666666666665,1
LD,2018-09-10,8.166666666666666,1
LE,2018-09-10,7.0,0
LL,2018-09-10,3.0,1
LN,2018-09-10,5.0,1
LS,2018-09-10,6.0,0
LU,2018-09-10,8.0,1
M,2018-09-10,5.0,0
ME,2018-09-10,8.5,0
MK,2018-09-10,6.666666666666668,1
ML,2018-09-10,3.2,1
N,2018-09-10,7.0,1
NE,2018-09-10,4.0,1
NG,2018-09-10,5.0,0
NN,2018-09-10,7.0,0
NP,2018-09-10,7.5,0
NR,2018-09-10,7.0,0
NW,2018-09-10,8.5,0
OL,2018-09-10,5.0,1
OX,2018-09-10,5.0,0
PA,2018-09-10,4.0,0
PE,2018-09-10,6.8,1
PH,2018-09-10,2.75,1
PL,2018-09-10,5.5,0
PO,2018-09-10,6.0,1
PR,2018-09-10,4.0,0
RG,2018-09-10,3.0,0
RH,2018-09-10,6.0,1
RM,2018-09-10,6.4,1
S,2018-09-10,6.0,0
SA,2018-09-10,9.666666666666666,0
SE,2018-09-10,5.0,0
SG,2018-09-10,8.0,0
SK,2018-09-10,5.375,1
SL,2018-09-10,5.333333333333333,1
SM,2018-09-10,6.0,1
SN,2018-09-10,4.0,1
SO,2018-09-10,6.0,0
SP,2018-09-10,5.8,1
SR,2018-09-10,4.0,0
SS,2018-09-10,4.0,0
ST,2018-09-10,5.0,0
SW,2018-09-10,6.0,0
SY,2018-09-10,8.0,1
TA,2018-09-10,3.0,1
TD,2018-09-10,3.0,1
TF,2018-09-10,5.0,1
TN,2018-09-10,7.0,1
TQ,2018-09-10,4.666666666666667,1
TR,2018-09-10,5.5,1
TS,2018-09-10,5.0,0
TW,2018-09-10,8.0,0
UB,2018-09-10,5.0,0
W,2018-09-10,5.0,0
WA,2018-09-10,4.0,0
WC,2018-09-10,4.0,0
WD,2018-09-10,7.333333333333332,1
WF,2018-09-10,6.0,1
WN,2018-09-10,4.6,1
WR,2018-09-10,6.0,1
WS,2018-09-10,5.25,1
WV,2018-09-10,5.0,1
YO,2018-09-10,6.0,0
ZE,2018-09-10,,2
AB,2018-09-11,3.0,0
AL,2018-09-11,6.0,1
B,2018-09-11,4.333333333333333,0
BA,2018-09-11,4.5555555555555545,2
BB,2018-09-11,5.0,1
BD,2018-09-11,6.0,1
BH,2018-09-11,7.0,0
BL,2018-09-11,4.333333333333333,1
BN,2018-09-11,6.5,0
BR,2018-09-11,6.0,1
BS,2018-09-11,4.5,1
BT,2018-09-11,5.666666666666668,0
CA,2018-09-11,5.0,0
CB,2018-09-11,6.0,1
CF,2018-09-11,4.0,0
CH,2018-09-11,3.0,0
CM,2018-09-11,5.0,1
CO,2018-09-11,5.0,2
CR,2018-09-11,6.5,1
CT,2018-09-11,10.0,1
CV,2018-09-11,5.0,0
CW,2018-09-11,3.6666666666666665,1
DA,2018-09-11,7.0,0
DD,2018-09-11,3.0,1
DE,2018-09-11,4.6923076923076925,1
DG,2018-09-11,5.0,1
DH,2018-09-11,4.666666666666667,1
DL,2018-09-11,5.0,1
DN,2018-09-11,4.875,1
DT,2018-09-11,4.666666666666667,1
DY,2018-09-11,4.333333333333333,1
E,2018-09-11,5.0,1
EC,2018-09-11,5.0,1
EH,2018-09-11,4.5,0
EN,2018-09-11,8.666666666666666,1
EX,2018-09-11,0.0,0
FK,2018-09-11,5.0,0
FY,2018-09-11,3.0,0
G,2018-09-11,6.0,0
GL,2018-09-11,4.5,1
GU,2018-09-11,6.0,1
GY,2018-09-11,,2
HA,2018-09-11,7.25,1
HD,2018-09-11,5.0,1
HG,2018-09-11,5.5,1
HP,2018-09-11,3.0,1
HR,2018-09-11,4.5,1
HS,2018-09-11,,2
HU,2018-09-11,6.0,0
HX,2018-09-11,5.0,2
IG,2018-09-11,5.0,1
IM,2018-09-11,,2
IP,2018-09-11,5.0,1
IV,2018-09-11,3.0,0
JE,2018-09-11,,2
KA,2018-09-11,6.333333333333332,1
KT,2018-09-11,8.0,1
KW,2018-09-11,3.0,1
KY,2018-09-11,4.666666666666667,1
L,2018-09-11,5.0,0
LA,2018-09-11,4.333333333333333,1
LD,2018-09-11,4.6,1
LE,2018-09-11,6.0,0
LL,2018-09-11,3.0,1
LN,2018-09-11,3.0,1
LS,2018-09-11,6.0,0
LU,2018-09-11,6.0,1
M,2018-09-11,4.0,0
ME,2018-09-11,10.0,0
MK,2018-09-11,4.0,1
ML,2018-09-11,5.2,1
N,2018-09-11,8.333333333333334,1
NE,2018-09-11,4.5,1
NG,2018-09-11,3.0,0
NN,2018-09-11,3.0,0
NP,2018-09-11,4.5,0
NR,2018-09-11,5.0,0
NW,2018-09-11,10.0,0
OL,2018-09-11,4.0,1
OX,2018-09-11,3.0,0
PA,2018-09-11,7.0,0
PE,2018-09-11,4.6,1
PH,2018-09-11,4.5,1
PL,2018-09-11,5.5,0
PO,2018-09-11,6.25,1
PR,2018-09-11,5.0,0
RG,2018-09-11,3.0,0
RH,2018-09-11,6.5,1
RM,2018-09-11,7.2,1
S,2018-09-11,5.0,0
SA,2018-09-11,5.0,0
SE,2018-09-11,5.0,0
SG,2018-09-11,6.0,0
SK,2018-09-11,4.5,1
SL,2018-09-11,5.0,1
SM,2018-09-11,8.0,1
SN,2018-09-11,3.0,1
SO,2018-09-11,6.0,0
SP,2018-09-11,5.8,1
SR,2018-09-11,4.0,0
SS,2018-09-11,4.0,0
ST,2018-09-11,4.0,0
SW,2018-09-11,8.0,0
SY,2018-09-11,4.333333333333333,1
TA,2018-09-11,0.0,1
TD,2018-09-11,4.666666666666667,1
TF,2018-09-11,4.0,1
TN,2018-09-11,8.0,1
TQ,2018-09-11,3.6666666666666665,1
TR,2018-09-11,5.5,1
TS,2018-09-11,5.0,0
TW,2018-09-11,8.0,0
UB,2018-09-11,4.0,0
W,2018-09-11,5.0,0
WA,2018-09-11,4.0,0
WC,2018-09-11,5.0,0
WD,2018-09-11,8.0,1
WF,2018-09-11,5.25,1
WN,2018-09-11,4.4,1
WR,2018-09-11,4.666666666666667,1
WS,2018-09-11,4.25,1
WV,2018-09-11,4.0,1
YO,2018-09-11,5.0,0
ZE,2018-09-11,,2
AB,2018-09-12,3.0,0
AL,2018-09-12,9.0,1
B,2018-09-12,6.666666666666668,0
BA,2018-09-12,5.5555555555555545,2
BB,2018-09-12,4.0,1
BD,2018-09-12,5.5,1
BH,2018-09-12,7.5,0
BL,2018-09-12,4.666666666666667,1
BN,2018-09-12,5.0,0
BR,2018-09-12,4.5,1
BS,2018-09-12,5.5,1
BT,2018-09-12,4.333333333333333,0
CA,2018-09-12,4.0,0
CB,2018-09-12,9.0,1
CF,2018-09-12,4.0,0
CH,2018-09-12,2.0,0
CM,2018-09-12,7.0,1
CO,2018-09-12,6.666666666666668,2
CR,2018-09-12,5.0,1
CT,2018-09-12,7.0,1
CV,2018-09-12,7.0,0
CW,2018-09-12,4.0,1
DA,2018-09-12,6.0,0
DD,2018-09-12,3.0,1
DE,2018-09-12,6.461538461538463,1
DG,2018-09-12,4.0,1
DH,2018-09-12,4.0,1
DL,2018-09-12,4.4,1
DN,2018-09-12,5.375,1
DT,2018-09-12,6.333333333333332,1
DY,2018-09-12,6.666666666666668,1
E,2018-09-12,3.0,1
EC,2018-09-12,4.0,1
EH,2018-09-12,3.5,0
EN,2018-09-12,7.5,1
EX,2018-09-12,4.0,0
FK,2018-09-12,3.0,0
FY,2018-09-12,2.0,0
G,2018-09-12,4.5,0
GL,2018-09-12,6.0,1
GU,2018-09-12,5.5,1
GY,2018-09-12,,2
HA,2018-09-12,4.666666666666667,1
HD,2018-09-12,5.75,1
HG,2018-09-12,5.25,1
HP,2018-09-12,4.0,1
HR,2018-09-12,5.5,1
HS,2018-09-12,,2
HU,2018-09-12,5.0,0
HX,2018-09-12,5.333333333333333,2
IG,2018-09-12,3.0,1
IM,2018-09-12,,2
IP,2018-09-12,6.0,1
IV,2018-09-12,3.0,0
JE,2018-09-12,,2
KA,2018-09-12,4.333333333333333,1
KT,2018-09-12,7.0,1
KW,2018-09-12,3.0,1
KY,2018-09-12,3.333333333333333,1
L,2018-09-12,5.0,0
LA,2018-09-12,3.333333333333333,1
LD,2018-09-12,4.6,1
LE,2018-09-12,8.0,0
LL,2018-09-12,2.0,1
LN,2018-09-12,5.0,1
LS,2018-09-12,5.5,0
LU,2018-09-12,9.0,1
M,2018-09-12,5.0,0
ME,2018-09-12,7.0,0
MK,2018-09-12,6.333333333333332,1
ML,2018-09-12,3.8,1
N,2018-09-12,5.5,1
NE,2018-09-12,4.0,1
NG,2018-09-12,5.0,0
NN,2018-09-12,6.0,0
NP,2018-09-12,5.5,0
NR,2018-09-12,6.0,0
NW,2018-09-12,6.0,0
OL,2018-09-12,5.0,1
OX,2018-09-12,4.0,0
PA,2018-09-12,4.0,0
PE,2018-09-12,6.8,1
PH,2018-09-12,3.25,1
PL,2018-09-12,4.0,0
PO,2018-09-12,5.5,1
PR,2018-09-12,4.0,0
RG,2018-09-12,4.0,0
RH,2018-09-12,5.0,1
RM,2018-09-12,5.6,1
S,2018-09-12,5.75,0
SA,2018-09-12,4.0,0
SE,2018-09-12,3.0,0
SG,2018-09-12,9.0,0
SK,2018-09-12,5.375,1
SL,2018-09-12,5.0,1
SM,2018-09-12,7.0,1
SN,2018-09-12,4.0,1
SO,2018-09-12,6.0,0
SP,2018-09-12,6.2,1
SR,2018-09-12,4.0,0
SS,2018-09-12,5.0,0
ST,2018-09-12,7.0,0
SW,2018-09-12,7.0,0
SY,2018-09-12,3.333333333333333,1
TA,2018-09-12,4.0,1
TD,2018-09-12,3.6666666666666665,1
TF,2018-09-12,7.0,1
TN,2018-09-12,6.0,1
TQ,2018-09-12,4.0,1
TR,2018-09-12,4.0,1
TS,2018-09-12,4.0,0
TW,2018-09-12,7.0,0
UB,2018-09-12,4.0,0
W,2018-09-12,4.0,0
WA,2018-09-12,3.0,0
WC,2018-09-12,5.0,0
WD,2018-09-12,5.0,1
WF,2018-09-12,5.5,1
WN,2018-09-12,4.4,1
WR,2018-09-12,6.833333333333332,1
WS,2018-09-12,6.75,1
WV,2018-09-12,7.0,1
YO,2018-09-12,5.0,0
ZE,2018-09-12,,2
AB,2018-09-13,3.0,0
AL,2018-09-13,10.0,1
B,2018-09-13,5.333333333333333,0
BA,2018-09-13,5.875,2
BB,2018-09-13,4.0,1
BD,2018-09-13,7.0,1
BH,2018-09-13,8.0,0
BL,2018-09-13,4.0,1
BN,2018-09-13,10.0,0
BR,2018-09-13,9.5,1
BS,2018-09-13,7.0,1
BT,2018-09-13,4.0,0
CA,2018-09-13,3.0,0
CB,2018-09-13,10.0,1
CF,2018-09-13,4.0,0
CH,2018-09-13,2.0,0
CM,2018-09-13,11.0,1
CO,2018-09-13,10.333333333333334,2
CR,2018-09-13,10.0,1
CT,2018-09-13,9.0,1
CV,2018-09-13,8.0,0
CW,2018-09-13,3.333333333333333,1
DA,2018-09-13,10.0,0
DD,2018-09-13,3.0,1
DE,2018-09-13,5.75,1
DG,2018-09-13,3.0,1
DH,2018-09-13,3.75,1
DL,2018-09-13,4.666666666666667,1
DN,2018-09-13,5.625,1
DT,2018-09-13,6.0,1
DY,2018-09-13,5.333333333333333,1
E,2018-09-13,9.0,1
EC,2018-09-13,8.0,1
EH,2018-09-13,4.0,0
EN,2018-09-13,12.0,1
EX,2018-09-13,2.0,0
FK,2018-09-13,5.0,0
FY,2018-09-13,3.0,0
G,2018-09-13,5.5,0
GL,2018-09-13,7.2,1
GU,2018-09-13,7.0,1
GY,2018-09-13,,2
HA,2018-09-13,9.75,1
HD,2018-09-13,4.75,1
HG,2018-09-13,6.75,1
HP,2018-09-13,6.0,1
HR,2018-09-13,7.0,1
HS,2018-09-13,,2
HU,2018-09-13,8.0,0
HX,2018-09-13,5.0,2
IG,2018-09-13,9.0,1
IM,2018-09-13,,2
IP,2018-09-13,9.0,1
IV,2018-09-13,3.0,0
JE,2018-09-13,,2
KA,2018-09-13,5.333333333333333,1
KT,2018-09-13,10.0,1
KW,2018-09-13,3.0,1
KY,2018-09-13,4.333333333333333,1
L,2018-09-13,4.0,0
LA,2018-09-13,3.333333333333333,1
LD,2018-09-13,6.0,1
LE,2018-09-13,9.0,0
LL,2018-09-13,2.0,1
LN,2018-09-13,5.0,1
LS,2018-09-13,7.0,0
LU,2018-09-13,10.0,1
M,2018-09-13,4.0,0
ME,2018-09-13,9.0,0
MK,2018-09-13,8.0,1
ML,2018-09-13,4.8,1
N,2018-09-13,11.0,1
NE,2018-09-13,3.0,1
NG,2018-09-13,5.0,0
NN,2018-09-13,8.0,0
NP,2018-09-13,7.0,0
NR,2018-09-13,9.0,0
NW,2018-09-13,13.0,0
OL,2018-09-13,4.0,1
OX,2018-09-13,6.0,0
PA,2018-09-13,5.0,0
PE,2018-09-13,8.2,1
PH,2018-09-13,4.0,1
PL,2018-09-13,4.5,0
PO,2018-09-13,6.5,1
PR,2018-09-13,4.0,0
RG,2018-09-13,6.0,0
RH,2018-09-13,10.0,1
RM,2018-09-13,10.0,1
S,2018-09-13,4.75,0
SA,2018-09-13,6.0,0
SE,2018-09-13,9.0,0
SG,2018-09-13,10.0,0
SK,2018-09-13,4.375,1
SL,2018-09-13,7.0,1
SM,2018-09-13,11.0,1
SN,2018-09-13,6.0,1
SO,2018-09-13,3.0,0
SP,2018-09-13,6.25,1
SR,2018-09-13,3.0,0
SS,2018-09-13,12.0,0
ST,2018-09-13,4.0,0
SW,2018-09-13,11.0,0
SY,2018-09-13,5.0,1
TA,2018-09-13,2.0,1
TD,2018-09-13,3.6666666666666665,1
TF,2018-09-13,4.0,1
TN,2018-09-13,9.666666666666666,1
TQ,2018-09-13,3.6666666666666665,1
TR,2018-09-13,4.5,1
TS,2018-09-13,4.0,0
TW,2018-09-13,9.0,0
UB,2018-09-13,6.0,0
W,2018-09-13,7.0,0
WA,2018-09-13,4.0,0
WC,2018-09-13,7.0,0
WD,2018-09-13,10.666666666666666,1
WF,2018-09-13,5.75,1
WN,2018-09-13,4.0,1
WR,2018-09-13,6.4,1
WS,2018-09-13,5.0,1
WV,2018-09-13,4.0,1
YO,2018-09-13,6.5,0
ZE,2018-09-13,,2
AB,2018-09-14,3.0,0
AL,2018-09-14,6.0,1
B,2018-09-14,4.333333333333333,0
BA,2018-09-14,4.625,2
BB,2018-09-14,5.0,1
BD,2018-09-14,6.5,1
BH,2018-09-14,6.0,0
BL,2018-09-14,4.666666666666667,1
BN,2018-09-14,5.0,0
BR,2018-09-14,4.5,1
BS,2018-09-14,7.0,1
BT,2018-09-14,4.333333333333333,0
CA,2018-09-14,4.0,0
CB,2018-09-14,6.0,1
CF,2018-09-14,6.0,0
CH,2018-09-14,2.0,0
CM,2018-09-14,5.5,1
CO,2018-09-14,5.333333333333333,2
CR,2018-09-14,5.0,1
CT,2018-09-14,3.0,1
CV,2018-09-14,5.333333333333333,0
CW,2018-09-14,3.0,1
DA,2018-09-14,5.0,0
DD,2018-09-14,3.0,1
DE,2018-09-14,4.461538461538462,1
DG,2018-09-14,4.0,1
DH,2018-09-14,4.4,1
DL,2018-09-14,4.571428571428571,1
DN,2018-09-14,4.625,1
DT,2018-09-14,5.0,1
DY,2018-09-14,4.333333333333333,1
E,2018-09-14,4.0,1
EC,2018-09-14,4.0,1
EH,2018-09-14,3.0,0
EN,2018-09-14,9.0,1
EX,2018-09-14,3.0,0
FK,2018-09-14,3.0,0
FY,2018-09-14,5.0,0
G,2018-09-14,4.5,0
GL,2018-09-14,5.333333333333333,1
GU,2018-09-14,4.25,1
GY,2018-09-14,,2
HA,2018-09-14,7.0,1
HD,2018-09-14,4.5,1
HG,2018-09-14,5.75,1
HP,2018-09-14,2.5,1
HR,2018-09-14,7.0,1
HS,2018-09-14,,2
HU,2018-09-14,6.0,0
HX,2018-09-14,5.0,2
IG,2018-09-14,4.0,1
IM,2018-09-14,,2
IP,2018-09-14,5.0,1
IV,2018-09-14,2.0,0
JE,2018-09-14,,2
KA,2018-09-14,4.333333333333333,1
KT,2018-09-14,6.0,1
KW,2018-09-14,2.0,1
KY,2018-09-14,3.0,1
L,2018-09-14,4.0,0
LA,2018-09-14,4.666666666666667,1
LD,2018-09-14,6.666666666666668,1
LE,2018-09-14,5.0,0
LL,2018-09-14,2.0,1
LN,2018-09-14,3.0,1
LS,2018-09-14,6.5,0
LU,2018-09-14,6.0,1
M,2018-09-14,4.5,0
ME,2018-09-14,3.0,0
MK,2018-09-14,4.333333333333333,1
ML,2018-09-14,3.6,1
N,2018-09-14,8.333333333333334,1
NE,2018-09-14,4.0,0
NG,2018-09-14,3.0,0
NN,2018-09-14,5.0,0
NP,2018-09-14,7.0,0
NR,2018-09-14,5.0,0
NW,2018-09-14,10.5,0
OL,2018-09-14,4.5,1
OX,2018-09-14,2.0,0
PA,2018-09-14,4.0,0
PE,2018-09-14,4.8,1
PH,2018-09-14,3.0,1
PL,2018-09-14,4.0,0
PO,2018-09-14,4.0,1
PR,2018-09-14,5.0,0
RG,2018-09-14,3.0,0
RH,2018-09-14,5.0,1
RM,2018-09-14,4.25,1
S,2018-09-14,4.5,0
SA,2018-09-14,6.666666666666668,0
SE,2018-09-14,4.0,0
SG,2018-09-14,6.0,0
SK,2018-09-14,4.25,1
SL,2018-09-14,4.0,1
SM,2018-09-14,6.0,1
SN,2018-09-14,2.5,1
SO,2018-09-14,3.0,0
SP,2018-09-14,4.5,1
SR,2018-09-14,4.0,0
SS,2018-09-14,5.0,0
ST,2018-09-14,3.0,0
SW,2018-09-14,6.0,0
SY,2018-09-14,5.5,1
TA,2018-09-14,3.0,1
TD,2018-09-14,3.5,1
TF,2018-09-14,3.0,1
TN,2018-09-14,4.333333333333333,1
TQ,2018-09-14,3.6666666666666665,1
TR,2018-09-14,4.0,1
TS,2018-09-14,4.666666666666667,0
TW,2018-09-14,6.0,0
UB,2018-09-14,3.0,0
W,2018-09-14,4.0,0
WA,2018-09-14,4.0,0
WC,2018-09-14,4.0,0
WD,2018-09-14,8.0,1
WF,2018-09-14,5.125,1
WN,2018-09-14,4.4,1
WR,2018-09-14,4.833333333333333,1
WS,2018-09-14,4.0,1
WV,2018-09-14,3.0,1
YO,2018-09-14,5.0,0
ZE,2018-09-14,,2
AB,2018-09-15,3.0,0
AL,2018-09-15,8.0,1
B,2018-09-15,6.0,0
BA,2018-09-15,6.666666666666668,2
BB,2018-09-15,5.0,1
BD,2018-09-15,7.0,1
BH,2018-09-15,7.5,0
BL,2018-09-15,5.333333333333333,1
BN,2018-09-15,7.0,0
BR,2018-09-15,6.0,1
BS,2018-09-15,8.5,1
BT,2018-09-15,4.666666666666667,0
CA,2018-09-15,4.0,0
CB,2018-09-15,8.0,1
CF,2018-09-15,9.0,0
CH,2018-09-15,4.0,0
CM,2018-09-15,7.0,1
CO,2018-09-15,6.666666666666668,2
CR,2018-09-15,6.0,1
CT,2018-09-15,7.5,1
CV,2018-09-15,6.666666666666668,0
CW,2018-09-15,5.0,1
DA,2018-09-15,7.0,0
DD,2018-09-15,3.0,1
DE,2018-09-15,6.307692307692308,1
DG,2018-09-15,4.0,1
DH,2018-09-15,4.4,1
DL,2018-09-15,5.142857142857143,1
DN,2018-09-15,6.625,1
DT,2018-09-15,6.333333333333332,1
DY,2018-09-15,6.0,1
E,2018-09-15,5.0,1
EC,2018-09-15,5.0,1
EH,2018-09-15,3.0,0
EN,2018-09-15,9.666666666666666,1
EX,2018-09-15,4.0,0
FK,2018-09-15,3.0,0
FY,2018-09-15,3.0,0
G,2018-09-15,5.0,0
GL,2018-09-15,7.0,1
GU,2018-09-15,6.8,1
GY,2018-09-15,,2
HA,2018-09-15,8.0,1
HD,2018-09-15,6.5,1
HG,2018-09-15,7.0,1
HP,2018-09-15,5.0,1
HR,2018-09-15,8.5,1
HS,2018-09-15,,2
HU,2018-09-15,8.0,0
HX,2018-09-15,6.222222222222222,2
IG,2018-09-15,5.0,1
IM,2018-09-15,,2
IP,2018-09-15,6.0,1
IV,2018-09-15,4.0,0
JE,2018-09-15,,2
KA,2018-09-15,4.333333333333333,1
KT,2018-09-15,7.5,1
KW,2018-09-15,4.0,1
KY,2018-09-15,3.0,1
L,2018-09-15,6.0,0
LA,2018-09-15,4.0,1
LD,2018-09-15,10.333333333333334,1
LE,2018-09-15,7.0,0
LL,2018-09-15,4.0,1
LN,2018-09-15,5.0,1
LS,2018-09-15,7.0,0
LU,2018-09-15,8.0,1
M,2018-09-15,5.5,0
ME,2018-09-15,7.5,0
MK,2018-09-15,6.333333333333332,1
ML,2018-09-15,3.8,1
N,2018-09-15,8.666666666666666,1
NE,2018-09-15,5.0,0
NG,2018-09-15,5.0,0
NN,2018-09-15,6.0,0
NP,2018-09-15,8.5,0
NR,2018-09-15,6.0,0
NW,2018-09-15,10.5,0
OL,2018-09-15,5.5,1
